Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,1.0147505890927278e-05,1.9020251020265278e-05,4.8199762095464396e-05,5.785755811302806e-06,5.127297026774613e-06,1.1369809799361974e-05,2.8546810026455204e-05,4.989464578102343e-05,9.659039078542264e-06,5.030411393818213e-06,4.996306088287383e-06,1.7977439129026606e-05,8.76876318216091e-06,2.4499480750819203e-05,1.1880734055011999e-05,3.208429738151608e-05,2.3979457728273702e-05,6.5255107529083036e-06,4.7605516883777454e-05,2.2028890925867016e-05,2.843252896127524e-06,0.00010510040898225271,4.152838439040352e-05,2.36506317378371e-06,1.1217390547244577e-05,2.496665132639464e-05,2.4531033932362335e-06,8.865470572345658e-06,1.6118646562972572e-05,0.0001314667964470573,5.161396860785317e-05,2.447603783366503e-05
1,0.00517263075336814,0.0032190447533503174,0.0019055761210620404,0.002720471415668726,0.0022318793879821898,0.001019256990402937,0.005804236959666014,0.004991784179583192,0.0047720399312675,0.0036232751002535225,0.005156935388222337,0.004185477709397673,0.0009613518579863012,0.0042828769236803056,0.0031853578006848693,0.006993514951318502,0.0062385507021099325,0.019646022468805313,0.009271620716899633,0.010947391968220472,0.0021016906527802346,0.002638166071847081,0.00829370716586709,0.0063953241240233185,0.006475312514230609,0.008331193551421166,0.010570275709033012,0.00986473549157381,0.00638851635158062,0.0035592884384095668,0.006307634012773633,0.0021413748618215322
2,0.006527434755116701,0.00426504691131413,0.006283084303140641,0.0037926279241219164,0.012234367914497852,0.007168012512847781,0.005293985065072775,0.026474243402481078,0.014244099482893943,0.007197035988792777,0.005243021622300148,0.007242480954155326,0.0037775891507044433,0.003850734387524426,0.013774686828255653,0.029785036221146585,0.008637308217585087,0.006354573564603925,0.006806170232594013,0.005630326848477125,0.008359470302239061,0.006541031347587704,0.010290950629860162,0.05263289734721184,0.007242511957883835,0.010669972952455283,0.004769066739827394,0.01628204831853509,0.006392191229388118,0.030746009685099124,0.012375602200627327,0.004996002689003944
3,0.011393981892615557,0.006728197894990445,0.006901958184316754,0.013207648918032645,0.007102213799953461,0.007209702227264643,0.008609477169811726,0.0037281239498406647,0.017826114147901535,0.011471151188015938,0.004304510140791536,0.02492668017745018,0.008912335466593504,0.007103576147928834,0.00940763333812356,0.006771670645102859,0.005228432398289442,0.014022450130432844,0.008520503360778094,0.004916484616696835,0.007029412463307381,0.02786801915615797,0.009267869405448437,0.008046461343765259,0.005982679538428784,0.03181770943105221,0.01724318217486143,0.013483250811696053,0.008095247065648436,0.022611151598393917,0.017192196138203143,0.0139024150185287
4,0.010562661811709404,0.0361055189371109,0.011476272623986006,0.008056400157511235,0.009900699481368064,0.04871831402182579,0.013546537980437279,0.009264598619192838,0.015497833881527185,0.012244953215122223,0.010809301156550646,0.017132147662341595,0.013400467112660408,0.029395873472094537,0.02459739375859499,0.011736169569194316,0.015235360730439424,0.03203284367918968,0.019152807723730802,0.018741939030587674,0.01607487430796027,0.04005881287157535,0.015014928020536899,0.027190744169056414,0.008966470528393984,0.008575327694416046,0.012928282748907805,0.008315921137109399,0.01827455185353756,0.014677765034139156,0.029647048115730285,0.012545382659882308
5,0.02602692276239395,0.023737074583768846,0.013081830814480782,0.009573045410215855,0.031551104560494425,0.021425381004810333,0.02331621214747429,0.013121128175407648,0.027931742779910566,0.01395603023469448,0.027482820935547353,0.021101224943995477,0.0448173413425684,0.036375009566545484,0.018301077894866468,0.024695540480315685,0.01213200381025672,0.005860460996627808,0.01356191873550415,0.028331899419426917,0.050284561291337015,0.016878168657422067,0.05903048440814018,0.020794587936252357,0.011001428663730621,0.03307760458439588,0.010737086683511733,0.043666268065571785,0.026358067989349365,0.0314372431486845,0.022724743969738483,0.08159252509474754
6,0.029772622548043727,0.09224870726466179,0.014986747913062572,0.01977412845939398,0.0759844310581684,0.01581864768639207,0.05082808122038841,0.01858386065810919,0.08125520065426826,0.016998611856251955,0.023156673982739448,0.019916611462831496,0.03108930055052042,0.17515823096036912,0.015340797379612922,0.05498778097331524,0.0036850606650114057,0.05352998644113541,0.08524279668927193,0.02578855000436306,0.01369997026398778,0.019828533232212068,0.027494733929634096,0.024600744135677814,0.021437446810305117,0.02890642683953047,0.014463236406445503,0.01967371378093958,0.05639106407761574,0.023041425570845604,0.017225641012191772,0.04040700852870941
7,0.059065568745136264,0.02855718731880188,0.031717521324753764,0.016206043995916842,0.03001351371407509,0.06834535911679268,0.04558444641530514,0.058178267553448675,0.04997349224984646,0.018058383129537104,0.0011376720108091831,0.042436477839946744,0.017514663133770227,0.03172442488372326,0.08391368612647057,0.04511637285351753,0.05171820469200611,0.04526013940572739,0.04363821044564247,0.026997817791998387,0.046677423045039176,0.15676625579595566,0.03548316664993763,0.01207991098985076,0.02159889619797468,0.04362061016261578,0.02049255408346653,0.02487582594156265,0.03372639119625091,0.0615827864408493,0.01765274368226528,0.025689636282622816
8,0.03167279679328203,0.08539912655949593,0.06492215558886529,0.2511361667513847,0.05136193081736565,0.09327317237854003,0.11011628672480583,0.04358406446874142,0.029302122555673122,0.057410270869731904,0.0651454396545887,0.05175636053085327,0.046818084493279455,0.06962644338607787,0.057373327985405925,0.04161155797541141,0.05439233891665936,0.06573153741657733,0.0839890567958355,0.03701867409050465,0.039612815752625465,0.02852333929389715,0.07022519305348396,0.06491860643029213,0.07772842094302178,0.11879699677228928,0.046020861119031906,0.11753257200121879,0.12143871054053307,0.10424964234232903,0.05060098342597485,0.03251624926924705
9,0.045645353123545646,0.028624948002398013,0.08932514235377312,0.1621885970234871,0.04614505335688591,0.06565432414412499,0.08902202919125557,0.10668106645345687,0.03927401855587959,0.052899585738778114,0.24870335191488266,0.05471440918743611,0.09066655471920967,0.06782301172614097,0.0377880222722888,0.08962171137332917,0.030023316331207753,0.06488340206444264,0.09503021582961083,0.06028117753565312,0.13887726932764052,0.09398952797055245,0.08071108877658845,0.06390585385262966,0.059933382347226144,0.038602416850626466,0.021833381205797194,0.06880930885672569,0.05950720548629761,0.098916687220335,0.24200372606515885,0.16141033858060838
