edge,score_1,score_2
m3->m10,0.0043029785,0.016723633
m0->a8.h1<v>,0.011474609,0.010925293
a0.h10->logits,-0.020996094,-0.023071289
m4->m5,-0.023071289,-0.038085938
a10.h2->a11.h8<v>,0.005554199,0.006164551
m4->a7.h11<v>,0.0051574707,0.0064086914
a9.h7->logits,-0.011779785,-0.010009766
m2->a5.h1<q>,0.023803711,0.025756836
a8.h10->logits,-0.018310547,-0.014282227
m5->a9.h11<v>,0.005279541,0.0047912598
input->a0.h2<v>,0.0058288574,0.005584717
a8.h0->logits,-0.018066406,-0.012451172
m6->logits,-0.03491211,-0.0075683594
m0->a5.h5<v>,0.014282227,0.020751953
a8.h2->logits,0.01171875,0.011108398
input->a0.h9<v>,0.042236328,0.051513672
input->a0.h8<v>,-0.008422852,-0.021240234
a5.h1->m11,-0.0054626465,-0.0076293945
m0->a10.h7<v>,-0.018432617,-0.0234375
m0->a7.h10<v>,0.012878418,0.019897461
m2->m9,-0.055908203,-0.07861328
a11.h8->logits,0.05493164,0.022827148
a3.h4->logits,0.010498047,0.010498047
m0->a8.h1<q>,0.0099487305,0.012573242
a0.h2->logits,0.0069885254,0.007446289
a11.h2->logits,-0.010986328,-0.011169434
m0->a8.h10<v>,-0.010925293,-0.011413574
m0->a6.h1<k>,0.012878418,0.008300781
a0.h6->m11,0.004333496,0.0076293945
m10->logits,0.37304688,0.3828125
m0->a6.h8<k>,0.005706787,0.004638672
m0->a1.h8<v>,0.013061523,0.018310547
m0->a5.h1<q>,0.006378174,0.008666992
m0->m5,-0.055908203,-0.13085938
m0->a7.h11<v>,-0.014526367,0.006439209
m0->a11.h8<v>,0.023071289,0.00982666
m0->a7.h2<q>,-0.008300781,-0.010681152
m2->a7.h7<q>,0.009643555,0.017944336
m0->a11.h5<q>,0.005706787,0.008728027
m0->a7.h11<k>,0.0046081543,0.009033203
a0.h8->m10,-0.0040893555,-0.0066833496
m0->a8.h0<v>,0.007446289,0.006378174
m0->a9.h11<k>,0.016357422,0.021362305
m6->m11,0.023925781,0.022338867
m1->a11.h8<k>,-0.013366699,-0.018188477
a0.h9->m0,0.015075684,0.01977539
a9.h11->m10,0.008544922,0.008728027
a7.h5->logits,0.0043640137,0.0051879883
a6.h4->logits,-0.0076904297,-0.010498047
m0->a6.h9<k>,0.008178711,0.010925293
m1->m2,-0.0077819824,0.009277344
a6.h9->logits,0.022949219,0.028564453
m0->a11.h10<v>,-0.016601562,-0.017578125
m0->m1,0.045410156,0.043701172
m2->m7,-0.028076172,-0.04248047
m0->a7.h4<v>,-0.0069885254,-0.0058898926
a0.h8->m11,-0.013183594,-0.022338867
m0->a11.h2<v>,-0.020996094,-0.016357422
m1->m4,-0.0043640137,-0.008666992
a1.h4->logits,-0.0095825195,-0.008605957
input->m4,0.007232666,0.008422852
a11.h9->m11,0.005584717,0.010986328
m2->a11.h9<q>,-0.0040893555,-0.007019043
m2->m8,-0.005126953,-0.010925293
m0->a9.h1<k>,-0.009521484,-0.011779785
m5->a11.h8<v>,-0.009399414,-0.0058288574
a9.h6->logits,0.008850098,0.0075683594
m2->a10.h5<v>,-0.014038086,-0.016235352
m2->a6.h4<v>,0.0065307617,0.0064086914
m2->a5.h1<k>,0.0069274902,0.007385254
m2->a7.h6<v>,0.017700195,0.014709473
m3->m11,0.020751953,0.031982422
a10.h3->logits,0.008300781,0.008056641
input->m3,-0.011413574,-0.009277344
a7.h11->m10,0.005584717,0.0066833496
m0->a8.h11<v>,0.0068359375,0.008666992
a11.h0->logits,0.016967773,0.023803711
m1->a7.h6<v>,0.004119873,0.0047912598
m3->m8,0.007446289,0.011474609
m0->a7.h7<v>,0.0058898926,0.0077819824
m5->m11,0.06591797,0.087402344
m0->m10,0.15332031,0.20996094
m2->a9.h1<q>,-0.006134033,-0.008605957
a8.h11->logits,0.0047912598,0.0056152344
input->m10,0.0041503906,0.006713867
m0->a9.h2<k>,0.0065612793,0.0071105957
m0->a4.h2<v>,-0.008056641,-0.0051574707
a11.h7->logits,0.007873535,0.008728027
a10.h4->logits,0.026611328,0.021850586
m0->a10.h11<v>,0.0138549805,0.018554688
m0->a9.h11<v>,0.044677734,0.046875
a0.h9->m10,0.006164551,0.005432129
m0->a6.h6<k>,-0.010375977,-0.009277344
m0->a7.h7<k>,0.008728027,0.013366699
m7->logits,0.012817383,0.030517578
m0->a6.h3<k>,0.012939453,0.013061523
a7.h7->logits,0.032714844,0.029663086
m4->a9.h7<q>,-0.0041503906,-0.004638672
a8.h0->m11,0.016479492,0.016845703
m0->m6,0.103515625,0.061035156
