edge,score_1,score_2
input->a0.h13<q>,-16.75,-15.8125
a1.h5->m2,43.25,-14.875
a1.h11->m1,86.0,37.5
m2->a4.h1<q>,-14.5,-4.40625
m4->a5.h11<q>,-13.75,-4.59375
m0->a1.h0<q>,13.4375,5.75
m4->a8.h6<q>,-1088.0,52.5
a1.h4->m2,22.375,3.90625
a0.h2->m0,-70.5,-22.125
m4->a7.h3<q>,-137.0,9.75
a2.h12->m3,-16.5,2.296875
m4->a8.h7<q>,752.0,-28.5
m5->m8,-13.625,2.875
m4->a7.h12<q>,-20.625,1.6484375
a0.h9->m0,68.0,-63.25
a2.h9->m2,32.75,-4.5625
a2.h2->a4.h3<q>,-10.5,-2.65625
a1.h9->a2.h1<q>,13.4375,1.7421875
a2.h3->m2,-15.4375,-15.4375
a2.h7->m3,-27.625,1.6171875
m8->m19,-9.3125,-4.75
m0->a2.h3<q>,14.1875,6.59375
m4->m10,-364.0,83.0
m0->a2.h13<q>,29.25,2.546875
a1.h9->m2,-35.25,4.46875
a2.h10->m2,36.75,2.015625
m8->m9,35.25,3.71875
a2.h5->a4.h3<q>,-28.5,-2.359375
a1.h5->m1,-180.0,-63.75
m0->a1.h11<q>,-55.0,-23.625
m3->a4.h5<q>,7.28125,-1.78125
a2.h5->m3,114.5,-4.6875
a2.h0->m3,228.0,-4.34375
a1.h8->m1,94.0,64.5
m0->m2,-330.0,-90.0
m2->a3.h13<q>,-9.75,-2.265625
m4->m13,13.75,-12.625
a2.h2->m3,81.5,3.4375
a1.h0->m1,-84.0,-2.59375
m4->a10.h7<q>,32.75,-5.3125
m4->m11,13.1875,-5.40625
m4->a7.h0<q>,70.5,-4.40625
m4->a8.h4<q>,7.375,27.875
m3->m6,-11.8125,3.65625
m4->m16,23.625,-8.875
m4->a5.h2<q>,-74.0,5.5625
a1.h1->m1,-31.375,102.5
m4->a6.h9<q>,26.875,-2.203125
a0.h5->m0,-15.5,-15.4375
m0->m1,-1536.0,174.0
a0.h12->m0,20.625,-39.25
m4->m20,46.0,-856.0
a1.h7->m1,57.5,-15.0625
a1.h8->m2,30.75,27.5
m0->a4.h3<q>,64.0,5.59375
m4->a17.h8<q>,-10.125,-1.96875
m4->m21,-74.0,-132.0
m1->a2.h13<q>,-17.625,-3.859375
m0->a1.h2<q>,11.5,-23.875
a1.h9->m1,39.0,-74.0
m4->m22,-36.75,756.0
m4->a5.h9<q>,-39.5,2.9375
input->m1,38.0,-43.75
m3->m4,-110.0,-103.0
m4->a11.h8<q>,-14.875,9.4375
m1->a2.h0<q>,13.75,-11.25
a2.h1->m2,-64.0,-3.1875
m19->m20,13.0625,3.203125
m1->a2.h3<q>,37.75,26.375
input->a1.h11<q>,-10.8125,-13.4375
input->a0.h6<q>,10.625,-6.1875
m6->m8,-74.0,4.1875
m4->a6.h6<q>,-147.0,-8.9375
a2.h0->m2,-100.0,6.6875
a2.h5->m2,-53.75,29.75
m4->a17.h0<q>,-12.8125,-1.90625
m0->a1.h5<q>,-11.0625,-17.0
m1->a2.h1<q>,29.625,76.5
a1.h0->m2,37.75,-3.046875
m4->a5.h12<q>,346.0,-1.53125
m4->a10.h11<q>,-39.0,-12.3125
m5->m9,24.375,2.703125
input->a0.h9<q>,46.0,-14.9375
m0->a1.h4<q>,124.0,12.875
m2->a4.h3<q>,-70.5,-32.0
m4->a10.h8<q>,36.0,18.25
m4->a9.h13<q>,27.5,10.875
m2->m8,-56.75,7.5625
m2->a4.h7<q>,17.5,-2.34375
m1->a2.h2<q>,23.0,-15.5
m4->a8.h9<q>,-744.0,1.71875
m4->a5.h13<q>,46.0,24.125
m3->a4.h1<q>,9.6875,-3.875
a1.h8->a2.h2<q>,6.90625,-2.234375
a1.h12->m1,-20.25,-39.25
m4->m18,-51.5,-9.625
input->a0.h1<q>,-45.75,9.6875
