edge,score_1,score_2
m4->a9.h1<q>,-8.75,-1.7734375
m4->a7.h11<q>,-17.875,-6.46875
m0->a1.h2<q>,-18.75,-23.875
m8->m18,-4.25,-1.9765625
m4->m13,-20.625,-12.625
m15->m19,-2.34375,1.5234375
m4->a20.h7<q>,-7.90625,-4.4375
a1.h8->a2.h12<q>,-2.03125,1.5390625
a1.h12->m1,-5.59375,-39.25
m4->m5,-1544.0,-404.0
input->a1.h7<q>,-7.84375,3.640625
a0.h11->m0,2.390625,25.875
m4->m14,-40.75,2.375
m1->m3,-51.75,49.5
a1.h11->m3,4.53125,-5.625
m4->m17,-13.1875,-9.375
a2.h5->m3,2.265625,-4.6875
a2.h5->m2,-8.75,29.75
a10.h7->m10,2.09375,-2.34375
a2.h6->m2,4.6875,-2.3125
m0->a1.h13<q>,-20.375,4.46875
a1.h11->m1,16.375,37.5
m0->a2.h1<q>,5.1875,12.0
m1->a2.h5<q>,5.28125,9.75
m0->a1.h10<q>,125.5,-41.0
a2.h2->m2,7.28125,-14.625
a1.h1->m1,-28.125,102.5
m4->a10.h0<q>,-2.78125,-1.65625
m0->a1.h12<q>,-39.25,8.6875
m4->a6.h13<q>,-5.875,-3.625
m1->a2.h7<q>,3.4375,1.7109375
m4->a6.h9<q>,6.96875,-2.203125
m4->a8.h11<q>,114.5,5.53125
a0.h7->m0,28.0,33.25
m1->a2.h8<q>,4.875,1.6171875
m0->a1.h1<q>,-45.5,46.0
m0->a1.h5<q>,-7.125,-17.0
m4->a10.h13<q>,2.484375,-1.578125
m4->m11,26.5,-5.40625
a3.h9->m3,5.59375,3.4375
a1.h7->m1,-8.5,-15.0625
m4->m19,-4.34375,35.0
m23->logits,4.25,9.875
a1.h8->a2.h10<q>,12.375,-6.5625
m2->a3.h9<q>,-33.0,-7.1875
m5->m8,3.15625,2.875
input->a1.h6<q>,5.03125,4.46875
m4->m8,460.0,286.0
m0->m1,236.0,174.0
m4->a5.h8<q>,262.0,8.6875
m4->a7.h4<q>,-24.75,7.53125
m1->a2.h3<q>,-6.15625,26.375
m4->a10.h2<q>,-3.6875,-2.546875
m0->a1.h11<q>,10.875,-23.625
a10.h10->m16,2.15625,2.015625
m4->a9.h13<q>,-5.0625,10.875
m20->m22,3.9375,-3.28125
m3->a4.h3<q>,30.75,-97.5
m4->a15.h6<q>,3.21875,2.125
m2->a3.h1<q>,3.484375,-9.9375
m4->a8.h13<q>,41.25,10.75
a2.h2->m3,4.125,3.4375
a1.h0->m2,6.28125,-3.046875
a1.h10->a2.h10<q>,2.734375,-2.09375
a1.h2->m1,-8.5,-34.0
m2->a4.h11<q>,3.21875,-1.6796875
a1.h5->m2,-4.625,-14.875
m4->m9,26.75,448.0
m4->a20.h9<q>,2.0625,-4.03125
m4->a8.h7<q>,149.0,-28.5
m4->a6.h3<q>,1856.0,46.5
input->a1.h10<q>,48.0,8.0
m2->a3.h5<q>,-4.53125,-3.640625
a1.h6->m3,-4.3125,-4.65625
input->a0.h1<q>,-2.84375,9.6875
a1.h12->m2,-2.234375,3.875
m20->m21,4.09375,-20.375
a0.h8->m0,-2.515625,13.5
m0->a1.h8<q>,-84.5,43.5
m4->a8.h9<q>,-5.53125,1.71875
m4->a7.h3<q>,-5.375,9.75
