edge,score_1,score_2
m2->a4.h3<q>,-5376.0,3456.0
m3->a4.h5<q>,44.75,-96.0
m4->m6,-16512.0,12544.0
a1.h1->m2,10.875,78.0
m1->m4,276.0,346.0
m0->a2.h4<q>,-7.09375,-35.25
a4.h3->m4,-7.1875,-600.0
m6->m20,16.125,-26.375
m4->logits,-96.5,-378.0
a1.h1->m1,85.0,-158.0
m4->m10,-163.0,-720.0
m1->m2,192.0,-1792.0
m1->a3.h10<q>,16.75,-29.0
m22->a23.h4<q>,-37.5,25.875
m4->m5,2688.0,-35584.0
a2.h4->m4,7.4375,28.5
m4->a5.h12<q>,-86.0,-33.75
m4->a6.h2<q>,55.25,-328.0
a0.h3->m0,-33.0,412.0
a0.h6->m0,-15.1875,170.0
m2->a3.h12<q>,-14.0,36.0
m4->a18.h3<q>,11.125,-63.0
a2.h7->m2,32.5,-94.0
m4->a7.h0<q>,-65.5,-36.75
m2->a3.h5<q>,-47.0,36.75
m4->m20,1192.0,-1536.0
m4->a11.h5<q>,13.1875,84.0
m4->m17,218.0,-182.0
m4->a10.h10<q>,243.0,-62.5
m1->a2.h7<q>,-10.625,116.0
a2.h4->m2,35.25,142.0
m0->a1.h11<q>,94.0,318.0
m4->a10.h12<q>,12.875,-67.5
m2->a3.h6<q>,-64.0,25.75
m3->m4,1696.0,1728.0
a1.h4->m2,-17.0,-107.0
m5->m6,-37.0,35.25
m0->m2,14.625,298.0
m1->a3.h1<q>,-8.25,28.0
m0->a1.h10<q>,-102.0,-474.0
m4->a5.h8<q>,-27.375,-260.0
m22->m23,-972.0,-1864.0
m4->a13.h4<q>,-21.0,-24.375
m4->m8,9728.0,-4224.0
input->m0,338.0,-1712.0
m4->a9.h12<q>,6.96875,-36.75
m2->a8.h6<q>,112.5,72.0
a0.h7->m0,-53.75,320.0
a3.h13->m3,19.375,-34.75
m4->a8.h5<q>,10.0,-69.5
m0->a1.h8<q>,-209.0,892.0
m4->a15.h11<q>,-37.5,39.75
a2.h9->m2,-27.25,57.0
a1.h10->m2,17.0,211.0
m7->m8,14.625,-59.25
a0.h4->m0,-38.25,286.0
a2.h8->m2,11.9375,-60.75
m4->a7.h8<q>,-38.5,486.0
m4->a9.h4<q>,-38.5,-32.75
a1.h13->m1,9.375,76.0
m4->a13.h10<q>,22.375,-31.625
m1->a2.h4<q>,-23.5,140.0
a2.h0->m3,15.625,-59.25
m3->m6,-117.0,136.0
m4->a16.h4<q>,-40.75,-117.0
m4->a17.h2<q>,10.9375,27.0
m4->a8.h12<q>,-57.0,252.0
a1.h12->m1,19.625,-54.75
m3->m8,74.5,-34.0
m4->a5.h2<q>,-148.0,420.0
m20->m21,18.875,-43.5
a0.h13->m0,-9.8125,-196.0
a1.h11->a2.h10<q>,-20.625,49.0
m4->m14,-290.0,54.75
m6->m19,9.75,25.75
a2.h3->m2,10.8125,-31.625
m4->m9,-19.875,77.5
m22->logits,1640.0,2688.0
m4->a9.h8<q>,54.75,-436.0
a1.h6->m1,86.0,204.0
input->a1.h10<q>,8.6875,-25.0
m1->a2.h2<q>,42.0,-304.0
m0->m4,62.0,128.0
m2->m9,-20.25,-161.0
m2->a4.h5<q>,474.0,-46.0
a0.h12->m0,-21.75,184.0
m4->a13.h5<q>,-7.40625,-33.5
m1->a4.h1<q>,14.9375,33.0
m4->a14.h4<q>,7.875,-45.75
m1->m3,-402.0,-201.0
m4->a10.h3<q>,83.0,-36.5
m4->m11,292.0,-64.5
m2->a3.h9<q>,237.0,-209.0
m1->a4.h5<q>,25.25,24.125
m0->a2.h2<q>,-9.8125,118.0
m0->m3,-39.25,-99.0
m7->m9,-7.25,27.25
m4->a9.h6<q>,152.0,32.5
m2->m7,428.0,310.0
m6->a8.h6<q>,12.375,30.125
m4->a8.h3<q>,-17.5,266.0
m4->a13.h11<q>,-12.5625,25.25
m4->a15.h12<q>,-44.75,51.0
m2->m3,-13056.0,-1744.0
m0->a1.h9<q>,-121.0,186.0
m4->a5.h9<q>,-15.125,165.0
m4->a6.h5<q>,34.0,-186.0
m4->a7.h3<q>,-174.0,-49.0
m2->a3.h4<q>,-27.25,24.75
m4->a11.h10<q>,30.375,39.75
m0->a1.h7<q>,-18.75,246.0
a2.h6->m3,-10.5625,39.75
m2->a3.h11<q>,25.25,-27.875
m4->a8.h11<q>,-258.0,-132.0
m4->a7.h2<q>,60.25,-62.0
a3.h8->m3,10.5,-244.0
a1.h8->a2.h0<q>,10.625,72.5
a1.h11->m3,8.5,326.0
m3->a4.h1<q>,48.0,-28.125
a1.h3->m1,-8.75,-174.0
a0.h0->m0,-33.5,-145.0
a0.h1->m0,-40.25,-708.0
a2.h1->m2,-9.875,186.0
m4->a12.h7<q>,9.3125,-25.75
m2->m4,16512.0,-239.0
m2->a3.h2<q>,-12.0,75.0
m4->m7,6688.0,4992.0
m2->m5,32.5,-404.0
m4->a6.h10<q>,33.5,262.0
a3.h0->m3,9.375,-63.25
a1.h4->m1,53.75,-87.0
m4->a16.h0<q>,8.25,-48.0
m1->a2.h1<q>,-34.0,70.5
m4->a9.h13<q>,8.875,-290.0
a1.h8->a2.h10<q>,-8.625,-65.0
a1.h11->m1,67.0,576.0
m4->a6.h11<q>,57.25,-182.0
m4->a8.h10<q>,-7.28125,-65.5
m1->a3.h2<q>,-7.6875,50.0
m4->a6.h9<q>,-14.5,187.0
m0->a2.h10<q>,8.5,-46.0
m4->a16.h1<q>,-16.5,-25.125
m4->a8.h7<q>,-348.0,400.0
m4->m22,14.625,1440.0
a1.h8->m1,18.375,260.0
m4->a10.h5<q>,-23.625,140.0
m4->m12,648.0,-170.0
a2.h6->m2,44.5,-58.5
a1.h3->m2,-17.875,-88.5
input->a0.h1<q>,-7.15625,-110.5
m4->m18,-9.125,-101.0
m4->a8.h13<q>,292.0,107.5
m4->a21.h7<q>,13.25,-24.5
m4->m15,-368.0,-400.0
m1->a2.h0<q>,15.125,-139.0
a3.h5->m3,8.9375,-168.0
m4->a6.h8<q>,14.0,-664.0
m4->m23,46.5,320.0
m4->a8.h4<q>,94.5,158.0
a2.h2->m3,17.0,-57.0
m4->a7.h7<q>,39.0,-136.0
m2->a3.h13<q>,-16.75,138.0
m21->m22,7.875,-72.5
m4->a6.h13<q>,51.75,-672.0
m4->a12.h0<q>,150.0,42.25
m1->a2.h13<q>,17.375,-94.5
a0.h2->m0,-21.0,-120.5
a1.h8->a2.h2<q>,-15.125,112.0
m2->a6.h3<q>,-25.625,114.5
m4->a15.h5<q>,26.125,-33.75
a2.h0->m2,16.5,102.5
m4->a15.h2<q>,15.5,-198.0
m2->a4.h0<q>,-64.0,-51.0
m4->a6.h3<q>,-318.0,14976.0
m4->a6.h1<q>,51.75,-560.0
m1->a3.h9<q>,27.375,39.75
m4->a7.h11<q>,-105.5,-143.0
m2->a4.h6<q>,154.0,-27.5
m9->m10,-17.25,34.75
m4->m13,232.0,56.75
m4->a18.h13<q>,12.625,34.5
a1.h7->m1,34.25,61.0
m4->a9.h3<q>,-32.5,70.5
m2->a4.h13<q>,-15.625,-49.0
m4->a15.h4<q>,-22.125,-84.0
m4->a5.h11<q>,-28.625,-118.0
m4->a15.h10<q>,10.5,191.0
m2->a3.h3<q>,11.25,157.0
m1->a2.h12<q>,9.625,77.0
m0->a1.h13<q>,19.0,145.0
m0->m1,-210.0,-3168.0
a1.h9->m1,51.0,216.0
m2->m8,820.0,-206.0
a1.h2->m1,12.0,-134.0
a2.h5->m2,-21.125,109.0
m4->a8.h1<q>,-9.25,-42.0
