edge,score_1,score_2
m4->a10.h8<q>,-116.5,46.5
m4->a10.h5<q>,215.0,466.0
m4->a16.h8<q>,-119.5,-59.5
m2->a3.h1<q>,-224.0,-280.0
m4->a8.h6<q>,-3520.0,13824.0
m4->a5.h10<q>,-78.5,145.0
m4->a6.h2<q>,-330.0,1968.0
a1.h11->m2,121.5,-70.0
m4->a16.h3<q>,37.0,-86.5
m1->a4.h2<q>,-129.0,448.0
m2->m7,-492.0,5728.0
m2->a10.h10<q>,-43.5,-44.25
m2->a5.h9<q>,-28.625,-109.0
m4->m22,418.0,-1608.0
a1.h1->m1,1144.0,210.0
m0->a1.h5<q>,-1080.0,-97.5
m4->a9.h12<q>,524.0,150.0
m4->a17.h6<q>,-45.0,-67.0
m4->a7.h10<q>,46.75,85.0
m2->m12,113.5,44.25
m2->a8.h2<q>,-40.25,38.25
m0->a1.h6<q>,2080.0,248.0
m4->a5.h6<q>,129.0,83.0
m4->a9.h3<q>,109.0,250.0
m4->a9.h6<q>,64.0,262.0
m4->a11.h2<q>,-172.0,86.5
m2->a3.h13<q>,-536.0,-492.0
m4->a14.h8<q>,-53.0,-39.0
m2->a4.h6<q>,-900.0,-3008.0
m2->a6.h9<q>,89.0,-47.25
m4->m20,-1536.0,1464.0
m22->m23,-206.0,418.0
m4->a6.h5<q>,264.0,-506.0
m0->a4.h3<q>,-163.0,49.25
m4->a16.h13<q>,53.0,104.5
m4->a7.h3<q>,-656.0,368.0
m3->a4.h5<q>,-784.0,-102.0
m4->m12,1768.0,856.0
m4->a7.h11<q>,378.0,-1328.0
m3->a4.h1<q>,-251.0,224.0
m1->a3.h7<q>,-105.5,-53.5
m4->m16,-504.0,-1832.0
a1.h8->m1,-736.0,-356.0
m4->a17.h3<q>,89.5,-70.5
m4->m7,-3008.0,92160.0
m4->a6.h3<q>,31104.0,1432.0
m4->a18.h5<q>,-46.75,-46.5
a0.h13->m0,-58.0,-209.0
m4->a6.h12<q>,332.0,-150.0
a0.h4->m0,239.0,-44.25
m4->a18.h4<q>,-47.75,-36.25
m4->a5.h8<q>,66.5,2320.0
m4->a10.h3<q>,-1056.0,424.0
m4->a5.h3<q>,-600.0,-136.0
m4->a10.h11<q>,100.0,-276.0
m2->a8.h4<q>,46.5,-196.0
m3->m4,4320.0,-5952.0
m4->m21,1272.0,-484.0
m4->a12.h10<q>,-30.125,-86.5
m4->a15.h5<q>,164.0,184.0
m4->m8,6112.0,-40704.0
m0->a2.h3<q>,-221.0,-37.5
m3->m5,-118.5,-179.0
m4->a13.h11<q>,104.5,-197.0
m3->a4.h13<q>,-80.5,-86.5
m4->a18.h13<q>,61.75,68.0
m4->m14,99.0,1232.0
m4->a13.h6<q>,-322.0,54.0
m4->a8.h0<q>,-322.0,652.0
a0.h3->m0,258.0,122.0
m4->m9,-10624.0,-9856.0
m1->m2,2800.0,8576.0
m4->a14.h10<q>,64.0,51.5
m4->a9.h2<q>,-126.0,1120.0
m4->a15.h4<q>,-560.0,624.0
a1.h2->m1,560.0,83.0
a1.h12->m1,-280.0,40.25
m4->a7.h0<q>,258.0,75.0
m2->a3.h11<q>,-912.0,354.0
m4->m11,1504.0,1352.0
m4->a9.h5<q>,85.0,-282.0
m4->a6.h4<q>,1160.0,-237.0
m0->a1.h7<q>,792.0,-79.5
m2->a7.h11<q>,36.75,-89.0
m2->a3.h4<q>,103.0,440.0
m4->m15,136.0,136.0
m4->a8.h7<q>,-114.5,-3904.0
m3->a4.h6<q>,-98.5,-560.0
m2->a3.h10<q>,74.5,-73.5
