edge,score_1,score_2
m1->a5.h28<k>,0.03466797,1.077
m1->a10.h2<q>,-0.08544922,-0.5283
m1->a14.h9<q>,-0.032226562,-0.868
m1->a6.h6<q>,-0.1875,7.867
m1->a10.h15<q>,-0.029052734,1.06
m1->a9.h4<k>,-0.05834961,-1.412
m1->a5.h20<q>,-0.1953125,-0.4292
m1->a6.h18<q>,0.053466797,0.9976
m1->a6.h27<k>,-0.087890625,0.907
m1->a8.h3<q>,-0.100097656,-0.726
m1->a4.h2<k>,-0.048828125,0.878
m1->a7.h18<q>,0.039794922,0.3892
m1->a7.h25<q>,0.106933594,-7.207
m1->a15.h28<q>,-0.034423828,-1.12
m1->a3.h2<k>,-0.023925781,-0.9717
m1->m16,-0.041503906,-1.7295
m1->a8.h10<q>,0.12451172,-0.7466
m1->m7,0.019897461,-5.133
m30->a31.h10<q>,0.055664062,-1.138
m1->a10.h27<q>,0.072265625,-0.9946
m1->a2.h0<q>,0.10058594,0.5737
m1->a7.h21<q>,-0.10253906,-3.918
m1->a7.h3<q>,0.019165039,-0.4604
m1->m15,-0.022338867,-0.9634
m1->a8.h27<q>,-0.063964844,0.789
m1->a2.h2<q>,0.060546875,-0.828
m1->a2.h22<k>,0.15234375,-4.46
m1->a6.h30<k>,-0.03466797,3.453
m1->a8.h31<k>,0.026123047,1.622
m1->a7.h7<q>,0.078125,2.227
m1->a4.h5<q>,-0.18652344,1.648
m1->a8.h21<k>,0.053955078,-1.04
m1->a4.h17<q>,-0.16503906,5.484
m1->a5.h24<q>,-0.022827148,0.6387
m1->a2.h18<k>,-0.07421875,1.093
m1->a3.h17<q>,0.018554688,-1.092
m1->a8.h11<q>,-0.053710938,1.989
m1->a4.h21<k>,-0.265625,-2.182
m1->a6.h1<q>,-0.024658203,-3.598
m1->a4.h7<k>,-0.036621094,-1.058
m1->a2.h13<k>,0.032958984,2.066
m1->a16.h7<q>,0.033203125,3.428
m1->a9.h12<q>,0.031982422,1.468
m1->a2.h30<q>,-0.021728516,-0.7866
m1->a26.h26<k>,-0.06640625,-2.914
m1->a7.h13<k>,0.029541016,0.718
m1->a6.h26<q>,0.049072266,0.3774
m30->m31,0.1875,1.62
m1->a8.h22<k>,-0.040039062,0.8604
m1->a7.h5<q>,-0.0546875,0.57
m1->a5.h14<q>,-0.075683594,-0.6084
m1->a2.h3<q>,0.10449219,0.579
m1->a10.h20<q>,0.025268555,-1.592
m1->a4.h0<q>,0.080566406,-0.6885
m1->a10.h11<q>,0.023925781,1.807
m1->a3.h6<k>,0.037353516,0.84
m1->a3.h28<k>,0.030151367,-0.4917
m1->a5.h3<k>,0.030029297,0.546
m1->a8.h16<q>,0.026733398,2.328
m1->a10.h8<q>,0.06542969,1.538
m1->a2.h2<k>,0.022338867,3.082
m1->a5.h0<q>,0.109375,-2.203
m1->a3.h26<k>,0.053955078,-3.379
m1->a7.h7<k>,-0.07373047,-1.576
m1->a4.h14<q>,-0.029174805,-0.601
input->a0.h15<q>,-0.020263672,-3.2
m1->a5.h17<k>,0.063964844,3.447
m1->a24.h11<k>,-0.022705078,-2.805
m1->a6.h28<q>,0.10644531,-0.512
m1->m9,-0.12011719,-0.876
m30->logits,-0.28515625,-2.229
m1->a3.h21<k>,-0.083984375,0.459
m1->a2.h13<q>,0.28125,-0.9287
m1->a10.h23<q>,-0.071777344,-0.7285
m1->m12,-0.024047852,-0.943
m1->a4.h10<k>,0.030029297,0.4946
m1->a5.h19<q>,-0.022460938,0.6025
m1->m8,-0.16601562,-2.287
m1->a2.h5<k>,0.071777344,1.914
m1->a8.h23<k>,0.022705078,-0.605
m1->a2.h23<q>,0.26367188,-0.728
m1->a5.h22<q>,0.115234375,0.966
m1->a15.h9<q>,-0.024169922,-0.751
m1->a5.h31<k>,-0.19921875,0.9854
m1->a3.h23<k>,-0.022338867,-1.641
m1->m4,-0.32421875,-6.793
m1->a6.h8<q>,-0.041503906,0.798
m1->a3.h13<q>,-0.060302734,-0.3853
m1->a5.h10<q>,-0.041259766,4.305
m1->a6.h27<q>,0.087890625,-1.291
m1->a2.h23<k>,-0.06982422,0.455
m1->a12.h4<k>,0.04248047,0.557
m1->a7.h9<q>,0.045654297,1.221
m1->a2.h16<q>,0.021728516,1.41
m30->a31.h11<q>,0.025024414,-0.4976
