edge,score_1,score_2
a1.h2->m2,-77.0,-1.6875
m2->m3,-1400.0,-46.0
a1.h4->a2.h4<q>,-12.0,1.53125
m6->m8,-13.4375,4.1875
m4->m5,-5984.0,-404.0
m4->a9.h1<q>,6.90625,-1.7734375
m1->a2.h4<q>,45.0,-8.25
a2.h5->m2,23.875,29.75
a0.h1->m0,-32.25,55.25
m4->m21,20.375,-132.0
input->a1.h8<q>,-7.15625,7.03125
m0->m3,-218.0,14.375
a1.h2->m1,18.5,-34.0
m4->m7,366.0,189.0
m0->a2.h4<q>,29.875,2.65625
m0->a4.h3<q>,-16.375,5.59375
m4->a5.h6<q>,5.75,1.8515625
a0.h10->m0,29.125,-66.5
m4->a9.h7<q>,18.625,19.125
m0->a2.h9<q>,-9.1875,-2.5625
m4->a21.h12<q>,-19.25,-2.71875
a1.h0->m1,172.0,-2.59375
a1.h5->a2.h4<q>,22.75,-5.375
m4->m8,-756.0,286.0
m0->a2.h0<q>,33.75,3.6875
m4->m10,12.0,83.0
m0->a1.h2<q>,-35.5,-23.875
a2.h5->m3,19.0,-4.6875
a2.h8->m3,-6.03125,4.46875
a3.h13->m3,15.25,-2.859375
m4->a8.h6<q>,-952.0,52.5
a1.h3->m2,26.25,6.15625
a0.h9->m0,32.75,-63.25
a1.h6->a2.h8<q>,8.625,10.3125
a0.h5->m0,238.0,-15.4375
a1.h10->a2.h8<q>,5.53125,4.53125
m4->a10.h5<q>,14.5,6.0
m4->a7.h5<q>,-10.3125,-30.5
a1.h6->m3,20.75,-4.65625
a0.h8->m0,21.625,13.5
m4->a6.h3<q>,4224.0,46.5
m4->a8.h9<q>,37.0,1.71875
input->a1.h1<q>,-12.0,-2.1875
m0->m1,-408.0,174.0
m2->a3.h9<q>,9.75,-7.1875
a1.h12->m2,-8.625,3.875
m4->a10.h11<q>,-7.46875,-12.3125
a2.h6->m2,52.5,-2.3125
a0.h0->m0,-25.875,-35.75
a1.h3->m1,27.0,8.25
input->a0.h6<q>,9.0625,-6.1875
m2->a3.h5<q>,32.5,-3.640625
a2.h1->m2,48.75,-3.1875
a0.h7->m0,-58.0,33.25
m1->a2.h8<q>,-36.25,1.6171875
m4->a10.h9<q>,9.125,-4.125
m1->a2.h5<q>,6.40625,9.75
input->m1,91.5,-43.75
m4->a9.h4<q>,5.15625,3.0
a2.h12->m3,-9.1875,2.296875
m0->a1.h13<q>,18.25,4.46875
m4->m20,14.1875,-856.0
m4->a7.h2<q>,9.5625,-3.046875
m2->a4.h2<q>,-11.6875,7.75
input->a0.h4<q>,15.0625,-10.1875
m0->a1.h4<q>,-6.375,12.875
m0->a1.h6<q>,92.0,-12.625
