edge,score_1,score_2
m4->m7,-4736.0,23296.0
m2->a3.h12<q>,-46.0,-193.0
a0.h0->m0,-62.75,86.0
m4->a8.h7<q>,-197.0,-332.0
m4->a8.h1<q>,-145.0,-106.0
m4->m10,-326.0,820.0
m1->a2.h10<q>,54.0,-104.5
m2->a4.h5<q>,-304.0,92.0
m4->m17,78.5,422.0
a0.h7->m0,-276.0,31.625
m4->a8.h4<q>,1128.0,-225.0
m0->m3,174.0,272.0
m0->a1.h13<q>,-58.25,130.0
m4->m20,-3296.0,1440.0
m4->a16.h1<q>,-50.5,-29.5
a0.h6->m0,-45.5,-66.0
m4->a15.h11<q>,-25.0,-22.375
m1->m4,340.0,616.0
m4->a7.h13<q>,-135.0,23.5
a1.h12->m2,109.0,38.5
m6->m7,33.0,182.0
a2.h0->m3,32.25,-34.0
m4->a10.h10<q>,109.0,-536.0
a0.h12->m0,-51.0,464.0
a1.h3->m2,-132.0,-22.5
m4->a5.h2<q>,-141.0,-206.0
m4->a14.h12<q>,121.0,-103.5
m0->a1.h9<q>,-410.0,-296.0
m3->m6,-125.5,-472.0
m4->m14,125.5,672.0
m4->m5,4800.0,-3024.0
m4->a6.h13<q>,95.5,-214.0
m1->m2,-2368.0,-1872.0
m2->a4.h13<q>,33.25,-38.5
m4->a7.h7<q>,-60.5,366.0
m22->logits,4480.0,1184.0
a4.h1->m4,-16.25,20.75
m22->a23.h8<q>,50.25,54.75
m4->logits,-262.0,-52.75
m4->m12,88.5,-1488.0
m5->m6,-41.5,-100.5
m4->a16.h9<q>,22.125,36.5
m4->a5.h9<q>,-49.0,-43.5
m4->a6.h0<q>,71.0,74.0
m0->m1,-708.0,242.0
m4->a8.h5<q>,18.375,-37.0
m4->a15.h10<q>,-27.0,109.0
a1.h3->a2.h6<q>,23.0,-23.5
m22->a23.h12<q>,40.25,35.5
m0->a1.h6<q>,-720.0,456.0
a1.h4->a2.h2<q>,16.0,-22.75
a1.h11->m3,-35.0,24.375
m3->m9,40.0,-123.5
m2->a4.h4<q>,-131.0,87.5
input->m0,-346.0,3376.0
m2->a3.h13<q>,50.25,36.0
m18->m19,-57.5,-49.25
m4->m13,105.0,-247.0
m3->a4.h1<q>,-36.25,-166.0
m5->m9,25.125,-38.5
a3.h8->m3,35.75,37.0
m4->a6.h4<q>,-126.5,48.75
a1.h1->m1,83.0,-92.0
a0.h5->m0,-50.0,-81.5
m4->a6.h3<q>,-304.0,-932.0
m5->m8,59.0,-25.5
m1->a2.h2<q>,-25.0,-86.0
a1.h8->m3,27.25,32.0
m4->a5.h13<q>,120.5,-138.0
m4->a8.h10<q>,50.0,556.0
a0.h1->m0,-60.5,84.0
a1.h1->m2,172.0,-26.25
m3->m5,76.0,-43.0
m0->a1.h3<q>,-98.0,-139.0
a1.h1->a2.h2<q>,16.75,-28.0
m4->a9.h3<q>,36.5,-211.0
m4->a5.h5<q>,-58.0,77.0
a1.h8->m1,-138.0,-145.0
a2.h2->m2,-116.0,-187.0
m8->m20,17.25,-22.25
m4->m21,1840.0,-920.0
m1->a4.h3<q>,-129.0,-422.0
m4->a10.h1<q>,49.0,238.0
m2->m20,-66.5,25.875
a0.h8->m0,-18.875,-127.5
m4->a18.h12<q>,27.5,22.25
m4->a8.h6<q>,1616.0,5600.0
a0.h2->m0,-65.5,211.0
m4->a14.h3<q>,-26.375,-39.25
m4->a7.h3<q>,27.5,-308.0
a1.h0->m1,-169.0,72.0
m1->a3.h9<q>,-48.75,-92.0
m1->a3.h11<q>,-36.25,-72.5
m0->a1.h8<q>,-482.0,1000.0
m4->a8.h3<q>,912.0,103.0
m1->a2.h5<q>,71.5,22.5
m0->a1.h5<q>,-80.0,-35.75
a1.h13->m2,39.25,24.625
a1.h3->a2.h1<q>,27.25,-22.375
m6->m8,-126.5,-36.5
m4->a9.h9<q>,19.5,-65.5
a1.h12->m1,22.875,228.0
m4->a7.h4<q>,-30.5,-58.25
a1.h3->m1,-210.0,55.0
m4->a7.h1<q>,86.0,-39.0
m4->a8.h13<q>,1128.0,-1176.0
m4->a5.h8<q>,-201.0,-47.75
m4->a7.h5<q>,72.5,-143.0
m4->a15.h2<q>,-94.0,205.0
m2->a3.h11<q>,78.0,28.0
a2.h7->m2,-80.0,-110.5
a2.h3->m2,-188.0,-200.0
m2->m4,-6304.0,16000.0
m2->m3,12608.0,33024.0
m4->a18.h9<q>,-20.125,28.5
m4->a6.h6<q>,61.75,43.75
m0->a1.h11<q>,-248.0,428.0
a1.h9->m1,78.0,27.875
m4->a8.h11<q>,-864.0,394.0
m21->m22,-236.0,-59.5
m2->a3.h10<q>,-38.5,-28.0
m4->a10.h3<q>,-114.0,138.0
m2->m21,46.0,-39.75
m2->m6,-204.0,-432.0
m4->a6.h10<q>,23.875,-55.75
m0->a2.h7<q>,21.5,21.125
m4->a15.h13<q>,-20.25,232.0
m4->m6,-5248.0,-38144.0
m4->a9.h5<q>,30.875,-95.5
a0.h10->m0,-46.0,-292.0
m1->a2.h11<q>,39.25,74.0
a0.h4->m0,-51.0,-241.0
a1.h9->m3,-41.5,-27.625
m5->a8.h6<q>,20.375,26.875
a1.h4->m1,-177.0,-308.0
a2.h4->m3,29.875,-42.5
a1.h8->a2.h1<q>,34.5,-25.25
m4->a6.h11<q>,-29.0,28.5
a2.h5->m2,-17.5,37.0
m4->a11.h10<q>,87.5,-100.5
m22->m23,-1112.0,-860.0
m2->a8.h13<q>,80.0,-21.25
m2->m7,-544.0,276.0
m4->a19.h7<q>,17.0,119.0
m0->m2,340.0,-506.0
m4->a6.h1<q>,118.0,242.0
m4->m8,-4256.0,-17152.0
m0->a1.h10<q>,-27.375,328.0
a2.h11->m2,-76.0,75.5
a2.h8->m2,57.5,241.0
m6->a8.h6<q>,18.375,47.0
a1.h11->m1,258.0,-154.0
m4->a7.h11<q>,68.0,225.0
a1.h5->m1,-69.0,187.0
m4->a6.h9<q>,53.75,420.0
a2.h5->m3,42.25,67.5
m1->a2.h9<q>,-44.25,-41.5
a2.h1->m3,53.75,54.0
a1.h2->m1,-173.0,193.0
a1.h5->a2.h3<q>,16.5,-196.0
m3->m4,218.0,1320.0
a1.h6->m1,-125.5,454.0
m4->m11,-27.0,-410.0
a1.h0->m2,-29.0,36.5
m4->a19.h12<q>,-26.75,-41.0
m4->m15,-48.75,-1904.0
a1.h8->m2,-18.75,-94.5
m4->a16.h5<q>,23.625,-59.5
m0->a1.h12<q>,-492.0,-52.75
m3->a4.h3<q>,-191.0,-1832.0
m3->a4.h11<q>,-25.75,-30.875
m4->a15.h0<q>,-49.25,207.0
a0.h13->m0,-32.75,368.0
m4->a9.h7<q>,-116.0,220.0
a2.h13->m2,-73.0,-35.0
m0->a1.h2<q>,-146.0,61.75
a1.h11->a2.h1<q>,-172.0,21.0
m4->a14.h13<q>,34.5,-215.0
m4->m9,2608.0,-13952.0
m4->a15.h4<q>,-78.5,-22.375
m2->a4.h3<q>,1200.0,-16064.0
a0.h11->m0,-24.5,308.0
m4->a10.h6<q>,-63.25,39.0
m4->m18,-536.0,-188.0
m7->m8,-36.25,-54.0
m2->a4.h2<q>,24.375,-25.25
m0->a2.h1<q>,-140.0,21.125
m0->a2.h10<q>,-20.125,59.0
a1.h9->m2,44.75,63.0
m4->a8.h2<q>,-19.875,-78.0
m3->m7,-37.5,206.0
m1->a2.h6<q>,75.0,54.75
m0->a1.h4<q>,-93.5,52.25
m4->a10.h0<q>,22.5,93.0
a1.h5->m2,128.0,55.25
m2->m9,178.0,-148.0
a2.h6->m2,-30.25,-43.5
m3->a4.h4<q>,39.0,73.5
m4->m19,168.0,-720.0
m3->a4.h7<q>,-20.125,264.0
m4->a5.h1<q>,-113.5,43.75
a1.h13->m1,-225.0,36.25
a1.h3->m3,-39.5,23.5
a2.h1->m2,-63.0,192.0
m4->a7.h0<q>,-151.0,25.0
m1->a4.h5<q>,58.25,-37.0
m1->m3,-130.0,816.0
m4->m23,92.0,46.0
m1->a2.h4<q>,-74.0,-22.75
m4->a6.h2<q>,212.0,-89.0
m9->m10,33.5,-41.5
a0.h9->m0,-28.75,-378.0
a1.h7->m2,-74.5,47.75
a2.h8->m3,21.0,-89.0
m4->a9.h11<q>,44.75,191.0
m4->a11.h2<q>,87.5,-24.125
m0->a1.h7<q>,-111.5,165.0
m2->a4.h10<q>,111.5,35.0
m1->a2.h1<q>,840.0,-129.0
a2.h0->m2,43.25,-63.25
m4->a18.h13<q>,27.25,-35.5
m4->a8.h9<q>,-31.5,49.5
m4->a14.h10<q>,18.875,76.0
m4->a7.h2<q>,-55.0,502.0
a4.h3->m4,-26.75,592.0
a2.h2->m3,68.0,-23.0
m3->a4.h0<q>,52.75,-23.625
m4->a5.h11<q>,55.0,129.0
m3->a4.h10<q>,17.5,96.0
m2->a4.h0<q>,288.0,-24.5
a1.h7->m1,-20.0,157.0
