edge,score_1,score_2
a2.h1->m4,-4.875,2.921875
a1.h3->a2.h1<q>,-25.125,-2.140625
a1.h6->m3,-6.40625,-4.65625
m0->m1,624.0,174.0
m1->a2.h3<q>,7.59375,26.375
a1.h2->a2.h2<q>,-3.5625,2.59375
m4->a11.h8<q>,6.25,9.4375
a1.h10->m4,3.9375,1.828125
m2->a4.h3<q>,53.75,-32.0
m4->a9.h7<q>,-153.0,19.125
m20->m22,3.921875,-3.28125
m4->a5.h13<q>,3.515625,24.125
a0.h6->m0,-23.5,-33.0
a0.h13->m0,3.71875,-150.0
a2.h6->m2,-37.75,-2.3125
m8->m19,-3.234375,-4.75
a1.h6->m1,-27.875,-93.5
a2.h10->m2,-33.0,2.015625
a1.h13->a2.h1<q>,7.59375,-1.6484375
m0->a2.h1<q>,67.0,12.0
a1.h6->m2,12.625,14.0625
a0.h0->m0,-7.125,-35.75
a2.h5->m2,-20.625,29.75
m2->a4.h1<q>,-6.8125,-4.40625
a2.h2->m2,-7.6875,-14.625
a0.h12->m0,67.0,-39.25
a1.h5->a2.h3<q>,-4.875,5.84375
m2->a3.h9<q>,8.0,-7.1875
m4->m19,9.0625,35.0
m4->m17,-2.6875,-9.375
m0->a1.h5<q>,-30.5,-17.0
input->a0.h9<q>,4.0625,-14.9375
a1.h12->m2,-24.125,3.875
a1.h11->m2,-68.0,-2.015625
a1.h8->a2.h8<q>,6.25,-1.859375
m0->a2.h13<q>,-16.0,2.546875
a1.h4->m2,-15.25,3.90625
m1->a2.h12<q>,5.03125,2.265625
a2.h8->m2,-55.0,6.1875
a2.h3->m2,-40.75,-15.4375
m4->m14,8.1875,2.375
m2->a4.h2<q>,-6.09375,7.75
input->a1.h2<q>,-4.0,2.1875
a1.h8->m1,21.625,64.5
m1->a2.h10<q>,17.25,4.375
m0->m2,-154.0,-90.0
a1.h10->a2.h1<q>,19.125,-3.5625
a2.h1->m2,-13.25,-3.1875
m0->a1.h1<q>,94.0,46.0
m4->m7,197.0,189.0
a0.h11->m0,-7.03125,25.875
m2->a4.h10<q>,3.546875,5.28125
a2.h4->m3,-3.28125,2.375
m0->a1.h9<q>,-262.0,14.5
a1.h11->m4,5.3125,1.609375
m4->logits,4.09375,-72.0
m4->a9.h4<q>,-4.59375,3.0
a1.h8->m3,-8.9375,-3.078125
a2.h8->m3,12.8125,4.46875
a3.h9->a4.h3<q>,-6.09375,-1.5234375
input->a1.h7<q>,-18.125,3.640625
a0.h4->m0,2.640625,32.0
m4->a6.h6<q>,-3.359375,-8.9375
m4->a8.h4<q>,2.765625,27.875
m4->a10.h3<q>,-5.09375,-2.171875
m0->a1.h10<q>,214.0,-41.0
m0->a1.h2<q>,-70.5,-23.875
m4->m22,-8.0625,756.0
a0.h7->m0,12.3125,33.25
m4->a5.h2<q>,-4.625,5.5625
a1.h11->m3,-3.515625,-5.625
m2->a3.h8<q>,-3.703125,2.109375
a0.h5->m0,-63.25,-15.4375
m4->m13,-5.75,-12.625
m0->a2.h0<q>,-4.21875,3.6875
m4->a10.h11<q>,-6.09375,-12.3125
m4->a10.h10<q>,6.90625,7.46875
m2->m4,-35.75,-255.0
m4->m18,-6.3125,-9.625
m4->a10.h7<q>,6.8125,-5.3125
input->m2,4.6875,8.0625
m0->a1.h4<q>,-67.5,12.875
m4->m11,8.25,-5.40625
m0->a1.h8<q>,-286.0,43.5
m4->a9.h9<q>,-5.6875,1.6875
a0.h10->m0,-5.59375,-66.5
input->m0,656.0,244.0
a4.h3->m4,-13.4375,-86.5
a0.h3->m0,-5.40625,-20.375
a1.h11->a4.h3<q>,2.765625,3.625
m4->a10.h0<q>,6.71875,-1.65625
a1.h2->m1,-150.0,-34.0
m4->a9.h13<q>,4.625,10.875
m4->m16,-4.59375,-8.875
m4->a8.h11<q>,8.0625,5.53125
a0.h2->m0,-18.875,-22.125
m0->a2.h10<q>,-25.875,5.53125
a1.h2->a2.h1<q>,24.125,8.1875
a1.h6->a2.h5<q>,4.75,1.5625
a2.h0->m3,-6.125,-4.34375
a1.h10->a2.h10<q>,-13.5,-2.09375
m1->a2.h4<q>,-5.75,-8.25
input->m1,-20.5,-43.75
m1->m2,-31.0,-197.0
m0->a1.h7<q>,143.0,-3.5
input->a1.h6<q>,-7.4375,4.46875
m0->a2.h3<q>,-4.375,6.59375
a1.h0->m1,-107.5,-2.59375
m4->a6.h9<q>,-3.59375,-2.203125
m4->a7.h0<q>,9.25,-4.40625
m4->a21.h11<q>,-5.375,-3.765625
a1.h9->m1,-44.75,-74.0
a1.h5->a2.h1<q>,45.5,20.75
m4->m20,10.0625,-856.0
input->a1.h11<q>,-9.0625,-13.4375
m19->m20,-6.28125,3.203125
a1.h8->a2.h11<q>,12.25,1.5234375
a2.h12->m2,-4.40625,-1.7421875
m4->m12,-6.0,-21.75
a1.h6->a2.h1<q>,12.625,-4.21875
m4->m5,-7.8125,-404.0
m4->a8.h6<q>,-49.5,52.5
m0->a2.h5<q>,29.5,6.5625
m4->a21.h8<q>,3.0625,2.453125
a1.h2->a2.h7<q>,-3.15625,-1.8125
m1->a2.h5<q>,6.53125,9.75
a2.h1->m3,4.34375,-10.5625
m4->a10.h5<q>,17.25,6.0
a1.h8->a2.h4<q>,2.703125,-4.625
m1->m3,14.9375,49.5
m4->m6,68.0,510.0
m4->m9,-43.0,448.0
m4->a6.h3<q>,-6.71875,46.5
m4->a7.h11<q>,-3.921875,-6.46875
m0->a2.h6<q>,-2.8125,-3.5
m0->m4,9.9375,-3.625
m0->a2.h2<q>,11.1875,5.15625
a1.h6->a2.h10<q>,-7.84375,-1.578125
m4->a9.h10<q>,-9.9375,2.390625
m4->a10.h8<q>,-3.796875,18.25
a1.h3->m1,90.0,8.25
m8->m10,-6.09375,2.234375
m0->m3,70.5,14.375
a10.h7->m10,2.859375,-2.34375
input->a0.h4<q>,-4.03125,-10.1875
input->a0.h5<q>,-12.9375,9.5
m4->a16.h11<q>,-3.6875,-4.46875
m10->m17,-3.203125,-3.5625
m4->m8,-215.0,286.0
a1.h9->a2.h6<q>,12.875,1.5390625
m0->a1.h12<q>,-195.0,8.6875
a1.h10->a2.h8<q>,-3.640625,4.53125
a1.h8->m2,25.875,27.5
a1.h8->a2.h10<q>,21.0,-6.5625
m2->a3.h3<q>,-3.453125,3.375
m1->a2.h7<q>,11.625,1.7109375
m0->a2.h4<q>,-6.09375,2.65625
a3.h9->m3,16.25,3.4375
m2->a3.h11<q>,2.78125,3.3125
m1->a2.h1<q>,-41.5,76.5
a1.h7->a2.h1<q>,19.875,4.25
a1.h9->m2,-38.25,4.46875
a3.h2->m3,-2.6875,3.71875
m0->a1.h3<q>,-87.5,-2.015625
m1->a2.h2<q>,-13.75,-15.5
m2->a3.h2<q>,-3.0,3.421875
m4->m15,-9.375,-13.4375
m0->a1.h11<q>,30.75,-23.625
m4->m21,33.5,-132.0
a1.h10->a2.h5<q>,16.875,4.84375
a1.h5->m1,-187.0,-63.75
m4->a11.h11<q>,3.0,1.78125
m6->m7,-3.078125,6.46875
m4->a10.h2<q>,-7.125,-2.546875
a1.h1->m1,-16.0,102.5
a1.h2->m2,27.875,-1.6875
m0->a1.h13<q>,16.5,4.46875
m1->a2.h8<q>,5.6875,1.6171875
m4->a5.h8<q>,3.484375,8.6875
m3->a4.h3<q>,-73.5,-97.5
m4->a20.h9<q>,2.71875,-4.03125
a2.h9->m2,-5.59375,-4.5625
a1.h11->m1,11.8125,37.5
m2->a3.h0<q>,-3.359375,-7.1875
m22->logits,-6.125,1248.0
a1.h4->a2.h1<q>,-8.4375,-5.15625
a1.h12->m1,43.5,-39.25
input->a1.h4<q>,2.640625,2.59375
a1.h8->a2.h2<q>,-11.8125,-2.234375
a1.h12->a2.h1<q>,-9.1875,5.6875
m4->m10,-74.5,83.0
m21->m22,7.875,-71.5
a1.h0->a2.h1<q>,16.25,8.625
m1->a2.h0<q>,-4.25,-11.25
a2.h5->m3,3.546875,-4.6875
a1.h5->m2,24.75,-14.875
input->a0.h6<q>,-5.25,-6.1875
m3->m4,143.0,-103.0
m0->a1.h0<q>,-13.625,5.75
m23->logits,5.375,9.875
input->a0.h7<q>,-4.40625,11.4375
m4->a7.h6<q>,-3.859375,1.7265625
m0->a1.h6<q>,-155.0,-12.625
m2->m3,-332.0,-46.0
a1.h3->m2,-25.0,6.15625
a1.h1->a2.h4<q>,-7.3125,4.5
m0->a2.h12<q>,-4.25,2.59375
a1.h7->m1,-14.625,-15.0625
input->a1.h10<q>,63.75,8.0
a1.h10->m1,-33.25,6.03125
a1.h9->a2.h1<q>,8.25,1.7421875
m8->m18,-3.484375,-1.9765625
m4->a15.h2<q>,-2.71875,2.71875
a2.h0->m2,3.859375,6.6875
m2->a3.h10<q>,5.28125,3.421875
a2.h13->m2,30.375,5.84375
m20->m21,4.875,-20.375
