edge,score_1,score_2
m2->a3.h5<q>,780.0,-162.0
m2->m3,219136.0,33024.0
m7->m8,604.0,-54.0
m2->m4,-84480.0,16000.0
m0->a2.h4<q>,402.0,24.5
a0.h2->m0,7264.0,211.0
m2->a3.h7<q>,-3952.0,-280.0
m4->a6.h0<q>,-4480.0,74.0
m0->a1.h13<q>,-1576.0,130.0
m3->a4.h3<q>,816.0,-1832.0
m4->m11,-676.0,-410.0
a0.h10->m0,-692.0,-292.0
m2->a4.h3<q>,1928.0,-16064.0
a2.h13->m2,4032.0,-35.0
m4->a10.h1<q>,528.0,238.0
m4->a6.h1<q>,-2592.0,242.0
a2.h12->m2,3200.0,-35.25
m1->a2.h8<q>,-592.0,-63.0
m4->a8.h3<q>,-6624.0,103.0
a1.h3->m2,-3728.0,-22.5
a0.h0->m0,7008.0,86.0
m4->m7,35072.0,23296.0
a0.h9->m0,-652.0,-378.0
a0.h13->m0,-3216.0,368.0
m3->a4.h4<q>,-438.0,73.5
m3->m8,-1080.0,-220.0
a1.h11->m1,-13504.0,-154.0
a1.h5->m2,3536.0,55.25
m1->a2.h2<q>,-1864.0,-86.0
m1->m4,33792.0,616.0
m4->a6.h9<q>,4800.0,420.0
m2->a4.h5<q>,506.0,92.0
m8->m9,588.0,-34.75
m0->a1.h7<q>,-3936.0,165.0
m2->a3.h10<q>,1064.0,-28.0
m0->a1.h11<q>,-5600.0,428.0
m4->a8.h6<q>,952.0,5600.0
m6->m7,3168.0,182.0
m2->a3.h9<q>,-1648.0,438.0
a1.h1->m2,-644.0,-26.25
a2.h2->m2,4576.0,-187.0
input->m0,23552.0,3376.0
a2.h6->m2,-1608.0,-43.5
m4->m6,-403456.0,-38144.0
a1.h7->m1,-1832.0,157.0
a0.h1->m0,9024.0,84.0
m4->a10.h2<q>,-500.0,-104.5
m4->m21,1744.0,-920.0
a1.h12->m1,-1384.0,228.0
a1.h1->m1,5856.0,-92.0
m0->m1,77312.0,242.0
a1.h1->a2.h1<q>,1936.0,33.0
a1.h6->m1,-6336.0,454.0
a1.h5->m1,-7360.0,187.0
m1->a2.h10<q>,648.0,-104.5
m4->a8.h9<q>,-612.0,49.5
a0.h5->m0,4160.0,-81.5
m1->m3,-68608.0,816.0
m3->m5,1728.0,-43.0
a1.h0->m2,-390.0,36.5
m4->a7.h5<q>,908.0,-143.0
a2.h8->m2,1912.0,241.0
m1->a2.h5<q>,968.0,22.5
m0->a1.h8<q>,-5280.0,1000.0
m0->m2,-14080.0,-506.0
a4.h8->m4,-596.0,20.625
m9->m10,-916.0,-41.5
a2.h3->m2,-4512.0,-200.0
m4->m14,-872.0,672.0
m0->a1.h6<q>,8384.0,456.0
a0.h7->m0,1496.0,31.625
a0.h6->m0,4016.0,-66.0
m5->m6,3488.0,-100.5
m4->m15,-772.0,-1904.0
a1.h3->a2.h1<q>,394.0,-22.375
m2->m6,-4576.0,-432.0
m4->m5,-210944.0,-3024.0
m1->a2.h11<q>,-992.0,74.0
a1.h3->m1,12032.0,55.0
m4->a6.h6<q>,408.0,43.75
a3.h5->m3,-2832.0,23.0
m1->a2.h4<q>,5376.0,-22.75
m4->a6.h7<q>,-6528.0,23.5
a1.h0->m1,-4576.0,72.0
m2->a4.h4<q>,972.0,87.5
m4->a8.h1<q>,-2784.0,-106.0
a4.h3->m4,-808.0,592.0
a1.h9->m1,-482.0,27.875
m0->a1.h3<q>,-2368.0,-139.0
m4->m12,-414.0,-1488.0
m4->a6.h2<q>,-9856.0,-89.0
m22->logits,1056.0,1184.0
m4->m8,258048.0,-17152.0
a1.h8->a2.h1<q>,1040.0,-25.25
m5->m9,728.0,-38.5
m6->m8,4800.0,-36.5
m4->m17,-476.0,422.0
m2->m7,-652.0,276.0
m4->a8.h5<q>,-1888.0,-37.0
m6->a9.h6<q>,-672.0,33.25
m3->m9,432.0,-123.5
m1->a2.h1<q>,8768.0,-129.0
a2.h7->m3,696.0,62.0
m4->a6.h3<q>,14272.0,-932.0
m4->a5.h11<q>,-1304.0,129.0
m4->a5.h9<q>,3376.0,-43.5
m4->m9,-5408.0,-13952.0
m22->m23,936.0,-860.0
m0->a1.h5<q>,1952.0,-35.75
m1->m2,39680.0,-1872.0
m0->m3,19712.0,272.0
a2.h1->m3,442.0,54.0
a1.h11->a2.h1<q>,3088.0,21.0
m4->a6.h10<q>,-6112.0,-55.75
m3->m6,1672.0,-472.0
a0.h4->m0,5216.0,-241.0
m4->a8.h4<q>,3776.0,-225.0
a2.h4->m2,2048.0,-93.0
a1.h10->m1,-3440.0,-154.0
a2.h2->m3,376.0,-23.0
a1.h8->m1,-10560.0,-145.0
a1.h2->m1,-4992.0,193.0
m4->a9.h0<q>,-2368.0,41.25
m4->a10.h3<q>,-600.0,138.0
m1->a3.h3<q>,-2016.0,-21.875
m0->a2.h1<q>,800.0,21.125
m2->m9,700.0,-148.0
a2.h1->m2,3440.0,192.0
m4->m20,-6432.0,1440.0
m4->a8.h11<q>,-716.0,394.0
m0->a1.h9<q>,6464.0,-296.0
m1->a2.h9<q>,13824.0,-41.5
m4->a7.h7<q>,-1944.0,366.0
m4->a8.h7<q>,-1048.0,-332.0
a2.h8->m3,1264.0,-89.0
m2->m8,2144.0,-402.0
m5->m8,624.0,-25.5
a1.h4->m1,8096.0,-308.0
m4->a7.h13<q>,-13120.0,23.5
m4->a5.h3<q>,-948.0,-348.0
m4->a6.h11<q>,-54784.0,28.5
m0->a1.h2<q>,2432.0,61.75
a4.h2->m4,-1392.0,28.0
a2.h11->m2,2096.0,75.5
m2->a3.h3<q>,-1752.0,24.75
a1.h8->m2,-1020.0,-94.5
m4->a5.h12<q>,13568.0,378.0
a3.h1->m3,-2064.0,-35.75
a2.h12->m3,920.0,37.5
m4->a6.h4<q>,-6464.0,48.75
m4->a10.h8<q>,-412.0,93.0
input->a0.h0<q>,-792.0,-34.5
m4->a5.h8<q>,5856.0,-47.75
a0.h12->m0,1384.0,464.0
a1.h11->m2,1728.0,49.25
m6->m9,1864.0,-33.25
m4->a8.h2<q>,3376.0,-78.0
a1.h5->a2.h4<q>,808.0,-71.5
a2.h11->m3,624.0,35.25
m1->a2.h6<q>,2544.0,54.75
m4->m10,-6592.0,820.0
a2.h7->m2,2768.0,-110.5
a3.h3->m3,-2576.0,24.375
m3->m4,-9856.0,1320.0
a2.h10->m2,2976.0,-142.0
a3.h8->m3,468.0,37.0
a4.h1->m4,-808.0,20.75
a2.h9->m2,3072.0,-104.5
m2->a3.h0<q>,-3664.0,-25.25
m4->a5.h13<q>,22912.0,-138.0
a2.h0->m2,3152.0,-63.25
