Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.0009911157831083983,0.0006422705680597573,0.00021387774060713127,9.009766450617463e-05,0.0006113583373371512,0.00040164399426430465,0.00037035296263638885,7.608753512613475e-05,0.00010578481305856258,5.9762951132142916e-05,0.00024383169249631465,0.0001461933698737994,4.904573092062492e-05,0.00014446535176830367,0.0003340614499757066,3.4058931159961506e-05,0.0005491834366694093,6.752581095497589e-05,0.0003343066421803087,6.876492203446105e-05,0.0004699949856149033,0.00021784007200039923,9.613130256184376e-05,0.0006511481758207083,0.0001616301987087354,0.00014485147170489654,0.00023277731757843868,9.664256111136638e-05,6.497211856185459e-05,0.004794086087495089,0.00021001345361582936,0.0002818414440844208
1,0.01117578562349081,0.0026592216873541474,0.002287876857444644,0.0009228682785760612,0.0015904812328517437,0.001094882597681135,0.007237379914149642,0.005198846505954861,0.004745643511414528,0.0025647014006972314,0.003955647461116314,0.004867511335760355,0.0007376795960590244,0.0031840940564870834,0.005732123935595155,0.008914525397121906,0.005113193644210696,0.024859234653413297,0.014747717697173358,0.015963419303297997,0.0023002257943153383,0.001023700366495177,0.003130503729917109,0.014130442142486573,0.004984416961669922,0.027173900343477726,0.0061111534014344215,0.009082393627613783,0.0070613026339560745,0.0017611621785908937,0.002466342281550169,0.0013570440141484142
2,0.0035269240476191043,0.005842668926343322,0.009877925999462604,0.006899746516719461,0.004948885310441255,0.023211299180984496,0.00399094341788441,0.004950411403551697,0.014636357836425305,0.0640228420495987,0.0034695372823625803,0.01118406469002366,0.020570814609527588,0.009917355440557003,0.010889298245310784,0.024165062047541142,0.009629527479410172,0.007748996634036303,0.011656482648104429,0.004415848441421986,0.01614833964034915,0.025818175561726095,0.03701970595866442,0.06082898885011673,0.0067476289439946414,0.005501002250239253,0.017885126750916244,0.07560851037502289,0.07801450803875923,0.010316241532564163,0.007043965756893158,0.021939934119582175
3,0.0324517548084259,0.006041941419243813,0.009223808031529189,0.014300593528896571,0.004308598274365067,0.005438253860920668,0.05720721065998077,0.005006616842001677,0.022765933983027935,0.04096346527338028,0.009343972280621528,0.017482391726225614,0.0034707546373829246,0.010423890799283981,0.006778188468888402,0.01748970840126276,0.010159038174897432,0.07386121056973934,0.04950113207101822,0.004629660742357373,0.003914297353476286,0.02987015563994646,0.0069158901553601024,0.003852736372500658,0.03136037684977055,0.06044961504638195,0.047880334705114366,0.04607468962669373,0.018796414248645307,0.025142246782779695,0.011946093942970037,0.05787311635911465
4,0.025731357075273992,0.0749074411392212,0.013543718326836825,0.028162524811923505,0.010747979898005723,0.055772475451231006,0.01764999359846115,0.026740491427481174,0.06824229702353478,0.016214072946459056,0.007504198625683784,0.030877584628760814,0.020472630858421326,0.027840534001588823,0.02645397897809744,0.09658086761832237,0.03276296224445105,0.039264325983822346,0.025510498024523258,0.029752117283642292,0.04250429704785347,0.055572944059967995,0.01731478773057461,0.0284168966114521,0.009383118376135827,0.010511975828558206,0.009786492101848126,0.027358376272022724,0.07170713201165199,0.010848897024989129,0.023275621719658374,0.04332071386277676
5,0.024367135129868985,0.03979568917304278,0.0382247893884778,0.04120670072734356,0.04897165469825268,0.09030574776232242,0.021649654172360897,0.064524000659585,0.036401583962142464,0.025177471153438092,0.0413932291418314,0.030695755556225775,0.1440474259853363,0.0470967310667038,0.02217286443337798,0.022974915020167828,0.017567784022539855,0.014108542948961258,0.0417844807356596,0.1347138440608978,0.051503936201334,0.033335575647652146,0.14478277266025544,0.08896815448999405,0.01659302458167076,0.07458365999162198,0.003184109162539244,0.1300346966087818,0.053040810450911524,0.09322050243616103,0.09524643436074257,0.13898371621966363
6,0.06391604095697404,0.20313846051692963,0.04416227668523789,0.059713672772049906,0.2607719644904137,0.027409911192953586,0.03224870748817921,0.1579817295074463,0.07622790575027466,0.06872048556804657,0.1784212124347687,0.02593013510107994,0.123029825091362,0.41713993668556215,0.09206395611166954,0.06674022227525711,0.0037286693416535856,0.07912772685289383,0.10764775544404984,0.12842881441116333,0.13647524073719977,0.07287555456161499,0.1370103384554386,0.07050650477409363,0.05049049861729145,0.09794767409563064,0.022408591471612452,0.02816755197942257,0.08602615341544151,0.09858176618814468,0.06702323757112026,0.05201730288565159
7,0.07184728868305683,0.06813010782003402,0.04875899739563465,0.04699861265718937,0.07447603695094586,0.12044145897030831,0.053540845215320584,0.09462607726454735,0.13433114007115365,0.04248039022088051,0.0016609146120026709,0.09513732716441155,0.018725967295467855,0.05629063494503498,0.08759347304701805,0.2319471389055252,0.09288485571742058,0.09347738534212112,0.06339745923876762,0.12692273303866386,0.16701164841651917,0.5487435638904572,0.14289436459541321,0.03730316299945116,0.04464532092213631,0.034838181659579276,0.04248788461089134,0.08680922880768777,0.18830856531858445,0.15396230816841125,0.09297040268778801,0.09314174681901932
8,0.08118321076035499,0.18486315608024598,0.24237762421369552,0.439114944934845,0.11217591986060142,0.10886790469288826,0.11795000493526459,0.07112455062568188,0.04059234112501144,0.14997173666954042,0.08600927293300628,0.1620876482129097,0.20415169209241868,0.11272440627217292,0.08408622562885285,0.15452160388231279,0.13159073442220687,0.2007756170630455,0.2737976014614105,0.08881238549947738,0.09383034899830818,0.06553934380412102,0.07459104478359223,0.15752755984663963,0.1153425295650959,0.10244390353560448,0.028711861409246923,0.22366702914237976,0.10589069381356239,0.25309015542268753,0.1548474261164665,0.08196144029498101
9,0.08146943911910057,0.14098294332623482,0.3286325776576996,0.12453982800245285,0.10071453109383582,0.15173917561769484,0.13150560587644577,0.41324455142021177,0.1120277489721775,0.14509726494550704,0.3116055083274841,0.15242782592773438,0.17677196532487868,0.08064247265458108,0.15685991942882538,0.11112981304526329,0.04926819175481796,0.042665592469274996,0.22603057473897933,0.18058601289987564,0.8297812426090241,0.35171465694904325,0.06730776406824589,0.03547456953674555,0.23408950984477997,0.0886545491963625,0.08437723010778427,0.1266860018670559,0.17953057140111922,0.0631135979294777,0.34534520506858823,0.24610970824956893
