Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.0020751295727677644,0.0008210234728176146,0.001915652770549059,0.0003114268000354059,0.0005652284034295007,0.0002116250254039187,0.0006355971423909068,0.0006510271650040522,0.0004717817279743031,0.0005246294429525733,0.001061469436972402,0.001316118425456807,0.0002793641676544212,0.0001624655786145013,0.000310225798166357,0.0005035829328699038,0.0011209303105715663,0.0050585055910050865,0.0002957488487299997,0.0003445448685670271,0.0007363115227781237,0.00029109527764376253,0.0004902896354906261,0.0018156651919707656,0.0011222920974250884,0.0047338732657954095,0.0007959315180778503,0.0004022709687706083,0.00019267475508968345,0.00019820385554339737,0.00012398329316056333,1.522617684713623e-05
1,0.015531338304281234,0.009811872988939286,0.03938209258019924,0.015037914849817752,0.00630990176461637,0.005907189333811402,0.004688994088210166,0.002354962769895792,0.027501444183290005,0.01362174578011036,0.0089656572509557,0.018286340795457365,0.032210167609155176,0.004048991817981005,0.005253556296229363,0.01805221203714609,0.01040549060329795,0.005771846110001207,0.0021279862360097466,0.009794643381610513,0.002469533975236118,0.010693489126861095,0.02100998371839523,0.048503381013870236,0.00445837527513504,0.00362621302716434,0.001989769747015089,0.0011477801157161592,0.09988443911075592,0.072597211971879,0.01587590279057622,0.013148565385490656
2,0.006704207323491573,0.013621192816644907,0.011112923435866832,0.028876024074852468,0.010795239154249429,0.04205309361219406,0.02532131515443325,0.012752664182335139,0.005500699961557985,0.008064130805432796,0.059425726756453516,0.005135635919868946,0.016792499702423812,0.017731758262962104,0.06014837987720966,0.05661467410624027,0.01754505289718509,0.014419243950396777,0.017691201213747263,0.1101156710088253,0.024470622837543487,0.004922510585747659,0.004272979432716966,0.006557242879644036,0.018733561672270298,0.01841303341090679,0.024844433553516863,0.013049746379256249,0.008725454462692142,0.01808507675305009,0.006901809265837073,0.014956800248473883
3,0.029689177758991717,0.2095351129770279,0.03367514733225107,0.02767327383160591,0.012840851340442896,0.014770660810172557,0.02608747035264969,0.017070677299052477,0.025199731849133968,0.02767597623169422,0.02050545398145914,0.013035883195698261,0.07104785405099392,0.08470432311296464,0.026350051686167716,0.057865906581282614,0.01731775738298893,0.011112638637423516,0.007172053325921297,0.01664376422762871,0.0437416760250926,0.044230346009135245,0.18917063415050506,0.012886274214833975,0.018237241245806217,0.04449198763817549,0.016317587699741124,0.021154786720871926,0.04804774202406406,0.03906173437833786,0.049809441938996314,0.025300999097526075
4,0.0176904440484941,0.06634374141693115,0.039112813323736194,0.02634332448244095,0.03979089830070734,0.03816990233957768,0.08028869278728962,0.05433225609362125,0.117852703332901,0.0668504349142313,0.0684672848135233,0.07110831893980503,0.016866089962422847,0.014721478894352913,0.012167458580806851,0.05007278442382813,0.056509747207164764,0.024858642257750033,0.023679279666393997,0.022943703681230544,0.013420957531780004,0.033852678649127485,0.03335028056055307,0.04962871611118316,0.024377642199397087,0.02384632535278797,0.020930072367191313,0.02191615369170904,0.05152842797338963,0.03182002782821655,0.04580424100160599,0.025615847930312158
5,0.043067957684397695,0.14393846020102502,0.03792836651206016,0.06345304973423481,0.08086612597107887,0.06407350689172744,0.03565109644085169,0.026212575510144234,0.05695806704461574,0.06667943045496941,0.056007254719734195,0.006651633055880666,0.03793569289147854,0.05994600966572761,0.03695228319615126,0.03360410682857037,0.062379287034273145,0.26605202585458754,0.1837094435095787,0.1139182136952877,0.04304316438734532,0.016352382469922305,0.048967310413718226,0.054437000453472134,0.10493732154369355,0.13211017206311226,0.006818804452195764,0.07588063433766365,0.03688415981829166,0.044412860125303266,0.033917825892567637,0.07488945938646793
6,0.03756336495280266,0.0729567152261734,0.06068455673754215,0.07799666449427604,0.22001183658838272,0.038260829001665116,0.07543340906500816,0.1998350003361702,0.08706147536635399,0.07506210826337338,0.036936596632003785,0.05362293034791946,0.12617958545684815,0.03273020841181278,0.19089580923318863,0.09345569580793381,0.08517699152231216,0.14556772410869598,0.26778248280286787,0.2555498403310776,0.0655513671785593,0.06379843853414059,0.06548655956983566,0.024379247426986696,0.4200991553068161,0.22478001654148103,0.18750765174627304,0.06479795902967453,0.11869264379143715,0.16556092083454133,0.1387851744890213,0.4088866037130356
7,0.2085238900780678,0.1521390727162361,0.27473408848047254,0.13375259652733804,0.09209842503070831,0.20735405564308165,0.15606138721108437,0.05606389187276364,0.11947688817977906,0.021166045255959033,0.11080075159668923,0.12575788140296937,0.08001798734068871,0.13602344527840615,0.18491248071193694,0.19125547856092454,0.07456252120435237,0.1274372600018978,0.1787169775366783,0.07273733489215374,0.026626701839268206,0.10353455200791359,0.0715568308532238,0.11743015334010125,0.13070049107074738,0.1548095840215683,0.1766919532418251,0.18621967256069183,0.20141789376735686,0.04703442744910717,0.095661361515522,0.0663089133054018
8,0.27043305069208146,0.27577426224946977,0.3101913917064667,0.36287702262401583,0.29408492863178254,0.25361201614141465,0.2608292320370674,0.2138247185945511,0.05714111290872097,0.07115820869803428,0.08438332498073578,0.0925305025279522,0.6130048263072968,0.5180151444673539,0.21277916997671129,0.3560608774423599,0.0657153183221817,0.13232942745089532,0.1359223298728466,0.1620122441649437,0.27815225630998613,0.18065666496753693,0.21630163848400116,0.27508401811122896,0.235149767100811,0.2669265154004097,0.034666146524250506,0.16267967581748963,0.08094829186797142,0.2833175599575043,0.21649879038333894,0.3988733601570129
9,0.2363657596707344,0.11901777252554893,0.3135625767707825,0.38175847232341764,0.22436984181404113,0.1634724673628807,0.0756386712193489,0.19374293863773345,0.11297433197498322,0.10764520674943924,0.24572877138853072,0.06700455710291862,0.023856118097901346,0.4057933205366135,0.36070598781108854,0.29974334448575973,0.2150360181927681,0.026839242838323115,0.29571396857500076,0.1531073459982872,0.21281728118658066,0.5313315773010254,0.10492418214678764,0.31174435079097745,0.3910070997476578,0.17107709854841233,0.11305168583989143,0.18267642706632614,0.03872242823243141,0.12091635301709175,0.056272358894348146,0.15758577197790147
