Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.01007633937522769,0.0015142629004549235,0.0016680300270672888,0.02929631993174553,0.001104632323840633,0.0029697162238880993,0.0012972842471208423,0.010817751651629806,0.003908744906075299,0.0009705817297799513,0.002243955989833921,0.002911349057685584,0.005358507889322937,0.015975563265383245,0.005595486601814628,0.015588424326851964,0.0005316616041818634,0.007363217696547508,0.007821929450146854,0.029647292140871286,0.0012553178938105702,0.013209086041897536,0.0019754698942415416,0.00619656128808856,0.0007833941536955535,0.007078279559500515,0.00034665249375393615,8.394897216930986e-05,0.015499098943546414,0.002269681519828737,0.02992382224649191,0.006055877464823425
1,0.016467319540679454,0.011562243551015854,0.0038874003663659095,0.007082318253815174,0.020806115083396436,0.006130908140912652,0.017994053326547146,0.022033141888678075,0.029235973209142684,0.05408439580351114,0.020940830241888763,0.0356219070404768,0.002402064111083746,0.01790410600602627,0.023722590450197457,0.022189769875258208,0.015596771910786629,0.0697090145945549,0.05746381312608719,0.022001023292541503,0.009560055900365114,0.008440379220992326,0.01937022652477026,0.05583671599626541,0.009950649738311768,0.1497006219625473,0.062320929244160654,0.020693568885326384,0.015556435380131007,0.02598148088902235,0.013178937938064336,0.008859912203624844
2,0.5185638576745987,0.539051211476326,0.5000366520881653,0.502398162484169,0.5340547102689743,0.5297381317615509,0.48995184123516083,0.5306411570310593,0.5114365971088409,0.47691950082778933,0.528521032333374,0.5409262132644653,0.5043487906455993,0.5521739947795868,0.5180061584711075,0.4254989641904831,0.5155647337436676,0.49221526384353637,0.5587689197063446,0.5495327496528626,0.5451857215166092,0.48235692620277404,0.49137362658977507,0.4523555290699005,0.5295816934108735,0.5465882784128189,0.4938909864425659,0.49109880030155184,0.49619331061840055,0.48232654988765716,0.5103851240873337,0.5651737874746323
3,0.5280188608169556,0.5191850459575653,0.5250842612981796,0.5127576643228531,0.5498580384254456,0.5210699546337128,0.5209389096498489,0.4780175518989563,0.5371305894851685,0.5006842541694642,0.5402473634481431,0.5178432357311249,0.5334619200229644,0.5469056910276413,0.5254558938741684,0.5114133840799332,0.5258531856536866,0.4654981511831284,0.5147642850875854,0.53936383664608,0.5260533982515335,0.5037355381250381,0.5118653720617294,0.5536283993721008,0.5138194411993027,0.48216333210468293,0.5115830409526825,0.4928422051668167,0.5528330361843109,0.5181081730127335,0.4193191397190094,0.5698802596330643
4,0.48726331889629365,0.4106065487861633,0.4733113771677017,0.5204697841405869,0.5013735485076904,0.35032837331295014,0.4637638020515442,0.48034857749938964,0.4820739698410034,0.5299553334712982,0.49735903382301333,0.4690103030204773,0.4810785377025604,0.49686792969703675,0.43143670380115506,0.4326534086465836,0.5154986613988877,0.4435208749771118,0.4537951010465622,0.4667583966255188,0.49930049061775206,0.48230011940002443,0.4798102980852127,0.4060650980472565,0.5271887397766113,0.48436022400856016,0.4383792769908905,0.5091413527727127,0.44347971081733706,0.46402023613452914,0.42117779195308686,0.46954217314720154
5,0.4214688628911972,0.41709733128547666,0.5583540618419647,0.47778392970561984,0.3264396035671234,0.493660728931427,0.5140071749687195,0.532231068611145,0.46138737320899964,0.455109036564827,0.3917187774181366,0.5281458914279937,0.5454373520612716,0.45099900364875795,0.46461635291576386,0.11604998111724854,0.42630859673023225,0.5325872850418091,0.4278709262609482,0.43650539994239806,0.444526389837265,0.46674371242523194,0.4529486948251724,0.45285130202770235,0.452422987818718,0.5587901294231414,0.5559063470363617,0.5170379519462586,0.44835251092910766,0.45039984047412873,0.4519368469715118,0.4465449631214142
6,0.4413927459716797,0.4909379917383194,0.43041653513908384,0.466303254365921,0.4316533720493317,0.4962447226047516,0.5088664245605469,0.5580712670087814,0.4838917595148087,0.5662239956855774,0.5193867254257202,0.4941473191976547,0.5283332920074463,0.4672189313173294,0.4672148388624191,0.47295297861099245,0.5743733966350555,0.5086195152997971,0.5104415094852448,0.47601558625698087,0.5801602691411972,0.4958874249458313,0.5218875217437744,0.48993442952632904,0.46462870657444,0.5786424201726913,0.4891419643163681,0.40337019562721255,0.4764599567651749,0.4890260320901871,0.5524182868003845,0.5094293868541717
7,0.44889419376850126,0.47938607215881346,0.47912939250469205,0.42571485638618467,0.5538054817914962,0.535327153801918,0.4854929572343826,0.4570515090227127,0.47083865106105804,0.41958452463150026,0.5952562892436981,0.4420053249597549,0.5674974089860916,0.507525874376297,0.4735318750143051,0.49479428231716155,0.49467668294906614,0.44660357415676116,0.45058263957500455,0.4588168895244598,0.4121075105667114,0.3976799613237381,0.5405086421966553,0.5580209976434708,0.41987084805965424,0.35256191849708557,0.5272947561740875,0.5840690445899963,0.5728502625226974,0.5123498809337615,0.5147759956121445,0.5418498742580414
8,0.5191775238513947,0.3587091636657715,0.4846211564540863,0.42895228624343873,0.5308697235584259,0.5670068937540055,0.4156847470998764,0.49015586674213407,0.45506191194057466,0.27116313964128497,0.41358896970748904,0.426446378827095,0.5059061259031296,0.4115373772382736,0.5135725951194763,0.47528379142284394,0.420822936296463,0.45858102917671206,0.4917181807756424,0.47918302297592164,0.5021503365039826,0.4271866101026535,0.503237190246582,0.37856628358364103,0.45662916004657744,0.5344024318456649,0.568785018324852,0.45384894728660585,0.489660872220993,0.5635660088062286,0.44740947008132936,0.5532639628648758
9,0.553712608218193,0.49141810536384584,0.4251662886142731,0.4799269700050354,0.3821409028768539,0.46361059725284576,0.3978974884748459,0.4791266512870789,0.5469828397035599,0.5425703930854797,0.4399076163768768,0.40139169454574586,0.3866336178779602,0.4890152049064636,0.5038736253976822,0.36402263045310973,0.38310369968414304,0.5158713972568512,0.4706692904233932,0.4718365854024887,0.46603108644485475,0.5276819032430649,0.46169261395931244,0.5449067610502243,0.4587054836750031,0.5612147933244706,0.5644868236780166,0.36108713984489443,0.5084744203090668,0.4096518439054489,0.48188889980316163,0.4749593788385391
