Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.0009908275119960308,0.0006425440474413335,0.0002140029682777822,8.972547628218308e-05,0.0006093443289864808,0.0004020123521331698,0.0003707828320330009,7.620424847118557e-05,0.00010557530695223249,5.952806684945244e-05,0.0002438942197477445,0.0001460112619679421,4.9175282110809346e-05,0.00014426584646571428,0.0003342872578650713,3.401375772227766e-05,0.0005496485438197851,6.714834678859915e-05,0.00033509464294184,6.862123649625573e-05,0.000470232023508288,0.00021802262868732215,9.649516883655451e-05,0.0006496256531681866,0.0001610006651026197,0.0001448626138153486,0.00023171012697275728,9.687774145277217e-05,6.50137008051388e-05,0.004792363485321403,0.00021065973618533462,0.0002816360938595608
1,0.011200464610010386,0.0026573428558185697,0.0022835870971903206,0.0009200851817149669,0.0015805461956188082,0.0010911221196874977,0.00724753581918776,0.00522695486433804,0.004708757260814309,0.0025573974056169392,0.0039506671624258164,0.004857142763212323,0.000736604033736512,0.0031780147878453136,0.005734575018286705,0.008938419576734304,0.005142079386860132,0.024910476319491864,0.014726202469319105,0.01597048157826066,0.0023049679212272167,0.0010218631208408623,0.003121003536507487,0.014110162556171417,0.005006818054243922,0.027188715897500514,0.006113821966573596,0.009081846978515386,0.007073313929140568,0.0017585294623859227,0.0024679568922147156,0.001367327116895467
2,0.0035366827715188264,0.005852321973070502,0.009882702268660068,0.006892397962510586,0.004964719684794545,0.023224727362394334,0.003999209799803794,0.004946572100743651,0.014598785433918238,0.06400172241032123,0.0034696655720472336,0.011195684224367142,0.020603768564760684,0.009921346921473742,0.010875863600522279,0.024144300855696202,0.009632330294698477,0.007771070394665003,0.011673317681998014,0.004424217138439417,0.016095199454575777,0.025797084756195545,0.03695185404270887,0.06076930209994316,0.006748314248397946,0.005504068834707141,0.01789033031091094,0.0755895933508873,0.0779827356338501,0.010324922483414411,0.007034753616899252,0.02194981824606657
3,0.0324843206256628,0.006046751504763961,0.00921528455801308,0.014293503519147634,0.004309713509865105,0.005464196288958192,0.057280370816588405,0.004987558908760547,0.02281822621822357,0.040932694748044014,0.009341433830559253,0.017467723861336708,0.0034701716993004086,0.01041701003909111,0.006766675533726812,0.01747298976406455,0.010174583587795496,0.07393697805702687,0.04952949538826942,0.0046401661261916164,0.003916075397282839,0.02985185869038105,0.006914984751492739,0.003848813595250249,0.031469049863517284,0.06042475238442421,0.04808846093714237,0.046063159182667734,0.01881352474913001,0.025137979313731195,0.011941193081438541,0.05804219856858253
4,0.025682754777371884,0.07488570272922516,0.013571019042283297,0.028140653446316718,0.010750832073390483,0.055738009065389636,0.01771730052307248,0.026732135787606238,0.0682702874392271,0.016206285301595926,0.007501178896054625,0.03084321763366461,0.020550800822675228,0.02790177959948778,0.026497230529785157,0.09652774631977082,0.032861062325537205,0.03923194397240877,0.025548030026257038,0.02975692883133888,0.04255402736365795,0.05560415826737881,0.017335417848080396,0.028438841812312602,0.00938590781763196,0.010537463575601577,0.009796365350484847,0.027329270876944065,0.07170567393302918,0.010864114593714476,0.02326260630041361,0.04332833990454674
5,0.024387944005429745,0.03985707461833954,0.03823172513395548,0.04121907576918602,0.04906156681478024,0.09029832594096661,0.021671459600329398,0.06457089476287364,0.03644815102219581,0.02520157415419817,0.041295673921704294,0.030666402913630007,0.1441040028631687,0.04708617277443409,0.022175766713917255,0.022964405044913292,0.017543895374983548,0.014124421551823616,0.04175430975854397,0.13459523007273674,0.05155301302671433,0.03334479235112667,0.14485974699258805,0.08909384742379188,0.01658645110204816,0.07464313663542271,0.003181750443764031,0.1298525281250477,0.053049800023436545,0.09333771303296089,0.09524498701095581,0.1391494943201542
6,0.06385009452700614,0.20328034043312074,0.04417821448296309,0.05962011367082596,0.2606684076786041,0.027371999621391297,0.032295591831207275,0.15812004953622819,0.07628177970647812,0.06868517391383648,0.17847765535116195,0.025917281731963157,0.1227986952662468,0.417166827917099,0.092035703510046,0.06693932466208935,0.0037182899517938495,0.07908133491873741,0.10775580778717994,0.12829268515110015,0.1364303171634674,0.07277103804051877,0.13690801367163657,0.07050870843231678,0.05039834082126617,0.09797785758972168,0.022407973073422908,0.028145531825721264,0.08604083120822907,0.09844387605786324,0.0668916466832161,0.052045979723334315
7,0.07190015643835068,0.06814712904393673,0.04874562568962574,0.04712365634739399,0.07424648232758045,0.1204492375254631,0.053453097119927406,0.09470840707421303,0.13446522802114486,0.042492601275444034,0.0016610724036581815,0.09520455971360206,0.018689507655799388,0.056196034029126166,0.08757686600089074,0.23206694304943085,0.09280423074960709,0.09357074365019798,0.06334992475807667,0.126941679418087,0.16712191075086594,0.548751323223114,0.14282702267169953,0.03737399883568287,0.04470064252614975,0.03490499619394541,0.042461420334875585,0.08680949866771698,0.18816498279571534,0.1541384895145893,0.09307075783610344,0.09334656029939652
8,0.08129299014806747,0.18482822865247728,0.2420796298980713,0.43929788410663606,0.11226077735424042,0.10898797929286957,0.11810036271810531,0.07119317941367626,0.04064544208347797,0.1502832889556885,0.0861167611181736,0.16227755784988404,0.2041511517763138,0.1126816712319851,0.08405936032533645,0.15442187786102296,0.13179195553064346,0.2008850046992302,0.27396742880344394,0.08885334700345993,0.09384862154722214,0.06560616098344325,0.07467195406556129,0.15756004810333252,0.11533587008714676,0.10260511815547943,0.02871648158878088,0.22358661621809006,0.10583490267395973,0.25307402610778806,0.1547607325017452,0.08196119263768196
9,0.08144957900047302,0.14098281651735306,0.3284121215343475,0.1245537306368351,0.10072359934449196,0.1517525804042816,0.13159484222531317,0.413159413933754,0.11207546159625054,0.14503116860985757,0.3114820867776871,0.15255840510129928,0.1769544416666031,0.08062136337161065,0.15683119669556617,0.11133177936077118,0.0493459602445364,0.04257969044148922,0.22590839624404907,0.18037581861019134,0.8298539233207702,0.351410893201828,0.0673036228120327,0.03551573891192675,0.23421531975269316,0.08865718141198159,0.08443913497030735,0.12656407028436661,0.1795269653201103,0.06309091709554196,0.3455305659770966,0.24631187349557876
