edge,score_1,score_2
m1->m2,-1792.0,0.037109375
m10->m18,-32.75,0.018920898
m7->m8,-59.25,-0.059326172
m4->m17,-182.0,-0.026977539
m3->m8,-34.0,-0.024658203
m21->m22,-72.5,0.0234375
m6->m20,-26.375,-0.028564453
m2->a4.h3<q>,3456.0,0.09863281
m4->m12,-170.0,-0.012939453
m4->m10,-720.0,0.026245117
input->m0,-1712.0,-0.061279297
m9->m10,34.75,-0.050048828
a0.h12->m0,184.0,0.016845703
m2->m8,-206.0,-0.10644531
m3->m5,-294.0,-0.03540039
m0->m4,128.0,-0.040039062
m10->m11,-24.125,0.036865234
m6->m7,-44.25,0.045898438
m4->m19,402.0,-0.012023926
a0.h7->m0,320.0,0.03515625
m6->m9,-48.75,-0.04321289
m20->m21,-43.5,-0.0390625
m2->m4,-239.0,0.028320312
m0->m3,-99.0,-0.05883789
m2->m6,191.0,-0.020019531
m4->a5.h13<q>,564.0,-0.036865234
m4->m21,1784.0,-0.018432617
m2->m9,-161.0,0.10107422
a2.h0->m2,102.5,0.013305664
a0.h13->m0,-196.0,-0.061035156
a0.h11->m0,-79.0,-0.012329102
m2->a4.h5<q>,-46.0,0.02734375
a6.h3->m7,-34.0,0.025512695
m4->m6,12544.0,-0.109375
m21->logits,24.125,-0.15039062
a0.h10->m0,-95.5,-0.030151367
a0.h1->m0,-708.0,-0.01977539
m2->a6.h3<q>,114.5,0.021972656
m22->m23,-1864.0,-0.04248047
m4->a6.h3<q>,14976.0,0.013427734
m22->logits,2688.0,0.033203125
m4->m11,-64.5,-0.030273438
m4->m9,77.5,0.10644531
a0.h2->m0,-120.5,-0.02355957
m2->a8.h6<q>,72.0,0.024047852
a0.h8->m0,-43.25,0.02722168
m3->a4.h3<q>,672.0,0.016723633
m4->a8.h6<q>,2416.0,0.020263672
m2->m3,-1744.0,-0.39257812
a0.h6->m0,170.0,0.024536133
m2->a3.h8<q>,70.0,-0.024902344
m4->m13,56.75,-0.125
a0.h0->m0,-145.0,-0.022949219
m4->m16,-456.0,0.036621094
m4->m5,-35584.0,0.10546875
a1.h8->m1,260.0,-0.017211914
m2->m5,-404.0,0.15917969
a4.h3->m4,-600.0,0.029663086
m1->m3,-201.0,-0.029663086
