edge,score_1,score_2
m4->m8,-4224.0,0.24511719
m4->m7,4992.0,-0.11425781
m10->m18,-32.75,0.029785156
m6->m19,25.75,-0.056884766
a0.h1->m0,-708.0,0.049804688
m2->m5,-404.0,0.08935547
m2->m3,-1744.0,0.23242188
m4->m5,-35584.0,0.15527344
m0->m3,-99.0,-0.36914062
m22->logits,2688.0,0.359375
m4->m19,402.0,0.04321289
m3->m8,-34.0,0.103515625
a4.h3->m4,-600.0,0.08984375
a1.h13->m1,76.0,-0.033691406
a1.h4->m1,-87.0,-0.04711914
m4->m12,-170.0,-0.31835938
m0->m1,-3168.0,0.6015625
input->m0,-1712.0,-0.6796875
a3.h10->m4,-74.0,-0.059326172
m2->m4,-239.0,-0.3046875
a1.h11->m1,576.0,-0.13671875
a2.h1->m3,-112.5,0.040283203
m22->m23,-1864.0,0.46679688
m2->m8,-206.0,-0.23535156
a1.h2->m1,-134.0,0.033691406
m2->m9,-161.0,0.20507812
m5->m7,38.0,-0.09326172
m2->m7,310.0,0.087890625
a0.h7->m0,320.0,0.083984375
a0.h13->m0,-196.0,-0.072265625
m7->m9,27.25,0.28515625
m4->m13,56.75,0.107421875
a1.h7->m2,-133.0,0.057128906
a1.h11->m3,326.0,0.033203125
m4->m17,-182.0,-0.08300781
a2.h0->m2,102.5,0.053222656
m10->m11,-24.125,-0.16503906
m4->m23,320.0,0.061767578
m4->m14,54.75,-0.110839844
m4->m6,12544.0,-0.4453125
m0->a2.h13<q>,-84.0,-0.052246094
m6->m20,-26.375,-0.038085938
a0.h12->m0,184.0,0.03149414
a2.h9->m2,57.0,-0.037841797
m5->m9,30.375,0.091796875
m1->m3,-201.0,-0.2421875
m20->m21,-43.5,-0.13671875
m21->m22,-72.5,0.19042969
a1.h8->m1,260.0,0.08642578
a2.h3->m3,-42.25,-0.075683594
a6.h3->m7,-34.0,-0.037597656
m1->a2.h11<q>,58.5,0.030029297
a2.h1->m4,-61.5,-0.03564453
a3.h10->m3,152.0,-0.049316406
m3->m4,1728.0,-0.13964844
m0->a3.h9<q>,49.25,-0.044677734
m0->m4,128.0,-0.08544922
a2.h11->m2,-94.0,0.044921875
m4->m9,77.5,-0.03491211
m6->m9,-48.75,-0.24121094
m0->a1.h5<q>,164.0,0.05883789
m1->m2,-1792.0,0.42773438
a1.h7->m1,61.0,-0.106933594
a1.h8->m2,-141.0,-0.030883789
m5->m6,35.25,0.06738281
m3->m6,136.0,-0.125
m7->m8,-59.25,-0.27929688
a0.h11->m0,-79.0,0.030517578
a1.h12->m1,-54.75,-0.03491211
a2.h1->m2,186.0,0.052490234
a0.h3->m0,412.0,0.05908203
m2->a3.h9<q>,-209.0,-0.04711914
a0.h10->m0,-95.5,-0.09423828
a2.h7->m2,-94.0,-0.06591797
m2->m6,191.0,0.08886719
m9->m10,34.75,0.05053711
m3->m5,-294.0,-0.029418945
a1.h1->m1,-158.0,-0.029541016
a0.h6->m0,170.0,0.063964844
m4->m11,-64.5,0.19042969
m1->m5,26.75,-0.060302734
a0.h8->m0,-43.25,0.048828125
m21->logits,24.125,-0.27148438
