edge,score_1,score_2
m1->m7,132.0,0.079589844
m4->m8,-40704.0,-0.48046875
m6->m7,412.0,0.10107422
m2->m7,5728.0,0.19140625
m3->a8.h7<q>,-43.0,-0.06347656
m8->m9,-37.5,0.057617188
a0.h13->m0,-209.0,0.048828125
m2->a5.h13<q>,-126.0,-0.10644531
m2->m12,44.25,0.17382812
a0.h6->m0,148.0,0.14355469
m4->m16,-1832.0,-0.064941406
m4->m13,-464.0,-0.08300781
a0.h7->m0,129.0,-0.087890625
m0->m2,184.0,0.21289062
m2->a3.h13<q>,-492.0,0.044433594
m0->m3,-220.0,-0.083984375
m0->m1,-1720.0,-0.41015625
m22->logits,-4048.0,-0.58203125
a4.h3->m8,-54.5,0.14941406
a1.h8->m1,-356.0,0.046875
m2->m6,-59.75,0.41992188
m2->a3.h10<q>,-73.5,0.08203125
m4->m9,-9856.0,0.40039062
m4->a10.h11<q>,-276.0,0.053955078
m1->m8,-93.5,0.08691406
m5->m8,174.0,0.18652344
m2->m5,-1424.0,-0.33789062
a1.h11->m1,340.0,0.34570312
a1.h5->m2,97.5,0.079589844
m6->m9,-86.0,-0.62109375
a1.h4->m1,-124.0,0.064453125
a2.h10->m2,197.0,0.09667969
a4.h3->m4,234.0,0.11376953
m2->a8.h4<q>,-196.0,0.04663086
a1.h10->m1,56.25,0.14160156
m1->m4,-528.0,-0.19042969
m4->m21,-484.0,-0.06640625
m2->m8,-2624.0,-0.55859375
a1.h5->m1,-103.5,0.09814453
a2.h3->m2,-56.0,0.07128906
a2.h13->m2,74.0,0.05883789
m4->m6,4512.0,0.23535156
m4->m12,856.0,0.17285156
m5->m6,71.0,-0.20410156
a2.h4->m2,116.5,0.092285156
m3->m7,884.0,-0.31640625
m2->m3,-226304.0,-0.296875
m2->m4,-30592.0,-0.26171875
a1.h7->m1,126.0,0.07519531
m4->a5.h13<q>,-2352.0,-0.095214844
m3->m8,-400.0,0.33203125
m22->m23,418.0,0.13378906
m2->a8.h1<q>,-296.0,0.053222656
m1->m3,-5248.0,-0.107910156
a1.h5->m3,-44.5,-0.07128906
a1.h2->m1,83.0,0.08886719
m7->m10,-57.5,0.14160156
m4->m5,-20352.0,-0.32226562
m4->m10,1048.0,-0.072265625
input->m0,-544.0,-0.059326172
m4->logits,198.0,-0.107910156
m2->a4.h3<q>,77824.0,-0.049316406
m1->m2,8576.0,0.33789062
m3->m4,-5952.0,-0.5078125
m20->m21,41.25,0.045654297
m3->m9,-113.5,0.057617188
a1.h9->m1,177.0,0.057617188
m4->m7,92160.0,0.40820312
