edge,score_1,score_2
m4->m7,-278528.0,0.2421875
a1.h13->m1,-64.5,-0.064453125
m2->m23,116.5,-0.20410156
m1->m4,-5024.0,-0.30078125
m4->m5,-90624.0,0.20410156
m2->m8,5824.0,0.26953125
a0.h9->m0,-253.0,0.265625
a1.h1->m3,-83.0,0.07519531
m4->m12,600.0,0.2421875
m2->m17,556.0,0.063964844
m1->m5,-168.0,-0.29101562
m2->m15,-218.0,-0.09814453
a0.h2->m0,-197.0,0.17480469
m0->m4,-71.0,-0.099609375
m2->m22,712.0,-0.19335938
m0->m1,79.5,-0.26953125
m1->m2,-4080.0,-0.31445312
m4->m6,178176.0,-0.111328125
m2->m12,116.0,-0.107421875
m5->m7,-94.0,-0.24902344
m4->m18,-6240.0,-0.11816406
m3->m4,-10176.0,0.15234375
a0.h6->m0,-73.5,-0.15527344
m2->m4,-174080.0,-0.40234375
m4->m21,-1632.0,-0.20019531
m5->m8,107.5,-0.061035156
m22->logits,4736.0,-0.59375
m4->m16,1392.0,-0.13574219
m2->m18,-744.0,0.12988281
m2->m9,688.0,0.73828125
m2->a3.h10<q>,-436.0,-0.06225586
a0.h1->m0,205.0,0.19921875
m2->m11,-212.0,-0.08251953
m4->m15,-2848.0,-0.063964844
m3->m8,676.0,0.15332031
input->m0,984.0,-0.67578125
m4->m9,5088.0,0.56640625
a1.h5->m1,-512.0,0.06298828
a0.h8->m0,338.0,-0.072265625
a0.h10->m0,-207.0,0.1484375
a8.h6->m8,-65.5,0.09667969
m2->m5,-9728.0,0.46679688
a0.h0->m0,294.0,0.15917969
a0.h13->m0,286.0,-0.23339844
m4->logits,-1608.0,0.060058594
m4->m8,59392.0,-0.30078125
m1->m3,10304.0,0.15136719
m2->m7,-22016.0,0.19628906
a1.h11->m1,346.0,0.08496094
m4->m22,7040.0,-0.13085938
m2->m6,16064.0,-0.48046875
m5->m6,-122.0,-0.068847656
m2->m3,259072.0,0.953125
m2->m10,436.0,-0.265625
a1.h12->m1,-144.0,0.07128906
a0.h3->m0,-486.0,-0.2578125
m1->m6,274.0,-0.06738281
m6->m7,-584.0,0.07470703
m4->m20,-2064.0,-0.17089844
m3->m9,71.5,-0.087402344
m21->m22,-123.5,0.5390625
m4->m14,-110.0,-0.08300781
m0->m3,113.5,0.13671875
a1.h7->m1,-119.5,0.06982422
m3->m17,82.0,0.09814453
m22->m23,-3600.0,-0.99609375
m2->logits,-151.0,0.22265625
m4->m13,-241.0,-0.111816406
