edge,score_1,score_2
m0->m1,-0.3162,0.02331543
m1->a2.h1<k>,0.0543,0.041259766
m1->a2.h29<k>,0.05807,0.21484375
m26->logits,-0.1663,-0.051513672
m1->a6.h8<k>,-0.0568,-0.115234375
m29->m30,1.541,0.026611328
m26->m29,0.05325,0.063964844
m14->m31,-0.0771,-0.022949219
m1->a5.h22<q>,0.07654,0.032714844
m1->m4,-0.05466,-0.31445312
m1->a9.h13<q>,-0.0875,-0.022460938
m1->a4.h27<q>,0.06165,0.020996094
m1->a4.h1<q>,0.0822,0.068847656
m18->m19,0.06113,0.031982422
m28->m31,-0.1501,-0.043701172
m1->a4.h5<q>,-0.08936,0.12109375
m1->m11,-0.0799,-0.03173828
m25->logits,0.1252,-0.095214844
m1->a3.h2<q>,0.0904,0.03112793
m21->m30,0.0771,0.056640625
m20->m26,0.04825,-0.026977539
m1->a6.h8<q>,0.1652,0.035888672
m3->m4,0.1231,-0.03112793
m1->m3,0.1919,0.095214844
m31->logits,5.1,0.85546875
m1->a9.h15<q>,-0.05997,-0.16503906
m1->a15.h6<q>,0.04895,0.24121094
m22->logits,-0.05383,0.018310547
m1->m2,-0.1317,0.09423828
m20->m31,0.09174,-0.05908203
m2->m5,-0.0742,-0.02355957
m1->a2.h20<q>,-0.05676,0.034179688
m20->logits,-0.2355,-0.083984375
m1->a4.h26<q>,0.1015,0.10498047
m27->m31,-0.1177,-0.140625
m23->m31,-0.1375,-0.048828125
input->a0.h25<v>,-0.1114,-0.05883789
m1->a2.h7<q>,0.0693,-0.018798828
m1->a3.h3<q>,-0.09906,-0.020507812
m16->m31,-0.131,-0.053466797
m1->a31.h24<v>,0.3154,0.019042969
m1->a2.h26<q>,0.1195,-0.08642578
m1->a3.h11<q>,-0.08685,0.03125
m16->m30,-0.0758,0.031982422
m28->logits,-0.2007,-0.15722656
m12->m31,-0.05902,-0.03540039
m1->a6.h13<q>,-0.04892,-0.044921875
m3->m5,0.0627,-0.01965332
m1->a4.h0<q>,-0.0721,0.052490234
m1->a3.h21<q>,-0.193,0.103515625
m6->m7,0.05008,0.064453125
m1->a16.h7<q>,-0.05075,0.020019531
m26->m31,-0.0616,-0.17480469
m1->a2.h13<q>,0.04898,-0.100097656
m1->a6.h0<k>,-0.05176,0.038085938
m19->m30,-0.0545,0.071777344
m1->a2.h23<q>,0.05673,0.31835938
m1->a7.h19<q>,-0.0483,-0.078125
input->a0.h15<v>,-0.05212,0.06542969
m17->m31,-0.0878,-0.052246094
m1->a3.h24<q>,-0.1064,-0.018310547
m30->logits,3.28,0.057617188
m1->a8.h19<q>,0.05624,0.03112793
m19->logits,-0.05905,-0.048095703
m25->m31,-0.2566,-0.049804688
m1->m5,-0.0627,0.296875
m30->a31.h11<q>,-0.551,0.053466797
m1->m12,-0.0515,-0.07080078
m2->m3,0.1091,-0.052246094
m24->logits,-0.098,-0.140625
m1->a8.h10<q>,0.10693,0.049072266
m13->m31,-0.05212,-0.0234375
m18->logits,-0.2627,-0.076660156
m1->a2.h22<q>,0.0675,0.027954102
m2->m6,0.0488,0.025024414
m1->a11.h10<q>,-0.0538,0.026123047
m30->a31.h11<v>,-0.2612,-0.03149414
m21->logits,-0.0583,-0.119140625
m19->m31,-0.09607,-0.041259766
m1->m8,0.12146,-0.09765625
m1->a4.h3<q>,0.05682,0.026245117
input->m3,0.08295,-0.022705078
m30->m31,-0.808,-0.022460938
m16->m17,0.0717,-0.025512695
m1->a4.h10<q>,-0.0484,-0.072265625
m1->a4.h19<q>,0.06934,-0.049316406
m16->logits,-0.06247,-0.025756836
m28->m29,0.0885,0.061523438
