edge,score_1,score_2
m4->m18,-6240.0,-0.053222656
m4->m5,-90624.0,-0.28515625
m4->m16,1392.0,0.24511719
m2->m10,436.0,0.0625
m2->m11,-212.0,0.068359375
input->m0,984.0,0.29296875
m4->m11,-1696.0,-0.08935547
m2->m22,712.0,-0.036376953
m4->a8.h6<q>,46080.0,-0.035888672
m5->m8,107.5,-0.24121094
a1.h7->m1,-119.5,-0.061035156
m4->m8,59392.0,0.033203125
m2->a8.h6<q>,3824.0,-0.03173828
a0.h8->m0,338.0,-0.053710938
m21->m22,-123.5,0.049072266
m6->m10,101.0,-0.15136719
a1.h1->m1,87.0,0.063964844
m4->m12,600.0,-0.03540039
m4->a16.h5<q>,-502.0,-0.033691406
m2->m3,259072.0,-0.1953125
a0.h10->m0,-207.0,0.034179688
m2->m7,-22016.0,-0.047607422
m3->m6,1440.0,-0.15136719
m4->m23,1232.0,0.040283203
m1->m7,-364.0,-0.053222656
m2->m4,-174080.0,-0.19238281
m3->m17,82.0,-0.044677734
m3->m9,71.5,0.087890625
m4->m9,5088.0,-0.25
m2->m20,-241.0,0.19628906
m2->m16,205.0,0.24414062
m2->a9.h6<q>,-215.0,-0.031982422
m4->m13,-241.0,0.076660156
m3->m7,-2384.0,0.1484375
m0->m3,113.5,-0.048095703
m1->m2,-4080.0,-0.053222656
m4->logits,-1608.0,-0.07128906
m1->m4,-5024.0,-0.20410156
a0.h3->m0,-486.0,-0.032714844
m1->m3,10304.0,0.14550781
m4->m7,-278528.0,0.2890625
m4->m22,7040.0,0.05126953
m2->m19,142.0,-0.057617188
m4->a11.h0<q>,-264.0,0.03149414
a1.h0->m1,-172.0,0.057617188
a4.h2->m4,-82.0,-0.041992188
m5->m7,-94.0,0.29492188
m4->m20,-2064.0,0.20214844
m2->m17,556.0,0.060058594
m2->m5,-9728.0,0.048095703
m4->m17,5952.0,0.034423828
a4.h3->m4,178.0,-0.051513672
m4->a9.h4<q>,-83.0,0.0390625
m2->m6,16064.0,-0.12890625
a0.h9->m0,-253.0,0.040527344
m4->a7.h6<q>,-364.0,0.036621094
m1->m5,-168.0,0.111816406
m6->m7,-584.0,0.27929688
m4->m6,178176.0,-0.22753906
m1->m8,97.5,-0.05126953
m4->m10,4864.0,-0.10058594
m2->m9,688.0,-0.41992188
m4->m21,-1632.0,0.037597656
m6->m9,-149.0,-0.12890625
m5->m6,-122.0,0.26171875
m3->m8,676.0,0.046142578
m22->m23,-3600.0,0.048095703
a1.h2->m1,-233.0,-0.05102539
m0->m2,118.0,0.096191406
m0->m1,79.5,0.046875
m2->a7.h6<q>,-103.5,0.07128906
m2->m15,-218.0,0.17382812
a8.h6->m8,-65.5,-0.079589844
m2->m18,-744.0,-0.07324219
m4->m19,1184.0,-0.031982422
m3->m5,-816.0,-0.18652344
m2->m8,5824.0,0.21386719
m2->a4.h5<q>,6016.0,0.044677734
m2->a4.h3<q>,123.0,0.08886719
