edge,score_1,score_2
m2->m4,-30592.0,-0.19238281
m4->m17,788.0,0.034423828
m4->m6,4512.0,-0.22753906
m2->m14,63.25,-0.22265625
a3.h10->m3,43.5,0.084472656
m1->m8,-93.5,-0.05126953
m1->a2.h12<q>,123.0,-0.034423828
m4->m19,-158.0,-0.031982422
m5->m8,174.0,-0.24121094
m2->m17,58.0,0.060058594
m2->a4.h3<q>,77824.0,0.08886719
m4->m8,-40704.0,0.033203125
m6->m7,412.0,0.27929688
m4->m20,1464.0,0.20214844
m1->m2,8576.0,-0.053222656
m4->m18,53.0,-0.053222656
m4->m22,-1608.0,0.05126953
m6->m9,-86.0,-0.12890625
m4->a5.h1<q>,56.25,0.034423828
m0->m2,184.0,0.096191406
m3->m5,-179.0,-0.18652344
m4->m7,92160.0,0.2890625
m21->m22,161.0,0.049072266
a1.h2->m1,83.0,-0.05102539
m2->m5,-1424.0,0.048095703
a1.h10->m1,56.25,-0.07324219
m4->m10,1048.0,-0.10058594
m4->m5,-20352.0,-0.28515625
m3->m9,-113.5,0.087890625
m2->a4.h5<q>,-187.0,0.044677734
a1.h7->m1,126.0,-0.061035156
m4->m9,-9856.0,-0.25
m2->m9,-350.0,-0.41992188
m8->m9,-37.5,-0.39453125
a3.h1->m3,-50.0,-0.037353516
a0.h9->m0,288.0,0.040527344
m1->m3,-5248.0,0.14550781
m1->m4,-528.0,-0.20410156
a2.h9->m2,-82.5,-0.061767578
m2->m3,-226304.0,-0.1953125
m2->m22,-45.5,-0.036376953
m5->m6,71.0,0.26171875
m4->a8.h6<q>,13824.0,-0.035888672
m2->m8,-2624.0,0.21386719
m2->m16,-80.5,0.24414062
a1.h5->m2,97.5,-0.033203125
a4.h3->m4,234.0,-0.051513672
m4->a7.h6<q>,-744.0,0.036621094
m2->m6,-59.75,-0.12890625
m4->m21,-484.0,0.037597656
m1->m7,132.0,-0.053222656
m2->a8.h6<q>,756.0,-0.03173828
a0.h7->m0,129.0,0.07519531
a0.h10->m0,182.0,0.034179688
a2.h13->m2,74.0,0.032714844
m2->m11,47.75,0.068359375
m3->m7,884.0,0.1484375
m4->m13,-464.0,0.076660156
a1.h1->m1,210.0,0.063964844
m4->m12,856.0,-0.03540039
m4->logits,198.0,-0.07128906
m2->m7,5728.0,-0.047607422
a0.h3->m0,122.0,-0.032714844
m22->m23,418.0,0.048095703
m0->m3,-220.0,-0.048095703
m3->m8,-400.0,0.046142578
m4->m16,-1832.0,0.24511719
m2->m20,49.25,0.19628906
input->m0,-544.0,0.29296875
m7->m8,63.25,0.19042969
m0->m1,-1720.0,0.046875
m20->m21,41.25,0.122558594
m4->m11,1352.0,-0.08935547
