edge,score_1,score_2
m4->a13.h3<q>,-154.0,-0.02355957
a2.h12->m2,-35.25,-0.033447266
a1.h5->m2,55.25,-0.028808594
m2->a4.h13<q>,-38.5,-0.04321289
a2.h9->m2,-104.5,-0.072753906
m3->m15,-29.125,0.026123047
m4->m6,-38144.0,-0.43554688
m8->m19,-26.5,0.048095703
m6->m12,-23.875,0.025268555
m4->m17,422.0,0.15136719
m8->m17,-41.0,0.027954102
a0.h0->m0,86.0,0.044433594
m4->m12,-1488.0,0.092285156
a2.h7->m3,62.0,-0.024169922
a1.h8->m2,-94.5,-0.033691406
a0.h7->m0,31.625,0.044433594
m21->m22,-59.5,-0.06689453
m4->a7.h4<q>,-58.25,0.024047852
a1.h11->m1,-154.0,0.092285156
a1.h6->m1,454.0,-0.03491211
m8->m9,-34.75,-0.09814453
m0->m2,-506.0,0.20507812
m5->m6,-100.5,-0.03930664
m4->m9,-13952.0,0.13574219
m2->m6,-432.0,-0.44921875
m2->m20,25.875,0.5234375
a2.h7->m2,-110.5,0.036132812
a1.h10->m1,-154.0,0.043945312
m18->m19,-49.25,-0.05444336
m4->logits,-52.75,-0.69140625
m3->m4,1320.0,0.2578125
m5->m9,-38.5,-0.06298828
m4->m5,-3024.0,0.084472656
m0->m3,272.0,0.14746094
m4->m15,-1904.0,0.23046875
m1->m3,816.0,0.11425781
a1.h9->m1,27.875,0.04663086
m13->m18,21.75,-0.05102539
m5->m8,-25.5,0.030273438
m4->m11,-410.0,-0.36523438
input->m0,3376.0,-0.16015625
m6->m9,-33.25,-0.029663086
m4->m10,820.0,0.5390625
m4->m13,-247.0,-0.29882812
m2->a3.h10<q>,-28.0,-0.43945312
a0.h10->m0,-292.0,0.024047852
a0.h4->m0,-241.0,0.041992188
m4->a7.h11<q>,225.0,0.033691406
m4->a6.h13<q>,-214.0,0.025634766
m4->m18,-188.0,-0.123535156
a1.h10->m2,34.25,-0.023071289
m4->m16,-752.0,0.19042969
m4->m8,-17152.0,0.08251953
m2->m3,33024.0,-2.15625
a1.h12->m2,38.5,0.05810547
m4->m14,672.0,-0.2578125
m2->m12,-22.75,0.08251953
a1.h4->m1,-308.0,0.041015625
m2->a4.h5<q>,92.0,0.19140625
m3->m9,-123.5,0.044677734
m4->a11.h2<q>,-24.125,-0.024658203
m8->m20,-22.25,-0.047851562
a1.h5->m1,187.0,-0.036865234
m9->m10,-41.5,0.03466797
m2->a3.h8<q>,79.5,-0.064453125
m4->m19,-720.0,-0.033447266
m2->m7,276.0,0.03173828
a1.h13->m1,36.25,-0.034423828
a1.h9->m2,63.0,0.030029297
m2->m9,-148.0,0.3671875
m11->m16,-29.5,0.035888672
m2->m4,16000.0,0.19726562
m4->a6.h3<q>,-932.0,-0.033203125
a1.h7->m1,157.0,0.18457031
a2.h6->m2,-43.5,0.02722168
m4->a5.h13<q>,-138.0,0.06738281
m22->m23,-860.0,-0.43945312
m6->m10,35.0,0.040039062
m4->a16.h5<q>,-59.5,-0.042236328
m2->m21,-39.75,-0.09863281
m22->logits,1184.0,1.90625
m4->m20,1440.0,0.30078125
a4.h3->m4,592.0,-0.023925781
m7->m8,-54.0,-0.06933594
m7->m10,29.0,0.041503906
m4->a7.h0<q>,25.0,-0.025878906
m1->m2,-1872.0,0.07470703
m4->m21,-920.0,-0.15917969
m2->a4.h3<q>,-16064.0,0.33203125
m9->m17,-34.0,-0.025878906
