edge,score_1,score_2
m1->m9,-0.876,-0.07519531
m30->m31,1.62,-2.46875
m1->m7,-5.133,0.111328125
m1->m15,-0.9634,-0.07421875
a31.h10->m31,-0.4446,0.075683594
m30->a31.h16<k>,1.189,-0.734375
m1->a4.h5<k>,2.035,0.24414062
m1->a31.h16<k>,-0.986,0.8046875
m1->m30,-0.5737,8.75
m1->m8,-2.287,0.16796875
m1->m6,3.127,-0.19042969
m1->a5.h0<q>,-2.203,0.12060547
input->a0.h21<q>,0.39,0.11621094
m1->m5,-3.469,0.20605469
m1->m3,8.44,-0.2421875
m1->a15.h6<q>,11.766,-0.08544922
m1->a4.h18<k>,-0.5684,-0.16113281
m1->a2.h2<k>,3.082,-0.12207031
m1->a8.h8<k>,0.3696,-0.10058594
m1->a3.h30<q>,0.474,0.14746094
m1->a2.h19<k>,-0.379,-0.08300781
m1->a2.h27<k>,-0.4558,0.24707031
m1->a5.h13<k>,-0.4,0.084472656
m1->m4,-6.793,0.49414062
m1->a4.h5<q>,1.648,-0.26757812
input->a0.h15<q>,-3.2,0.076660156
m30->logits,-2.229,4.84375
m1->a5.h4<q>,2.846,0.16796875
m18->logits,-0.4792,0.076660156
m1->a4.h2<k>,0.878,-0.13671875
m1->a8.h9<k>,0.4478,-0.22265625
m31->logits,4.32,2.046875
m1->a6.h6<q>,7.867,-0.115234375
m1->a15.h6<k>,-0.4517,0.4765625
m1->a2.h29<k>,-1.068,-0.083984375
m1->a2.h23<k>,0.455,0.14648438
m1->a2.h23<q>,-0.728,-0.3125
m1->a3.h3<k>,0.543,0.13964844
m30->a31.h11<q>,-0.4976,-0.31445312
m1->a5.h16<k>,-0.4055,-0.09375
m1->m2,-1.758,1.1796875
m1->m12,-0.943,-0.079589844
