edge,score_1,score_2
m5->logits,-0.17089844,-0.1796875
m7->m9,0.12060547,-0.064453125
a6.h2->logits,-0.084472656,0.030883789
m5->m8,0.08496094,-0.036621094
a11.h3->logits,0.19335938,0.056884766
m0->a2.h1<v>,0.13476562,0.042236328
a11.h5->m11,0.23046875,-0.051513672
a7.h6->logits,-0.115234375,-0.035888672
m4->m6,0.3828125,0.2265625
a1.h7->m2,-0.09423828,0.038330078
m1->m11,0.100097656,-0.047607422
input->a0.h6<v>,-0.087402344,0.1328125
m0->a8.h2<v>,0.14160156,0.048828125
a11.h0->logits,-0.23339844,-0.31445312
a11.h8->m11,-1.71875,-0.060546875
a9.h5->m11,-0.10888672,0.032226562
a8.h5->logits,0.31054688,0.043945312
m0->m11,3.09375,0.030029297
m9->logits,0.48046875,-0.35742188
m8->m11,0.10058594,0.115234375
m2->m4,-0.10205078,-0.111816406
m7->logits,0.16015625,-0.51171875
a0.h8->m0,-0.11767578,0.036621094
input->a0.h4<v>,0.62109375,0.05444336
m0->a1.h1<v>,0.115234375,-0.04272461
a0.h5->m0,0.34765625,0.028442383
m4->m10,0.13671875,-0.030639648
a10.h4->m11,0.17089844,0.032714844
m0->a3.h8<v>,0.16210938,-0.036865234
m0->m4,-0.6015625,-0.05810547
m0->a4.h2<v>,0.51171875,0.034179688
a4.h4->logits,-0.16210938,-0.05444336
input->logits,0.24023438,-0.115234375
a8.h5->m11,0.09863281,0.041992188
a1.h4->m2,-0.10888672,0.032226562
m7->m10,0.23242188,-0.07861328
m5->m11,-0.24121094,0.091308594
m4->m9,0.096191406,-0.06738281
m1->m5,-0.13964844,-0.12451172
input->m0,3.09375,0.69921875
a0.h11->m0,-0.21484375,0.04345703
m9->m10,-0.15527344,-0.15332031
m4->m5,-0.08496094,-0.07080078
input->a0.h7<v>,0.4453125,-0.047851562
m0->a1.h11<v>,0.123535156,0.035888672
a1.h11->logits,-0.115234375,-0.040283203
a10.h5->logits,0.55078125,-0.032226562
m8->logits,-1.2734375,-0.37695312
m2->logits,-1.59375,-0.12060547
m6->m11,-0.13867188,0.08886719
m0->a11.h8<v>,0.26757812,0.044921875
input->a0.h8<v>,0.08203125,-0.099609375
m10->m11,1.09375,-0.27734375
a11.h5->logits,0.10253906,0.029785156
a1.h0->logits,-0.08251953,-0.032226562
m0->m10,1.5703125,-0.23535156
m0->m3,-0.34179688,0.23535156
m6->logits,0.54296875,-0.3828125
m4->m7,-0.61328125,-0.18164062
a10.h2->logits,-0.35742188,-0.099609375
a3.h4->logits,0.31054688,0.042236328
m0->a1.h5<v>,0.30273438,-0.045654297
a0.h9->logits,0.15332031,0.057617188
m1->m6,-0.13085938,-0.044921875
a10.h5->m11,0.2109375,0.07324219
a11.h8->logits,2.28125,0.06738281
a8.h10->logits,-0.48828125,-0.049804688
a0.h3->m0,1.03125,-0.053955078
m7->m11,-0.19921875,0.032226562
m1->m2,0.46679688,0.14453125
m2->m10,0.21777344,-0.060058594
m6->m10,-0.12207031,-0.05126953
a11.h4->logits,0.29882812,-0.34570312
m6->m7,-0.122558594,-0.19921875
a10.h10->m10,0.25,0.033691406
m0->m7,0.671875,-0.0625
a11.h9->logits,0.3984375,0.030151367
m0->m9,0.6796875,-0.19042969
m4->m11,-0.359375,0.16113281
m0->logits,0.4375,-0.26171875
m9->m11,0.28320312,-0.29492188
a1.h4->m11,0.07861328,-0.03491211
a0.h1->m0,1.3671875,-0.029174805
a8.h2->m11,0.16210938,0.87890625
a4.h6->m6,0.107910156,-0.05029297
m4->m8,-0.27148438,0.06738281
m4->logits,0.46484375,-0.31835938
m0->a5.h3<v>,0.64453125,0.03540039
a11.h4->m11,-0.24707031,0.3359375
a6.h5->logits,-0.33203125,-0.060058594
m8->m9,0.1953125,0.08496094
m7->m8,0.10253906,-0.053222656
a10.h10->m11,-0.08544922,-0.056640625
a6.h4->logits,0.09667969,-0.048095703
a6.h7->logits,0.29296875,0.061035156
a8.h2->logits,0.42578125,-0.57421875
m11->logits,1.890625,-0.12988281
m3->m6,0.10498047,-0.06640625
m0->m6,0.20214844,0.16894531
input->a0.h5<v>,0.69140625,0.08886719
m8->m10,0.21582031,-0.1328125
a0.h10->m0,0.30859375,-0.10888672
m10->logits,0.8359375,-0.23242188
a6.h8->m6,0.100097656,0.032958984
a0.h10->m11,0.08984375,0.07080078
