edge,score_1,score_2
a2.h10->m2,2.015625,0.09667969
a2.h13->m2,5.84375,0.05883789
m10->m17,-3.5625,-0.055908203
m12->m22,-1.96875,-0.053466797
a1.h10->m1,6.03125,0.14160156
m8->m18,-1.9765625,0.04663086
m4->m6,510.0,0.23535156
m8->m9,3.71875,0.057617188
a1.h5->m2,-14.875,0.079589844
a2.h0->m2,6.6875,0.048095703
m3->m4,-103.0,-0.5078125
m4->m7,189.0,0.40820312
m0->m3,14.375,-0.083984375
m15->m20,-3.078125,-0.10644531
m16->m20,-3.09375,-0.118652344
a4.h3->m5,-1.9921875,0.15527344
m2->a3.h13<q>,-2.265625,0.044433594
m20->m22,-3.28125,-0.13867188
a4.h3->m6,2.484375,0.08984375
m4->m16,-8.875,-0.064941406
m6->m7,6.46875,0.10107422
m4->a10.h11<q>,-12.3125,0.053955078
m4->m23,10.8125,0.055664062
m20->m21,-20.375,0.045654297
m6->m8,4.1875,0.07519531
a0.h2->m0,-22.125,0.048095703
m22->logits,1248.0,-0.58203125
a1.h7->m1,-15.0625,0.07519531
m1->m2,-197.0,0.33789062
m8->m10,2.234375,-0.19140625
m4->m13,-12.625,-0.08300781
m0->m2,-90.0,0.21289062
a1.h10->m4,1.828125,0.05053711
m2->m7,3.15625,0.19140625
m3->m9,4.25,0.057617188
a10.h7->m10,-2.34375,0.19042969
m3->m22,2.78125,-0.061279297
a0.h6->m0,-33.0,0.14355469
a1.h9->m1,-74.0,0.057617188
m4->m12,-21.75,0.17285156
m21->m23,-5.75,-0.26171875
m4->logits,-72.0,-0.107910156
m23->logits,9.875,-0.67578125
m22->m23,-105.5,0.13378906
m2->m4,-255.0,-0.26171875
m0->m1,174.0,-0.41015625
m3->m6,3.65625,0.20410156
m12->m18,-1.8203125,0.06298828
m10->m11,-2.5625,0.1796875
a2.h3->m2,-15.4375,0.07128906
m4->m10,83.0,-0.072265625
a3.h2->m3,3.71875,-0.053710938
m8->m23,-2.0625,-0.049072266
a1.h8->m1,64.5,0.046875
m2->m3,-46.0,-0.296875
m1->m3,49.5,-0.107910156
a0.h7->m0,33.25,-0.087890625
a4.h3->m4,-86.5,0.11376953
m4->m8,286.0,-0.48046875
input->m0,244.0,-0.059326172
m4->m9,448.0,0.40039062
a1.h11->m1,37.5,0.34570312
m2->a4.h3<q>,-32.0,-0.049316406
m2->a3.h10<q>,3.421875,0.08203125
m4->m5,-404.0,-0.32226562
a1.h5->m1,-63.75,0.09814453
m4->m21,-132.0,-0.06640625
m4->a5.h13<q>,24.125,-0.095214844
a1.h3->m1,8.25,-0.046875
a2.h0->m3,-4.34375,0.063964844
m5->m8,2.875,0.18652344
m9->m10,-2.640625,0.047851562
a1.h2->m1,-34.0,0.08886719
m0->m4,-3.625,-0.14941406
m15->m19,1.5234375,-0.05029297
m6->m20,-5.90625,0.07714844
m2->m8,7.5625,-0.55859375
a0.h13->m0,-150.0,0.048828125
m21->logits,10.25,-0.12011719
m9->m20,5.71875,-0.10107422
