edge,score_1,score_2
m3->m16,-22.125,-0.027832031
a0.h2->m0,211.0,-0.02355957
m4->m12,-1488.0,-0.012939453
m2->a3.h8<q>,79.5,-0.024902344
m5->m8,-25.5,-0.03881836
m2->m8,-402.0,-0.10644531
m4->m16,-752.0,0.036621094
m8->m17,-41.0,-0.027954102
m4->m6,-38144.0,-0.109375
m6->m10,35.0,0.041992188
m2->m6,-432.0,-0.020019531
m3->m5,-43.0,-0.03540039
m6->m9,-33.25,-0.04321289
a0.h5->m0,-81.5,-0.012756348
a2.h0->m2,-63.25,0.013305664
m4->m17,422.0,-0.026977539
a0.h10->m0,-292.0,-0.030151367
m22->logits,1184.0,0.033203125
m4->a5.h13<q>,-138.0,-0.036865234
a0.h6->m0,-66.0,0.024536133
m3->m15,-29.125,0.012329102
m4->m13,-247.0,-0.125
m6->m7,182.0,0.045898438
a0.h7->m0,31.625,0.03515625
m4->m11,-410.0,-0.030273438
m2->m9,-148.0,0.10107422
m2->a4.h3<q>,-16064.0,0.09863281
m11->m16,-29.5,0.06298828
m4->m19,-720.0,-0.012023926
a0.h0->m0,86.0,-0.022949219
m4->a11.h2<q>,-24.125,-0.013183594
m2->m3,33024.0,-0.39257812
a4.h3->m4,592.0,0.029663086
m3->a4.h3<q>,-1832.0,0.016723633
m3->m7,206.0,0.021728516
m0->m3,272.0,-0.05883789
m8->m14,27.375,-0.044921875
a8.h6->m8,22.375,-0.017944336
m8->m9,-34.75,-0.043945312
m1->m2,-1872.0,0.037109375
a0.h13->m0,368.0,-0.061035156
m4->m21,-920.0,-0.018432617
a1.h8->m1,-145.0,-0.017211914
m6->m8,-36.5,-0.026977539
m4->m9,-13952.0,0.10644531
m22->m23,-860.0,-0.04248047
m18->m19,-49.25,-0.047851562
m2->m21,-39.75,-0.033203125
m21->m22,-59.5,0.0234375
m4->a6.h3<q>,-932.0,0.013427734
m4->m10,820.0,0.026245117
a0.h12->m0,464.0,0.016845703
m2->a3.h10<q>,-28.0,0.07763672
a0.h11->m0,308.0,-0.012329102
m4->m5,-3024.0,0.10546875
m2->m4,16000.0,0.028320312
m9->m10,-41.5,-0.050048828
a0.h1->m0,84.0,-0.01977539
m2->a4.h5<q>,92.0,0.02734375
m6->m12,-23.875,0.013671875
m4->a8.h6<q>,5600.0,0.020263672
m3->m8,-220.0,-0.024658203
a0.h8->m0,-127.5,0.02722168
m7->m8,-54.0,-0.059326172
m2->m12,-22.75,0.01373291
input->m0,3376.0,-0.061279297
m1->m3,816.0,-0.029663086
