edge,score_1,score_2
m2->a3.h10<q>,-73.5,-0.43945312
m2->m3,-226304.0,-2.15625
m4->m16,-1832.0,0.19042969
a1.h5->m2,97.5,-0.028808594
m4->a7.h11<q>,-1328.0,0.033691406
m4->m9,-9856.0,0.13574219
a3.h10->m3,43.5,0.044433594
m4->m12,856.0,0.092285156
m4->a5.h13<q>,-2352.0,0.06738281
m2->m22,-45.5,0.2421875
m4->m20,1464.0,0.30078125
m1->m8,-93.5,-0.0703125
a0.h7->m0,129.0,0.044433594
m4->a13.h3<q>,-78.5,-0.02355957
m21->m22,161.0,-0.06689453
m22->logits,-4048.0,1.90625
m2->m16,-80.5,0.2734375
m4->logits,198.0,-0.69140625
m3->m9,-113.5,0.044677734
m2->a4.h5<q>,-187.0,0.19140625
a2.h7->m3,-46.0,-0.024169922
m2->a7.h11<q>,-89.0,0.037109375
m4->m11,1352.0,-0.36523438
m4->m8,-40704.0,0.08251953
m0->m3,-220.0,0.14746094
m1->m2,8576.0,0.07470703
m7->m8,63.25,-0.06933594
a1.h9->m1,177.0,0.04663086
a1.h7->m1,126.0,0.18457031
m2->m4,-30592.0,0.19726562
m4->m19,-158.0,-0.033447266
a2.h9->m2,-82.5,-0.072753906
a1.h12->m2,-63.75,0.05810547
m4->a6.h3<q>,1432.0,-0.033203125
m4->a11.h2<q>,86.5,-0.024658203
a4.h3->m4,234.0,-0.023925781
a1.h10->m1,56.25,0.043945312
m2->a4.h6<q>,-3008.0,0.0234375
m4->m17,788.0,0.15136719
m2->m6,-59.75,-0.44921875
m6->m21,-39.75,-0.024536133
a1.h6->m1,157.0,-0.03491211
m1->m3,-5248.0,0.11425781
m4->m22,-1608.0,0.109375
a0.h4->m0,-44.25,0.041992188
m4->m21,-484.0,-0.15917969
m5->m6,71.0,-0.03930664
m2->m12,44.25,0.08251953
m4->m15,136.0,0.23046875
a2.h12->m2,56.75,-0.033447266
a1.h4->m1,-124.0,0.041015625
a1.h11->m1,340.0,0.092285156
m0->m2,184.0,0.20507812
m2->m7,5728.0,0.03173828
m2->a6.h13<q>,-196.0,0.07421875
m2->a5.h13<q>,-126.0,0.13574219
input->m0,-544.0,-0.16015625
m4->m13,-464.0,-0.29882812
m2->a8.h10<q>,-39.5,-0.034423828
m4->a6.h13<q>,-2480.0,0.025634766
a0.h10->m0,182.0,0.024047852
m4->m14,1232.0,-0.2578125
a2.h7->m2,69.0,0.036132812
a1.h5->m1,-103.5,-0.036865234
m2->m14,63.25,-0.43554688
a1.h4->m3,-35.0,-0.024902344
m4->m18,53.0,-0.123535156
m2->m5,-1424.0,-0.30664062
m2->m17,58.0,0.27539062
m7->m10,-57.5,0.041503906
m22->m23,418.0,-0.43945312
m4->m10,1048.0,0.5390625
m8->m9,-37.5,-0.09814453
m2->m20,49.25,0.5234375
m6->m9,-86.0,-0.029663086
m20->m21,41.25,0.08544922
m2->a3.h8<q>,-672.0,-0.064453125
m2->m9,-350.0,0.3671875
m5->m8,174.0,0.030273438
m4->a7.h0<q>,75.0,-0.025878906
m2->a4.h3<q>,77824.0,0.33203125
a1.h13->m1,57.5,-0.034423828
m4->m6,4512.0,-0.43554688
m4->m5,-20352.0,0.084472656
m3->m4,-5952.0,0.2578125
m2->m11,47.75,-0.47070312
a1.h8->m2,216.0,-0.033691406
m2->a4.h13<q>,-464.0,-0.04321289
m2->a6.h3<q>,134.0,-0.060302734
