Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.5741701394319534,1.1695134270191192,0.6355292516946792,1.6232801103591918,1.18859210729599,1.19048152923584,1.1674252808094026,1.1919477736949922,1.7651677489280702,1.9591189217567444,2.0753363513946534,1.5460666608810425,1.3929875946044923,1.752188777923584,1.7167291164398193,1.2817155456542968,1.4962776231765746,0.821517003774643,1.8683249211311341,1.6113608503341674,0.5222400242090225,0.3725806254148483,1.3478031730651856,0.7477804243564605,0.9193722474575042,1.1131824302673339,0.8679491937160492,1.1740662503242492,0.9540639400482178,1.2703256285190583,1.5834703016281129,0.7743698960542679
1,1.0454959309101104,1.1873644363880158,1.1839124250411988,1.131448539495468,1.331546461582184,1.3127841067314148,1.4071345937252044,1.5752655339241028,0.9961550533771515,1.2602902793884276,0.7121286368370057,0.875255994796753,1.1328576076030732,1.3974446189403533,1.3599924218654633,1.257019785642624,1.152112512588501,1.196232520341873,1.344129114151001,1.219147573709488,0.960414354801178,1.2339818918704986,1.3309366834163665,1.2891617345809936,1.3945327019691467,1.2776926600933074,1.3404788744449616,1.4446378242969513,0.6204123389720917,0.7344110000133515,0.9513980460166931,0.9229330587387085
2,1.475040578842163,1.5546336817741393,1.3595027124881744,1.3835499835014344,0.8672609913349152,1.0057223641872406,1.0820632994174957,0.8844002187252045,1.5291322803497314,1.3936697769165038,1.1394288086891173,1.510351390838623,1.1407336020469665,1.3646598887443542,1.765891947746277,1.7474958729743957,1.2359226369857788,1.191250216960907,1.4229593944549561,0.6963368034362794,1.63693106174469,1.540726900100708,1.3476672625541688,1.226254165172577,1.0470355987548827,1.0367180693149567,1.405943158864975,1.3265648627281188,1.4673642325401306,1.506402586698532,1.4187189900875092,1.3051723957061767
3,1.0604884350299835,0.8794489067792892,0.9910178208351135,1.3497068417072295,1.5036256444454192,1.2528688681125641,1.1814810192584992,1.0616883945465088,0.8180110049247742,0.9584257757663727,1.179656083583832,1.0443082678318023,1.2080494487285613,0.8784156346321106,1.0841415977478028,0.7727254474163056,1.181601606607437,1.1182940530776977,1.1624512350559235,1.0455451202392578,1.2100569927692413,0.7912431728839874,0.4998143202066421,1.0446925795078277,1.1926690566539764,1.1910456573963166,1.3274508655071258,1.2974346160888672,0.6837194645404816,0.8609141254425049,0.8500061309337616,1.0479335629940032
4,1.4176102685928345,0.6133451229333877,0.9940679347515107,1.025239895582199,0.8891199839115143,0.8094892877340317,0.7787758469581604,0.888185715675354,0.5657375586032868,0.6299463453888893,0.5700479984283447,1.1441584467887878,1.0018465220928192,0.7232416009902954,1.0889631021022796,0.9544097030162811,1.3987280213832856,0.9759332644939422,1.185691190958023,1.292344994544983,1.1755240273475647,1.2931475400924684,0.7969975221157074,0.6471289312839508,0.8391843497753143,1.0158342242240905,0.9150939917564392,0.8441580486297607,1.1330414748191833,1.5600129199028014,1.3197463154792786,1.0954253304004669
5,0.7074422508478164,0.9085734641551971,0.8717847633361816,0.8197595942020416,1.0450491607189178,1.5245405697822572,0.9802503442764282,1.2370212030410768,1.4547990918159486,1.5167154884338379,1.6593989181518554,1.8186706352233886,0.9565340411663056,0.7633634358644485,0.8923224771022796,0.8373452746868133,0.6652414178848267,0.718203010559082,0.832117760181427,1.0671310865879058,0.7528614950180054,1.3949455332756042,1.4423445105552672,1.0857746839523315,0.7504457092285156,0.5795915710926056,0.8460429453849793,0.6014315634965897,0.852361444234848,0.9713398313522339,0.9164437210559845,0.9102208268642425
6,0.8464387035369874,0.9467879974842072,0.865105367898941,0.8290164542198181,0.6864056700468063,0.623535732626915,0.892590057849884,0.42948323547840117,1.371505777835846,1.4069165003299713,1.4471228754520415,1.7214074110984803,1.0234988582134248,0.9611533272266388,1.0439379978179932,0.6985912036895752,0.7589769977331161,0.9392856073379516,0.6433700156211853,0.686814084649086,0.6642730885744095,0.5320794594287872,0.632808073759079,0.7305471336841584,0.6504207354784012,0.7793695849180221,0.8659609758853912,1.0475944066047669,0.8781414163112641,0.8418703174591065,0.76845578789711,0.7784118980169297
7,0.5411238956451416,0.5013573974370956,0.5888115829229355,0.651249880194664,0.7379874670505524,1.9614296412467958,1.7159942412376403,0.9395885872840881,0.8332278680801392,1.569732804298401,0.5757056438922882,0.5482900577783585,1.509770658016205,0.5485973423719406,0.5457945418357849,0.5047501409053803,0.6985245680809021,0.5299762642383575,0.8093774819374084,0.5545999145507813,0.8709411644935607,0.8941581583023072,1.1462279093265533,0.7948788905143738,0.7052878218889237,0.6065089720487594,0.6188153839111328,0.7436516797542572,1.523825581073761,1.3141099560260772,1.3820935904979705,0.7545205783843995
8,0.7876991903781891,0.8626710033416748,0.6388061428070069,0.877285817861557,0.8476215147972107,0.604669526219368,0.6183387064933776,0.6901302397251129,0.831634595990181,0.5167862606048584,0.476631161570549,0.7234246093034744,0.5823423755168915,0.7412120723724365,0.7962796890735626,0.5961790812015534,0.9759016156196594,1.3086394321918489,1.530230427980423,1.510579640865326,1.577850478887558,1.2692997503280639,0.6540256649255752,0.7866854584217071,0.7939049458503723,0.7046787071228028,0.7710330998897552,0.7543046683073044,1.0723182880878448,0.521370210647583,1.0667896389961242,1.1974500262737273
9,0.48212301313877104,0.67888503074646,0.4636314827203751,0.5344998532533646,0.37230167850852014,0.5510925483703614,0.5459722024202347,0.5748013144731522,1.8955861306190491,1.1287607443332672,1.6101636469364167,0.9419071185588836,1.0258591973781586,0.37124422311782834,0.45808777660131456,0.45399774610996246,1.1882507193088532,1.4447553336620331,0.9423581826686859,0.9226458156108857,0.6230494290590286,0.9378455686569214,0.9482848286628723,0.6090718710422516,0.8774272406101227,0.4951967543363571,0.42565486162900923,0.801311616897583,0.7878198182582855,0.7867155510187149,0.989266107082367,0.7557695639133454
