Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.00021224910335149616,9.914033667882904e-05,0.00018480015656678007,0.0003881314233876765,8.183805297448999e-05,0.0002225870147231035,0.0002548388890863862,4.9891348171513525e-05,0.00012468614695535508,0.00011697229911078466,0.00043139817105839026,7.95437393389875e-05,8.48246383247897e-05,7.89236510900082e-05,8.677950187120587e-05,2.4161722321878188e-05,0.0003048797027440742,8.242272968345788e-05,0.00032245643145870415,3.959159752412234e-05,5.0812840672733725e-05,0.00011205872920982074,4.6136147175275256e-05,0.00016075660394562874,9.334242669865489e-05,5.120499365148135e-05,3.640424849436386e-05,0.00016261060736724175,0.00022781984160246793,0.002268449211260304,8.369963095901767e-05,0.00021790195722132922
1,0.006691867299377918,0.002740592963527888,0.00429787487257272,0.0015616878005675972,0.005982750244438648,0.001165407506050542,0.006579848444089293,0.0029765543714165687,0.008241521446034312,0.004192128572613001,0.0071002011187374595,0.01231987495906651,0.0009965891181491315,0.016530908113345504,0.0042473446391522885,0.006335377125069499,0.009156181253492832,0.04437831364572048,0.005953774647787213,0.009120851708576082,0.003358835969120264,0.0024017329909838737,0.0064439595118165015,0.01733946269378066,0.005698969019576907,0.022605532519519328,0.02018488334491849,0.01287617553025484,0.010396815370768309,0.004596837013959885,0.005653761252760887,0.0034792180685326458
2,0.008343837345018984,0.007314382996410132,0.022190994266420603,0.019166700653731824,0.015442579975351691,0.010394507367163897,0.008933415533974767,0.010312353000044823,0.010630997736006976,0.016106288712471724,0.010927398903295398,0.007517581130377949,0.010678026229143142,0.009090028945356607,0.0125020045414567,0.03628612196072936,0.011947869015857577,0.011714043095707893,0.01098811775445938,0.009017710611224174,0.010111697502434253,0.062125366739928724,0.021485958117991685,0.05666161224246025,0.007639997694641351,0.008246134356595576,0.012234287429600954,0.024189601428806783,0.01564867774024606,0.011445413390174509,0.019024042300879954,0.009529114705510438
3,0.036863569002598524,0.01420213095843792,0.011422018921002745,0.012953350879251957,0.009404375925660133,0.012191656436771154,0.019815230760723352,0.009812531340867282,0.014671992370858788,0.018497126903384925,0.012809904725290835,0.01397538723424077,0.010819394104182721,0.010279593588784337,0.010498432666063309,0.012154788486659527,0.010948796272277832,0.049179379753768446,0.016201712563633917,0.010325351203791798,0.01007958679459989,0.0185458704829216,0.013728941064327956,0.01028611873742193,0.010424681678414345,0.018228725139051674,0.017931355014443397,0.032503270506858827,0.023337818682193756,0.016018039369955658,0.014446901977062226,0.02444856389425695
4,0.017033166233450175,0.044932186231017114,0.018878790065646172,0.01589051268994808,0.015298909991979599,0.07117139138281345,0.018209363725036384,0.012984034707769751,0.090753468349576,0.015220104549080134,0.015299149584025144,0.018154604192823172,0.029245218485593794,0.035943492837250235,0.07689892280846834,0.017453488893806934,0.02198904223740101,0.04387353200465441,0.022225588783621786,0.01682107526808977,0.07842526745051145,0.030795671679079532,0.016107048615813257,0.03639898836612701,0.013495174227282405,0.020246766675263643,0.01709822291508317,0.029752012230455874,0.016846229899674655,0.021360675077885388,0.026264941059052943,0.01769956935197115
5,0.019146502949297428,0.021833729185163974,0.029153048507869244,0.01894915284588933,0.038575761280953885,0.0560443826764822,0.029756834506988527,0.03179823860526085,0.030231466218829155,0.027066739909350872,0.03103312510997057,0.0560355606675148,0.05526397679001093,0.03144325889647007,0.02320300096645951,0.024813132137060167,0.01909003995358944,0.022963113728910686,0.029011720679700374,0.07751287680119276,0.041742363460361954,0.019271513260900975,0.07359041936695576,0.05030485048890114,0.026567509546875954,0.04709913998842239,0.014199980832636357,0.10153459452092647,0.02442122474312782,0.027308984100818633,0.0365783067420125,0.07793588571250439
6,0.03860363095998764,0.13516906686127186,0.04748176421970129,0.038028463833034036,0.04793388389050961,0.023299713898450137,0.03815395042300224,0.04756273724138737,0.04094287309795618,0.02093789283186197,0.03936292663216591,0.024876968208700417,0.03378523446619511,0.08723467171192169,0.02105884114280343,0.046431707218289375,0.01701996970921755,0.05437328062951565,0.06617006428539753,0.03171383209526539,0.02295271635055542,0.028800337444990873,0.03161103073507547,0.029277645945549012,0.020424026511609555,0.11425721399486065,0.03222507249563932,0.022891474291682243,0.03811118140816688,0.03347877722233534,0.031503139697015285,0.03815131939947605
7,0.041429295726120474,0.029558088146150113,0.03518928799778223,0.046500647887587544,0.03519488129764795,0.07388474754989147,0.03560507766902447,0.054086831510066984,0.03946408361196518,0.025485555063933133,0.019649616214446722,0.04867236576974392,0.025819541243836282,0.026380880028009413,0.07021724715828896,0.084240243434906,0.06764820389449597,0.03352161440998316,0.034100466445088386,0.03208688609302044,0.07688608288764953,0.11854853689670562,0.04995286263525486,0.039666351154446604,0.04038781870156526,0.02353264620527625,0.031346784122288224,0.032725080698728565,0.027384444531053306,0.03695905018597841,0.030630489960312843,0.032164398804306986
8,0.03763952849432826,0.06780049920082093,0.06593007981777191,0.09069079756736756,0.053890749886631964,0.04964173760265112,0.07674153089523315,0.04289122242480516,0.036712329275906085,0.07038026206195354,0.056008365638554096,0.036825315915048125,0.048010335601866246,0.0415137717500329,0.06570676654577255,0.03998427860438824,0.03141152568161488,0.06350278049707413,0.04791987195611,0.06520152833312749,0.058205453380942344,0.02861445352435112,0.044387119449675085,0.0496487083658576,0.08808018907904624,0.058763171546161175,0.0399547665193677,0.06416623704135418,0.1554739147424698,0.17155148424208164,0.04209854938089848,0.03388871531933546
9,0.046783937290310856,0.03627152528613806,0.06583136774599552,0.05787137538194656,0.04075844507664442,0.0642866276204586,0.05542504608631134,0.08587972164154052,0.04689676240086556,0.05304708376526832,0.13594868108630181,0.0453447038680315,0.06215478420257568,0.053518566191196444,0.03233583986759186,0.03769224438816309,0.0315207789465785,0.06294563576579094,0.10075626313686371,0.045790081992745396,0.08866769656538963,0.11851285234093666,0.10939638517796993,0.050488303378224374,0.051852569952607154,0.04082643441855907,0.05329395975917578,0.04196220010519028,0.04904160156846046,0.07923334710299969,0.20880384877324104,0.08905194900929927
10,0.06507719658315182,0.028940244652330874,0.07116760097444058,0.04869221020489931,0.08166439585387707,0.04862159315496683,0.08242300942540169,0.03944569814950228,0.05303823657333851,0.0758340073376894,0.06843741085380316,0.14764148101210595,0.059974402114748956,0.047347262501716614,0.06667810760438442,0.12518022432923318,0.07340236511081458,0.06853209152817726,0.042201739698648454,0.08188964501023292,0.04947147123515606,0.07346753165125847,0.07071597322821617,0.07724519349634647,0.07277499794960023,0.09509207107126713,0.1021382899582386,0.07746184021234512,0.04276020724326372,0.12689148902893066,0.13246144086122513,0.09735863506793976
11,0.08502733811736107,0.16118870824575424,0.027193052545189857,0.0726794534176588,0.07250528171658516,0.03299294449388981,0.04408119212836027,0.11985142037272453,0.07440133966505527,0.05529931023716927,0.040855026245117186,0.09614603243768215,0.06018513478338718,0.059349065721035,0.08982391383498907,0.03626401109620929,0.03914648786187172,0.15022048451006412,0.04006815679371357,0.09109224550426007,0.11093041427433491,0.035876417234539985,0.05233488444238901,0.04152514971792698,0.09019995860755443,0.06407606214284897,0.10598725125193596,0.053628423884510994,0.19150815218687056,0.05697166252881289,0.08231807298958302,0.0934673711657524
12,0.06275873214006424,0.10914150215685367,0.03116423876956105,0.05653775431215763,0.09469757169485092,0.06593628324568272,0.06627088516950608,0.05938765596598387,0.06238159582018852,0.2154734693467617,0.05175431277602911,0.14632939636707307,0.08194352932274342,0.09509593330323696,0.09384947992861271,0.03368225349113345,0.06556053694337606,0.09082413308322429,0.07003834903240204,0.06894161693751812,0.03462462089955807,0.13159189984202385,0.04424466073513031,0.06630869444459676,0.056966921389102934,0.13738627299666406,0.06410199567675591,0.09536819085478783,0.05047846257686615,0.03969831146299839,0.0962722970545292,0.07805798508226872
