edge,score_own,score_cross
input->logits,2.296875,-0.125
m15->logits,1.359375,1.5
m13->logits,-0.91015625,-0.45507812
m12->m15,-0.69140625,-0.087890625
m0->logits,-0.6796875,0.064453125
input->m0,-0.5,0.4765625
m12->m13,0.5,0.21582031
m14->m15,-0.484375,0.36914062
m13->m14,0.47265625,0.08300781
m11->logits,-0.46484375,-0.20996094
a1.h24->m1,-0.42773438,0.17089844
a0.h9->m0,-0.41210938,-0.09667969
m11->m12,0.40429688,-0.265625
m7->m9,0.3828125,-0.07421875
m5->m6,0.3828125,0.36328125
m5->m8,0.375,-0.33789062
m11->m14,0.34960938,0.17480469
m7->m15,-0.34570312,-0.057128906
m4->m6,0.33984375,-0.12890625
m0->m3,0.33203125,0.07421875
input->m1,-0.3203125,-0.29492188
m12->logits,-0.31835938,0.16796875
input->m15,-0.2890625,0.13671875
m11->m15,-0.28125,-0.36523438
m9->m10,-0.27734375,0.17089844
input->m9,-0.2734375,0.068847656
a1.h11->m1,0.27148438,-0.078125
m4->m7,0.25976562,0.13769531
m2->m5,0.25195312,0.23242188
m6->m8,0.25,-0.061767578
m5->m7,0.24023438,0.103027344
m14->logits,-0.24023438,-0.640625
a15.h14->logits,-0.23828125,0.14257812
m7->m10,0.23144531,0.14160156
m5->logits,-0.22753906,-0.092285156
m4->m11,0.22167969,-0.1796875
m10->logits,-0.21875,0.092285156
m3->m9,0.21582031,-0.115722656
m0->m9,0.2109375,-0.095703125
m0->m6,-0.20117188,0.0625
m8->m15,-0.19335938,0.18457031
a1.h24->m2,0.19238281,-0.063964844
m4->m5,0.18359375,0.19140625
m8->m10,0.18164062,0.18457031
m9->m15,-0.17578125,-0.06982422
m1->logits,-0.16992188,-0.12792969
m7->m13,-0.16601562,-0.119140625
m1->m14,-0.16015625,0.13671875
a9.h14->m15,0.15625,0.07470703
a1.h10->m1,0.15332031,-0.13769531
m5->m9,-0.15332031,0.25195312
a9.h15->m15,0.15234375,0.06738281
m2->m12,0.15136719,0.19140625
m0->m10,0.15039062,-0.18164062
m1->m4,0.1484375,-0.16015625
m6->m11,-0.1484375,-0.15917969
a9.h13->m15,0.1484375,0.053222656
m0->a1.h22<q>,0.14453125,0.10986328
a3.h17->m3,0.14355469,0.06542969
m3->m7,-0.14355469,-0.087402344
m3->m4,-0.14355469,0.50390625
m1->m2,-0.14257812,0.7109375
input->m2,0.140625,-0.053710938
a9.h31->m13,0.13964844,-0.053466797
a15.h2->m15,-0.13769531,0.0546875
m4->logits,-0.13671875,0.16796875
m8->m9,0.13476562,0.5
a9.h28->m9,0.13085938,0.07421875
a9.h14->m10,-0.12988281,0.09863281
m0->m1,-0.12890625,-0.07861328
m4->m9,-0.12451172,-0.084472656
a1.h31->m2,0.123535156,0.083984375
m6->m9,0.12207031,0.17773438
m7->m11,0.12109375,0.31835938
a15.h1->m15,-0.12109375,0.06225586
a8.h29->m9,0.12060547,-0.053466797
m2->m9,-0.119140625,-0.24511719
a0.h17->m1,-0.11767578,0.08886719
a14.h4->m15,-0.11669922,-0.068359375
m3->m11,0.11621094,0.10986328
a1.h28->m2,0.115722656,0.061767578
a0.h19->m1,-0.11425781,0.07861328
m0->a1.h26<q>,0.11425781,0.078125
a1.h5->m1,0.11230469,0.0546875
m5->m15,0.111328125,-0.09326172
a9.h14->m9,-0.10986328,0.09375
a9.h14->m11,-0.10986328,-0.11230469
m6->m7,-0.10986328,0.17871094
m6->m12,0.10888672,0.10205078
a1.h26->m1,-0.107421875,0.18261719
input->a0.h28<q>,-0.10449219,-0.076171875
m1->m8,-0.10449219,-0.2578125
a9.h12->m10,-0.10107422,0.14550781
m6->m15,-0.10107422,0.16894531
a7.h4->m11,-0.100097656,-0.05908203
a9.h15->m10,-0.09667969,0.06298828
m2->m10,0.096191406,-0.36523438
a1.h31->m8,0.09423828,0.072753906
a0.h2->m0,-0.09375,0.13085938
a9.h15->m9,-0.09326172,0.064941406
a4.h14->m4,-0.091796875,0.0625
m7->m14,0.08935547,0.107910156
