edge,score_own,score_cross
input->m0,0.78125,0.73828125
m10->logits,-0.40234375,-2.3125
m0->m1,0.1875,0.7109375
m8->logits,-0.18359375,-0.89453125
m9->logits,-0.18164062,-2.015625
m0->m3,0.12890625,0.38085938
m9->m11,0.12597656,0.42773438
m3->m5,0.12597656,-0.034179688
m9->m10,-0.11669922,-0.20410156
m7->logits,-0.107421875,-0.96484375
m5->m6,0.107421875,0.0625
m8->m11,0.092285156,0.21289062
m7->m9,0.091308594,0.037597656
m0->m9,0.08984375,0.15234375
m0->logits,-0.07519531,-0.50390625
m1->m2,-0.07080078,0.19042969
m5->m8,-0.068847656,-0.096191406
m0->m6,-0.06640625,0.38671875
m3->logits,-0.06542969,-0.23730469
input->a0.h10<k>,-0.06347656,0.03564453
m0->m11,0.06225586,0.11767578
m3->m6,-0.060302734,0.087402344
m7->m10,-0.053955078,-0.19726562
m2->m6,-0.053222656,0.063964844
input->a0.h6<v>,0.052490234,-0.067871094
m1->m6,-0.048339844,0.17285156
m5->logits,-0.046142578,-0.2578125
input->a0.h11<v>,-0.04248047,-0.087890625
a0.h5->m0,0.041503906,0.03930664
a0.h1->m0,-0.040527344,0.028564453
input->a0.h10<v>,-0.039794922,0.032226562
m4->m7,0.039794922,0.056884766
m3->a4.h0<v>,0.03955078,0.018554688
m7->m8,0.03930664,0.076171875
m1->m8,-0.035888672,-0.15234375
m3->m4,-0.03491211,0.19726562
m2->a4.h0<v>,0.03491211,0.017456055
m4->m8,-0.033935547,-0.079589844
m2->m8,-0.033935547,-0.041015625
m4->m6,-0.032470703,0.106933594
m1->m7,0.03149414,0.056152344
m0->m2,-0.03112793,0.100097656
m1->m4,0.028320312,0.06933594
input->a0.h8<k>,0.026733398,0.033935547
input->a0.h8<v>,-0.026611328,0.06347656
m2->m10,-0.025756836,-0.11767578
m0->a5.h5<q>,-0.025512695,-0.016601562
m6->m7,0.025024414,0.033691406
m6->m10,0.025024414,-0.21972656
m0->a3.h11<v>,-0.024414062,-0.02722168
m2->m7,0.022705078,-0.03540039
m1->m9,-0.022460938,-0.024169922
m8->m10,-0.022460938,-0.15039062
m2->m5,0.021972656,0.071777344
m2->logits,0.021606445,0.02734375
m4->logits,0.021118164,-0.33203125
m6->m8,0.021118164,-0.05444336
a0.h4->m0,-0.020629883,0.07324219
input->a0.h9<v>,0.01977539,-0.0625
m3->m10,-0.018310547,-0.1328125
m4->m10,-0.018310547,-0.2265625
m1->m3,0.017700195,0.06689453
m1->a3.h1<q>,-0.017578125,-0.04345703
m4->m5,-0.017578125,0.12207031
m0->a1.h11<v>,-0.017089844,-0.018554688
m7->a11.h5<q>,0.016357422,-0.025146484
m0->m10,0.016357422,-0.5078125
m3->m8,-0.016357422,-0.16503906
a4.h11->m4,-0.015991211,-0.017700195
m4->m11,0.015991211,0.115722656
m2->a5.h9<q>,-0.015991211,0.040527344
m0->a1.h5<v>,-0.015991211,-0.03149414
m4->m9,-0.015258789,-0.076171875
m0->a5.h9<q>,0.015136719,0.02722168
m0->a2.h7<q>,0.014831543,-0.017089844
m0->a2.h10<v>,-0.014770508,-0.028320312
m0->a7.h3<q>,0.014526367,-0.032226562
m5->m11,0.014404297,0.2109375
m5->a6.h10<q>,-0.014404297,-0.023071289
input->m8,-0.013916016,-0.064453125
m8->m9,0.0134887695,0.15527344
m0->a7.h3<k>,0.0134887695,0.032714844
m0->a7.h6<k>,0.013305664,-0.018310547
m3->a5.h9<q>,-0.013305664,-0.059570312
m0->a5.h8<q>,0.013305664,-0.052490234
m6->logits,0.013305664,-0.55859375
a0.h3->m0,0.013122559,-0.030029297
m0->a2.h11<q>,0.012939453,0.030883789
m0->a10.h9<k>,0.012634277,0.018920898
m0->a2.h11<k>,-0.012573242,-0.04345703
m0->a5.h11<q>,0.012451172,-0.026733398
m0->a1.h7<v>,0.012207031,-0.15332031
m6->m9,0.012207031,-0.029541016
m0->a5.h7<v>,0.012023926,0.018798828
m2->a3.h9<v>,0.01171875,0.022338867
m0->a5.h0<v>,-0.0115356445,0.020629883
input->a0.h2<v>,0.0115356445,-0.033447266
m0->a5.h8<k>,0.011230469,0.021118164
m2->a5.h10<q>,0.010986328,-0.017211914
m0->a3.h9<k>,-0.010986328,-0.017456055
m0->a1.h9<q>,0.010925293,0.05883789
m0->m8,-0.010620117,-0.25195312
m7->a8.h2<k>,-0.010375977,-0.019165039
m1->logits,-0.010253906,-0.17480469
m3->m11,-0.0099487305,0.13964844
m5->a6.h7<v>,-0.00982666,0.05126953
m3->a5.h0<q>,-0.00982666,0.016723633
m1->a4.h6<q>,-0.009765625,0.03540039
m0->a2.h5<q>,0.00970459,0.03149414
m0->a6.h3<v>,0.00970459,-0.05029297
m6->m11,0.00970459,0.23632812
m2->a5.h3<q>,0.009399414,-0.021606445
m3->a6.h4<q>,-0.009216309,-0.029052734
m0->a1.h11<k>,-0.009155273,0.025634766
input->m6,0.008728027,-0.020141602
m0->a3.h5<q>,0.008728027,-0.019165039
m8->a10.h5<q>,0.008666992,-0.025024414
m5->a7.h3<v>,-0.008605957,-0.040283203
m0->a5.h7<q>,0.008483887,0.021606445
m0->a5.h4<q>,-0.008422852,0.017089844
m0->a2.h11<v>,0.008056641,0.037597656
m0->a8.h3<k>,0.008056641,0.016113281
m0->a8.h2<v>,-0.00793457,-0.06298828
input->a0.h7<v>,0.00793457,0.06640625
m0->a1.h1<v>,-0.007873535,0.022216797
m0->m4,0.0077209473,-0.15234375
m0->a4.h7<q>,-0.0076904297,-0.016113281
