edge,score_own,score_cross
m31->logits,3.953125,-0.38085938
m30->m31,2.09375,0.16113281
m30->logits,-1.1796875,-0.27539062
m1->m30,1.109375,-0.099609375
m29->m30,-0.99609375,0.053466797
input->m0,-0.44726562,0.030883789
m1->m2,-0.43554688,-0.2578125
m1->a31.h16<k>,0.31835938,-0.026733398
m18->logits,-0.29296875,-0.027832031
m30->a31.h29<k>,0.2421875,0.10888672
m1->a2.h29<q>,-0.20019531,0.023071289
m28->logits,-0.19921875,-0.08691406
m1->a31.h29<k>,-0.19042969,-0.10205078
m1->a12.h23<q>,-0.17480469,-0.08544922
m21->logits,-0.16992188,-0.033203125
m20->logits,-0.16992188,-0.041503906
m29->logits,-0.16601562,-0.071777344
m1->a3.h15<q>,0.1640625,0.21972656
m1->a2.h27<q>,0.16210938,-0.04272461
m24->logits,-0.15136719,0.03857422
m1->a3.h25<q>,0.13964844,-0.034423828
m19->logits,-0.12597656,-0.06933594
m1->a2.h23<q>,-0.12597656,0.4453125
m1->a4.h31<q>,-0.12451172,-0.046875
m1->a5.h22<q>,-0.11669922,0.064453125
m30->a31.h25<k>,-0.11376953,0.042236328
m30->a31.h11<q>,-0.10986328,0.030273438
m1->a2.h26<q>,0.106933594,-0.05908203
m1->a4.h5<q>,-0.10644531,0.123535156
m1->a3.h27<q>,-0.10498047,-0.09814453
m25->logits,0.10449219,-0.033447266
m1->m6,-0.10107422,-0.032470703
m27->m31,-0.09765625,0.022949219
m1->a4.h26<q>,0.09326172,0.11425781
m16->logits,-0.092285156,-0.032470703
m24->m31,-0.091796875,-0.044921875
m1->a2.h29<k>,0.08984375,0.103515625
m23->logits,-0.08984375,-0.021850586
m1->a3.h14<q>,0.087890625,-0.022827148
m1->a8.h10<q>,0.08691406,0.11621094
m1->a3.h15<k>,-0.076660156,0.032226562
m6->m8,-0.076660156,0.028442383
m1->a3.h13<q>,0.07421875,-0.052246094
m1->a3.h3<q>,-0.07128906,0.06347656
m30->a31.h29<v>,0.07080078,-0.037597656
m28->m29,0.06933594,0.025878906
m1->a6.h3<q>,-0.06640625,-0.061767578
m1->a7.h25<q>,0.06542969,-0.03149414
m1->a6.h10<q>,-0.064453125,0.07128906
m1->a9.h13<q>,-0.06347656,-0.048828125
m1->m3,0.0625,0.1640625
m1->a5.h19<q>,0.061767578,0.025024414
m1->m4,0.061767578,-0.06640625
m4->m5,0.061767578,0.030761719
m1->a3.h21<q>,-0.061523438,0.076660156
m1->a6.h13<q>,-0.060546875,-0.118652344
input->a0.h15<v>,0.05834961,-0.025756836
m1->a4.h27<q>,-0.055908203,-0.1328125
m1->a3.h0<q>,0.055419922,0.11425781
m1->a10.h15<q>,-0.05444336,-0.021240234
m15->m31,-0.053710938,-0.027832031
m1->m10,0.052490234,-0.1640625
m1->a5.h23<q>,-0.05102539,0.036621094
m5->m10,0.05029297,0.022827148
m1->a4.h4<q>,-0.049316406,0.033935547
m11->m18,-0.049072266,0.021118164
m1->a4.h5<k>,0.049072266,0.041015625
m1->a10.h23<q>,0.048828125,-0.10107422
m22->logits,-0.048339844,-0.07128906
m6->m7,0.048339844,-0.059570312
m14->logits,-0.047607422,-0.024902344
m1->a31.h29<v>,0.046875,0.03955078
m1->a2.h15<q>,0.04663086,-0.1796875
m1->a2.h24<q>,0.04663086,-0.12597656
m30->a31.h10<q>,-0.046142578,0.046142578
m1->a2.h30<k>,-0.045898438,-0.10644531
m1->a3.h31<k>,0.045898438,0.079589844
m1->a6.h22<q>,-0.045410156,0.061035156
m8->m9,-0.044921875,-0.025268555
m1->a4.h17<q>,0.04345703,-0.021240234
m21->m31,-0.04345703,0.02331543
m1->a2.h12<q>,0.04272461,-0.056884766
m1->a4.h10<q>,0.04248047,-0.10888672
m2->m3,0.04248047,-0.031982422
m1->a9.h15<q>,-0.042236328,-0.18359375
m1->a9.h4<q>,-0.040527344,0.08691406
m1->a2.h10<q>,-0.040039062,-0.05053711
m1->a9.h3<q>,-0.03955078,-0.107910156
m1->a3.h2<q>,0.03930664,0.03149414
m1->a8.h27<q>,-0.03881836,-0.12597656
m1->a3.h26<k>,-0.038085938,0.020996094
m1->m9,0.037597656,-0.17578125
m1->a8.h21<q>,0.036865234,-0.055908203
m1->a3.h13<k>,-0.036621094,0.028076172
m1->a3.h23<q>,0.036132812,0.09326172
m1->a15.h28<q>,0.035888672,-0.060302734
m1->a2.h21<k>,0.03564453,0.047851562
m1->a3.h16<q>,0.03515625,-0.13085938
m1->a6.h23<q>,0.03491211,0.03540039
m1->a3.h10<k>,0.03466797,0.045410156
m15->m18,0.034179688,0.0234375
m1->a2.h18<k>,-0.034179688,-0.12695312
m1->a4.h28<q>,-0.034179688,-0.049316406
m5->m7,-0.033447266,-0.022827148
m1->a6.h13<k>,0.032470703,0.036132812
m1->a2.h11<k>,0.032470703,-0.059570312
m1->a9.h10<q>,0.03112793,0.022216797
m1->a5.h28<q>,0.029052734,-0.038085938
m1->m16,-0.028930664,-0.06591797
m1->a4.h0<q>,0.028808594,0.07861328
m1->a6.h15<k>,-0.028564453,0.06542969
m19->m31,-0.028564453,-0.020751953
m1->a2.h27<k>,0.028442383,0.06640625
