edge,score_own,score_cross
m23->logits,5.53125,2.296875
m22->logits,2.859375,0.85546875
m0->m1,1.34375,-0.58984375
m20->logits,-1.28125,-0.765625
input->m0,-1.203125,-1.578125
m19->logits,1.109375,-0.23730469
m1->m2,1.1015625,-1.09375
m3->m4,-0.8515625,0.4453125
m17->logits,0.671875,-0.6796875
m20->m23,0.65625,0.45507812
m2->m4,0.640625,0.08886719
a10.h7->m12,0.609375,0.08496094
m15->m23,-0.58984375,-0.10449219
a10.h7->m10,-0.57421875,-0.15722656
m16->m17,0.55078125,-0.16992188
m12->m13,-0.55078125,0.10058594
m2->m3,0.55078125,0.1796875
m16->logits,-0.55078125,-0.68359375
m10->m17,0.54296875,-0.091796875
m7->m10,-0.53515625,0.06982422
m11->logits,-0.53125,-0.23632812
m4->m15,0.5234375,-0.13964844
m14->m17,0.515625,0.080566406
m4->m9,-0.49804688,-0.36523438
m13->m15,0.49414062,0.096191406
m21->m22,0.49414062,0.25195312
m4->m12,-0.4921875,0.15527344
m6->m10,0.48828125,0.06347656
m13->logits,0.47460938,-0.22851562
m2->m9,-0.44726562,0.20605469
m0->m3,-0.43554688,0.20507812
m18->m20,0.42578125,0.18164062
m2->m12,-0.4140625,-0.064941406
m21->m23,-0.40429688,-0.73046875
m6->m7,-0.40039062,0.13378906
m19->m23,0.3984375,-0.38671875
m10->logits,-0.39453125,-0.13964844
m15->m17,0.39257812,-0.31445312
m11->m23,0.38085938,0.140625
m18->m21,-0.375,0.122558594
m10->m15,0.36914062,-0.12451172
m11->m19,-0.35742188,0.07373047
m2->m5,-0.3515625,-0.4140625
m14->m15,-0.34960938,0.22460938
m9->m10,-0.34765625,0.30078125
m4->m6,-0.34570312,-0.22851562
m12->m20,0.33789062,-0.091308594
m12->m15,0.33203125,0.15332031
m22->m23,-0.32226562,-1.21875
m21->logits,0.31835938,-0.22363281
m2->logits,0.30859375,0.65625
m10->m13,-0.30859375,0.19238281
m16->m19,-0.296875,0.08935547
m4->m13,0.29101562,0.064453125
a1.h5->m1,0.27929688,-0.13964844
a17.h5->m23,0.2734375,0.07763672
m10->m18,0.26953125,0.06640625
m10->m23,0.26171875,0.09423828
a20.h3->m20,-0.26171875,0.10546875
m20->m22,-0.25976562,-0.61328125
m14->m16,0.2578125,-0.10253906
a23.h6->logits,-0.24609375,0.15136719
m9->m16,0.24511719,-0.06298828
m15->logits,0.24511719,0.07128906
a6.h3->m7,-0.24121094,0.08105469
m7->m20,0.24023438,-0.07421875
a10.h7->m23,0.24023438,0.11669922
m1->m9,0.23535156,-0.07421875
m3->m7,0.23535156,0.076660156
m1->logits,-0.23242188,-0.32226562
m7->m14,-0.23242188,-0.107421875
m18->m23,-0.23046875,-0.13085938
a1.h11->m3,0.23046875,-0.078125
m5->m23,-0.23046875,0.071777344
