edge,score_own,score_cross
m23->logits,1.359375,1.171875
m22->m23,1.0078125,-0.63671875
input->m0,-0.921875,-1.0390625
m22->logits,-0.82421875,1.1171875
m4->m8,-0.71875,0.08642578
m16->logits,-0.609375,-0.29492188
m1->m2,0.5859375,0.3046875
m1->m6,0.57421875,-0.14648438
m20->logits,-0.56640625,-0.37304688
m4->m5,-0.5234375,0.38085938
m7->m12,-0.51953125,-0.30664062
m11->m12,0.515625,-0.17285156
m5->m6,-0.51171875,0.091796875
m21->logits,-0.51171875,-0.74609375
m5->m7,0.50390625,0.20507812
m0->m5,0.47070312,-0.18457031
m4->m9,0.45703125,-0.29296875
m0->m1,-0.45703125,-0.37695312
m3->m7,0.41210938,0.14648438
m7->m8,0.39257812,-0.25585938
m12->m13,0.39257812,0.10546875
m13->m16,-0.37304688,-0.21972656
m2->m4,0.3359375,0.30273438
m1->m12,-0.33203125,0.10253906
m7->m13,0.328125,0.21386719
m1->m3,-0.32226562,0.28320312
m0->m6,-0.31054688,-0.16210938
a1.h11->m1,0.31054688,-0.17089844
a0.h6->m0,0.31054688,0.38671875
m8->m10,-0.30273438,-0.12792969
m13->m15,0.296875,0.14746094
m21->m23,0.29296875,-0.65625
m4->m6,0.2890625,-0.19726562
a11.h3->m11,-0.2734375,0.08935547
m8->m15,-0.26953125,0.19335938
m4->m12,0.25976562,0.08984375
m15->m18,0.2578125,-0.08691406
a1.h10->m1,0.2578125,-0.22167969
m15->logits,-0.2578125,0.27539062
a1.h11->m2,-0.2578125,0.115234375
m20->m22,0.2578125,-0.33007812
m16->m18,-0.25585938,-0.14257812
m1->m4,-0.24121094,-0.25976562
m1->m5,0.23046875,0.08642578
m6->m13,-0.22753906,-0.21972656
m20->m23,0.2265625,0.3046875
a1.h7->m1,0.22265625,-0.33203125
m3->m4,-0.21875,0.59765625
m8->m9,0.21875,-0.38085938
a1.h10->m3,-0.1953125,-0.11669922
m20->m21,-0.18652344,0.22460938
a8.h7->m8,0.18261719,-0.1640625
m2->m8,-0.18164062,-0.08691406
a8.h10->m9,0.18164062,0.13964844
m2->m9,0.18164062,0.16210938
m1->m8,0.17871094,-0.1796875
m14->m23,-0.17382812,-0.25195312
m0->m12,-0.17089844,-0.11425781
a10.h7->m11,0.16992188,-0.16992188
m15->m16,-0.16894531,0.13183594
a5.h13->m7,-0.16796875,0.09765625
m2->m11,-0.16796875,0.09863281
m19->m21,-0.16503906,0.25195312
a23.h0->logits,0.15332031,0.08105469
m7->logits,-0.15234375,-0.12011719
m6->m8,-0.15234375,-0.092285156
m5->m8,-0.14648438,0.18457031
m11->m14,0.140625,-0.087402344
m14->m21,-0.13964844,-0.08886719
a6.h13->m7,0.13867188,-0.115234375
m9->m16,0.13769531,-0.115234375
m7->m23,0.13671875,0.12890625
m8->m11,-0.13671875,-0.09375
m12->m18,-0.13671875,-0.14160156
m15->m17,0.13476562,-0.39257812
a6.h3->m6,0.13476562,-0.19140625
m0->m17,0.1328125,-0.123046875
m9->m10,0.1328125,0.091308594
m5->m9,0.13085938,-0.18261719
a0.h0->m0,0.13085938,0.5546875
a1.h5->m1,-0.12890625,-0.23730469
a3.h3->m5,0.12890625,0.10107422
a1.h2->m1,-0.12792969,-0.42773438
m14->m16,-0.12597656,-0.09375
a1.h5->m3,0.12597656,-0.08496094
m14->logits,0.12597656,-0.35742188
m5->m19,-0.125,-0.14160156
a8.h9->m13,0.123535156,-0.12451172
a1.h10->m7,0.12207031,0.14941406
a2.h1->m3,-0.12109375,0.13183594
m0->m2,-0.12060547,0.23242188
m11->logits,-0.118652344,-0.27539062
a10.h7->m16,0.115722656,-0.08935547
m13->m22,-0.115722656,-0.10253906
m9->m13,-0.11328125,0.111328125
a1.h1->m1,-0.10986328,-0.22363281
m3->m5,0.10888672,0.3515625
a5.h0->m5,0.107910156,-0.087402344
a10.h7->logits,-0.107910156,0.23730469
a1.h10->m2,-0.107421875,0.13476562
a16.h11->logits,0.107421875,0.110839844
m0->m21,-0.107421875,-0.08251953
a8.h12->m13,0.103515625,-0.13183594
a2.h2->m2,0.09863281,0.095214844
m19->logits,-0.09863281,-0.36523438
a1.h5->m2,-0.09863281,0.265625
m15->m20,-0.09814453,-0.1328125
a5.h0->m7,0.09765625,-0.087890625
a0.h5->m0,0.09765625,0.56640625
m3->m10,0.09765625,0.34570312
a4.h5->m5,0.09765625,0.13964844
m13->logits,-0.09765625,-0.18164062
m2->m5,-0.09667969,-0.49023438
a2.h3->m2,0.096191406,0.17285156
m0->m20,0.096191406,-0.19140625
a23.h2->logits,0.09423828,0.083984375
m18->m20,0.09375,0.21386719
m4->m7,0.09326172,-0.26757812
a5.h0->m6,-0.09326172,0.14257812
a4.h1->m5,0.092285156,0.11376953
a1.h11->m7,0.08886719,0.14648438
m10->m15,-0.087402344,-0.16113281
