edge,score_own,score_cross
input->m0,-0.80078125,-0.40039062
m6->m7,0.640625,0.87890625
a6.h3->m6,-0.546875,0.30664062
m0->m4,-0.53125,-0.67578125
m3->m4,0.50390625,-0.33203125
m8->m10,-0.49804688,-0.122558594
m4->m9,0.44921875,-0.14453125
m3->m5,-0.421875,0.87109375
m3->m6,0.38671875,-0.35546875
m4->m10,0.34960938,0.28710938
m6->m13,0.34960938,-0.27539062
a4.h3->m4,-0.33789062,-0.29492188
m11->m13,0.328125,0.33984375
m4->m11,-0.32421875,0.18457031
m2->m4,-0.31640625,0.59375
a12.h0->m13,-0.31054688,-0.14453125
m6->m11,-0.30273438,-0.16894531
a1.h11->m2,-0.29101562,-0.16992188
m3->m12,-0.27929688,-0.3359375
m3->m11,0.27929688,0.4609375
m3->m9,-0.27539062,0.44335938
m9->m16,-0.27539062,-0.19726562
m11->m15,-0.2734375,-0.16796875
m0->m2,-0.265625,0.34960938
m6->m8,-0.24609375,0.671875
m20->logits,-0.23730469,-0.56640625
m19->logits,-0.23535156,-0.15039062
m4->m12,0.23339844,0.61328125
m11->m12,0.23242188,0.57421875
m5->m6,-0.23046875,0.20117188
m3->m8,0.22851562,-0.1953125
m0->m5,0.2265625,0.43945312
m13->m15,-0.22460938,0.6640625
a8.h6->m9,-0.22265625,0.11376953
m16->logits,-0.22167969,-0.6171875
m0->m9,-0.22167969,0.13671875
m5->m9,0.21777344,0.7890625
m9->m10,0.21582031,0.87890625
a6.h3->m7,0.21484375,-0.375
m0->m3,0.20703125,-0.26171875
a0.h5->m0,0.20507812,0.16113281
m2->m5,0.20410156,-0.53125
m12->m13,-0.20410156,-0.17773438
m2->m13,0.19238281,-0.14453125
m23->logits,-0.19238281,0.38671875
m14->m17,0.19140625,0.2734375
a5.h12->m6,0.18652344,-0.13964844
a5.h5->m6,0.18652344,0.20996094
m4->m7,-0.18457031,-0.1484375
a5.h5->m5,0.18457031,-0.32226562
m1->m7,0.18261719,0.38476562
m2->m6,0.1796875,0.57421875
a7.h6->m7,0.1796875,-0.29101562
a1.h10->m4,-0.1796875,-0.21582031
m9->m12,0.17871094,-0.15429688
m1->m12,0.17382812,-0.30078125
a5.h0->m11,-0.17285156,0.13769531
m6->m12,-0.17089844,0.11328125
m13->m16,-0.16796875,-0.55859375
m22->logits,0.16210938,-0.21777344
a4.h3->m5,0.15820312,0.17578125
a8.h10->m11,0.15722656,-0.3984375
m4->m8,-0.15527344,-0.6796875
m10->m13,-0.15234375,0.11230469
a7.h5->m8,-0.15234375,0.265625
a8.h12->m8,0.15136719,0.22460938
a10.h7->m11,0.1484375,-0.2734375
m12->m16,-0.14648438,0.22265625
m11->m14,0.14550781,0.20410156
a7.h5->m10,-0.14355469,0.1328125
a8.h10->m8,0.14257812,0.50390625
m7->m11,-0.13671875,-0.2421875
m21->m23,0.13671875,0.32226562
a5.h13->m6,-0.13378906,-0.21484375
a6.h13->m6,-0.13183594,-0.17773438
a13.h9->m13,-0.13085938,-0.21582031
m9->m14,-0.12988281,0.26953125
a7.h5->m7,0.12890625,-0.1953125
m16->m23,0.12792969,0.15039062
a5.h9->m8,0.12792969,0.23828125
m11->m16,0.12792969,-0.30664062
m12->m15,0.12792969,-0.22167969
a8.h6->m12,-0.123046875,-0.3203125
a9.h6->m12,0.123046875,-0.15039062
a6.h1->m9,0.122558594,0.15136719
a5.h12->m7,0.122558594,-0.11376953
a1.h10->m5,0.12207031,0.31835938
m8->m13,-0.118652344,-0.16015625
a10.h6->m11,-0.11816406,0.12792969
m6->m9,-0.11669922,-0.76953125
a8.h10->m10,-0.11621094,-0.12011719
a5.h0->m12,0.11621094,-0.15625
