edge,score_own,score_cross
m31->logits,4.71875,3.4375
m30->logits,-3.265625,-1.21875
m30->m31,2.046875,1.7109375
m18->logits,-0.84375,-0.3359375
m18->m31,0.578125,0.100097656
m29->m31,-0.4765625,-0.04345703
m30->a31.h11<q>,-0.23828125,0.12011719
m27->m31,-0.21582031,-0.048095703
m17->m31,-0.18261719,-0.10058594
m15->m17,-0.17773438,-0.032226562
m17->logits,0.17382812,-0.026855469
m15->m31,-0.17382812,-0.053466797
m9->logits,-0.16503906,-0.030029297
m19->m31,-0.16503906,-0.063964844
m30->a31.h11<v>,0.15917969,-0.029052734
m18->a30.h31<v>,-0.15527344,-0.036865234
m6->m7,0.15136719,0.03491211
m12->m31,-0.15039062,-0.048095703
m21->logits,0.14355469,-0.15527344
m20->logits,0.13867188,-0.13574219
input->m0,-0.12890625,-0.4296875
input->m1,-0.12451172,-0.12597656
m25->m31,-0.119140625,-0.18652344
m24->logits,-0.118652344,-0.10644531
m19->logits,0.11669922,-0.051757812
m10->m12,-0.111328125,-0.037597656
m16->logits,-0.110839844,-0.024902344
m1->m3,-0.110839844,0.060546875
m30->a31.h10<q>,0.109375,-0.059326172
m14->logits,-0.10546875,-0.024536133
m18->m29,-0.08935547,-0.03930664
m12->m14,0.08496094,0.02746582
m9->m16,0.084472656,0.025146484
m16->m31,-0.084472656,-0.11328125
m19->m29,-0.08203125,-0.032958984
m5->m31,0.080566406,0.041015625
m4->m5,-0.07763672,0.037353516
m23->m30,-0.076660156,0.035888672
m28->logits,-0.076171875,-0.24414062
m18->m24,-0.07421875,-0.026245117
m17->m19,-0.072265625,-0.033203125
m26->m29,0.072265625,0.032226562
m29->m30,0.071777344,0.6640625
m22->m31,-0.06933594,-0.03857422
m30->a31.h22<q>,-0.06933594,0.037109375
m30->a31.h4<v>,0.068847656,-0.047607422
m16->m17,-0.06640625,0.08203125
m15->m30,0.06640625,0.044921875
m9->m14,0.06542969,0.030273438
m21->m26,-0.064941406,-0.03112793
m25->logits,-0.064941406,0.079589844
m8->m31,0.06298828,0.025146484
m21->m31,-0.061523438,-0.030883789
m26->logits,0.060058594,-0.19335938
m18->m30,0.059570312,0.05102539
m11->m15,-0.05908203,0.034423828
m10->m15,-0.05834961,-0.038085938
m23->m31,0.05834961,-0.072265625
m4->m6,0.05810547,-0.107910156
m7->m15,-0.05493164,-0.024658203
m1->m14,0.051757812,-0.025024414
m25->m30,-0.05029297,0.036132812
m18->m19,0.05029297,0.03125
m1->logits,-0.048828125,0.22167969
m30->a31.h4<q>,0.046142578,-0.046875
m4->a5.h28<k>,-0.046142578,0.02734375
m21->m22,0.046142578,0.026123047
m1->m9,-0.043945312,-0.032226562
m0->m2,-0.04321289,-0.044433594
m26->m30,0.04248047,0.02734375
m0->a1.h22<v>,0.041992188,-0.029418945
m13->m31,0.040283203,-0.059570312
m15->m18,0.03857422,0.042236328
m6->m15,-0.038330078,0.026611328
m18->m21,0.038085938,0.048095703
m14->m17,-0.037597656,0.025146484
m3->m7,0.036621094,-0.041259766
m1->a4.h7<q>,-0.035888672,-0.03881836
m8->a10.h3<v>,0.035888672,0.029418945
