edge,score_own,score_cross
m23->logits,1.1171875,0.10253906
m22->logits,-0.296875,0.05493164
m20->logits,0.26953125,-0.3359375
m18->logits,0.26171875,-0.075683594
m16->m23,-0.21484375,0.06640625
m21->m23,-0.20117188,0.038330078
m10->m11,0.19238281,0.021240234
m20->m22,-0.18457031,0.017944336
m8->m10,0.18261719,-0.015380859
m10->logits,-0.18164062,0.028320312
m22->m23,0.16894531,-0.040039062
m7->m16,-0.16796875,0.029785156
m2->m9,-0.16503906,0.015991211
a8.h6->m10,-0.1640625,-0.013305664
m7->m9,0.16210938,-0.014587402
m6->logits,-0.14257812,-0.024902344
m8->m11,0.14160156,0.013183594
m14->m23,-0.13769531,0.017456055
m14->logits,0.13476562,-0.03564453
m15->logits,-0.12988281,-0.08251953
m11->m16,0.12695312,0.033447266
m9->m12,-0.123046875,0.023803711
m21->logits,-0.122558594,-0.083984375
a23.h3->logits,-0.11230469,0.012268066
a22.h13->logits,-0.10644531,0.013305664
m5->m13,-0.10546875,0.036132812
m6->m8,-0.103027344,-0.028076172
a6.h3->m9,-0.10107422,0.025024414
m0->m10,0.09423828,0.017944336
m18->m23,-0.091796875,0.040527344
a7.h12->m8,0.087890625,0.01574707
m14->m18,-0.087890625,0.019042969
m14->m15,-0.08691406,0.043701172
m4->m9,-0.08691406,0.0234375
a10.h7->m22,0.08642578,0.020263672
m0->m5,0.08642578,-0.012329102
a12.h0->logits,-0.08496094,-0.038330078
a23.h1->logits,-0.084472656,0.018798828
m18->m19,-0.084472656,0.031982422
m4->m10,-0.07861328,0.012817383
m10->m17,0.07714844,-0.026611328
a8.h10->m11,0.07714844,0.014221191
m6->m13,0.07519531,-0.024658203
m7->m11,-0.07421875,-0.029052734
a5.h5->m6,0.07421875,0.021606445
m6->m10,0.07324219,-0.030883789
a7.h10->m8,0.07324219,0.012939453
a1.h11->m3,0.071777344,-0.019897461
m8->m9,-0.071777344,-0.01373291
input->m0,-0.07128906,0.115722656
a10.h0->m12,-0.07080078,-0.053955078
a8.h6->m14,0.07080078,0.012756348
m0->m4,-0.06982422,0.057861328
m5->m17,-0.06933594,-0.018066406
a12.h5->logits,-0.068847656,-0.019165039
a23.h0->logits,-0.068359375,0.021606445
a6.h12->m9,-0.06640625,-0.013916016
a13.h6->m16,-0.064453125,-0.015625
m17->m20,-0.06347656,0.015319824
m6->m23,0.06298828,0.020019531
a4.h13->m8,0.06298828,0.017578125
a22.h9->logits,-0.061279297,0.022460938
a8.h6->m23,0.061035156,-0.01953125
m1->m2,0.060302734,-0.019165039
m6->m9,-0.05908203,0.063964844
a4.h7->m8,0.05834961,0.015991211
m16->m20,0.05810547,-0.014709473
m4->m7,-0.057861328,0.017456055
m8->m14,-0.057617188,0.021362305
a6.h12->m10,0.057617188,0.016357422
m11->m13,-0.057617188,-0.040527344
a8.h10->m10,0.055908203,-0.017211914
a6.h2->m9,-0.055664062,0.013122559
m0->logits,0.0546875,-0.019042969
m17->logits,0.053466797,-0.045654297
m8->m17,-0.052490234,0.014892578
m2->m14,-0.05126953,0.017944336
m7->m20,0.05126953,-0.018676758
a1.h0->m1,-0.05053711,0.016113281
a22.h7->logits,-0.05053711,-0.013061523
m3->m16,-0.05053711,-0.041015625
m0->m14,-0.05029297,0.013366699
m2->m3,-0.049804688,0.06298828
a14.h6->logits,-0.049072266,0.017333984
a7.h5->logits,-0.049072266,-0.012756348
a21.h6->logits,-0.048828125,0.025024414
a10.h7->m14,0.04711914,-0.0390625
m0->m20,-0.046875,-0.029663086
m12->m21,0.046875,-0.015014648
a10.h0->m10,0.04663086,0.03173828
a6.h3->logits,-0.046142578,-0.014221191
a0.h1->m0,0.045898438,0.021850586
m11->m12,-0.045654297,0.05493164
a7.h4->logits,-0.044677734,-0.012756348
m0->m3,-0.044433594,-0.050048828
m3->m14,0.044433594,-0.041992188
a10.h7->m10,-0.043945312,-0.012817383
a5.h11->m7,-0.043945312,-0.012451172
m5->m8,-0.04345703,-0.03491211
m2->m16,0.04321289,0.021972656
a13.h5->m16,-0.04272461,-0.015625
a4.h0->m5,0.042236328,0.021362305
m3->m5,-0.042236328,-0.014892578
a6.h13->m8,0.041992188,0.026855469
m9->m14,0.041503906,-0.025756836
a1.h1->m1,-0.040527344,0.012817383
m16->m21,-0.040039062,0.026611328
m4->m14,-0.039794922,-0.023803711
a5.h13->m12,0.039794922,0.015258789
a4.h0->m12,0.039794922,0.01977539
m20->m23,-0.03930664,0.079589844
a14.h8->m14,0.0390625,-0.014709473
m6->m16,-0.03881836,-0.013183594
m1->m4,-0.03881836,-0.012329102
a4.h4->m4,0.03881836,0.012329102
a16.h11->m22,0.037597656,0.021362305
a9.h9->m10,0.037109375,0.018066406
m10->m19,-0.036621094,0.012939453
m19->m23,0.036376953,0.07910156
