edge,score_own,score_cross
m1->m2,3.4375,-0.14746094
m1->a2.h30<k>,-1.21875,-0.03930664
m1->a3.h30<q>,1.1484375,0.064941406
m1->a3.h0<q>,1.078125,0.044921875
m1->a2.h29<q>,-1.0703125,-0.04248047
m1->m3,-1.0625,-0.05810547
m1->a4.h20<k>,0.8515625,0.037597656
m1->a4.h4<q>,-0.81640625,0.032226562
m30->m31,0.7265625,1.3828125
m30->logits,-0.6328125,-2.203125
m1->m7,-0.62890625,-0.03930664
m1->a4.h20<q>,-0.50390625,0.03173828
m1->a4.h27<q>,-0.3671875,0.04248047
m1->a3.h28<q>,-0.2734375,0.036132812
m31->logits,0.23144531,3.796875
m12->m13,0.19335938,0.061279297
m16->m20,0.19042969,0.057861328
m1->a2.h30<q>,0.18457031,-0.06640625
m7->m8,0.18164062,-0.035888672
m16->m17,-0.16894531,0.109375
m10->m15,0.16601562,0.09082031
m18->logits,-0.16210938,-0.75
m30->a31.h11<q>,-0.16113281,-0.099609375
m18->m19,0.15039062,-0.072265625
m9->m10,0.13964844,0.08691406
