edge,score_own,score_cross
input->m0,1.84375,0.62109375
m11->logits,-1.3515625,-5.8125
m10->logits,-0.86328125,-2.125
m9->logits,-0.703125,-1.78125
m0->logits,0.50390625,-0.45507812
m7->logits,-0.42578125,-0.93359375
m8->logits,-0.421875,-0.94140625
m0->m1,0.41210938,0.86328125
input->logits,0.40820312,0.35546875
m0->m10,-0.3671875,-0.5546875
m1->m2,0.35742188,0.20996094
m0->m2,0.328125,-0.09375
input->a0.h6<v>,0.26953125,-0.076171875
m0->m3,0.26757812,0.38671875
m5->logits,-0.2421875,-0.31054688
input->a0.h0<v>,-0.20117188,-0.06298828
m0->m7,0.20019531,0.044433594
m6->logits,-0.19335938,-0.640625
m3->m4,0.19335938,0.20019531
m4->logits,-0.17089844,-0.32226562
m0->m11,-0.14550781,0.15039062
input->a0.h5<q>,0.14355469,0.078125
m3->m10,-0.13964844,-0.13867188
m7->m8,-0.13769531,0.04663086
input->a0.h8<v>,-0.125,0.040527344
m1->m5,0.12109375,0.025634766
a0.h0->m0,-0.118652344,-0.029785156
input->a0.h11<v>,-0.11669922,-0.053955078
m1->logits,-0.11621094,-0.15234375
m1->m3,0.115234375,0.05102539
m0->a4.h6<q>,-0.115234375,-0.087402344
m1->m10,-0.10644531,-0.031982422
m1->a10.h5<q>,0.10107422,0.06933594
a0.h11->m0,-0.100097656,0.115722656
m6->m8,-0.095703125,-0.14257812
m8->m11,0.09082031,0.19628906
m0->a1.h10<v>,-0.08984375,-0.032714844
input->a0.h1<v>,-0.08544922,0.041503906
m6->m9,-0.084472656,0.03149414
m8->m10,-0.083984375,-0.1875
m4->m6,0.08251953,0.06933594
input->a0.h5<k>,0.08203125,0.01977539
m3->logits,-0.08203125,-0.31054688
a0.h4->m0,0.080078125,0.072265625
m2->logits,-0.080078125,0.04321289
input->a0.h3<k>,0.080078125,0.027709961
m9->m10,-0.07519531,-0.22363281
m3->m9,-0.07470703,0.072265625
m6->m11,0.071777344,0.3984375
m7->m10,-0.067871094,-0.24902344
m7->a8.h2<v>,-0.06591797,-0.08886719
m4->m9,0.064453125,0.030761719
m1->a7.h3<q>,-0.064453125,0.03540039
a0.h2->m0,-0.063964844,0.021850586
m1->a5.h4<q>,-0.06347656,-0.026855469
m7->m11,0.060058594,0.5
input->m6,-0.057617188,-0.029785156
m0->a1.h7<v>,-0.055664062,-0.14941406
m10->m11,0.055664062,-0.08886719
m0->a4.h6<k>,0.053466797,0.042236328
input->a0.h7<v>,-0.052490234,0.057617188
m0->m4,0.051513672,-0.11230469
m10->a11.h8<v>,-0.051513672,-0.12060547
m1->a4.h6<q>,-0.05029297,0.048095703
m0->a6.h6<v>,-0.050048828,-0.018676758
m9->a11.h8<v>,-0.049316406,-0.053466797
input->m11,-0.049072266,-0.036865234
m4->m5,0.048828125,0.071777344
m4->m10,-0.048095703,-0.18847656
m0->a3.h3<k>,-0.047851562,-0.028076172
m1->a5.h11<v>,0.046875,0.029663086
m0->a1.h9<q>,0.04663086,0.087890625
m3->a11.h8<v>,0.046142578,0.032226562
input->a0.h10<k>,-0.045654297,0.030151367
m0->a1.h5<v>,-0.043701172,-0.045898438
m9->m11,0.04345703,0.39257812
m0->a10.h5<k>,-0.041503906,0.04345703
m1->a7.h4<q>,0.041503906,0.031982422
m0->a10.h5<q>,0.041259766,-0.072265625
m7->a11.h8<v>,-0.041015625,-0.02355957
m0->a5.h3<v>,-0.040527344,-0.04345703
input->m8,-0.040039062,-0.052734375
input->m2,-0.03955078,-0.047607422
m0->a5.h6<v>,-0.03930664,-0.017822266
a0.h7->m0,0.03930664,-0.04321289
m2->m7,0.03881836,-0.067871094
m2->a4.h4<v>,-0.03857422,-0.033691406
m0->a7.h4<v>,0.038330078,0.018432617
