edge,score_own,score_cross
m31->logits,4.71875,1.9765625
m30->logits,-3.265625,-5.40625
m30->m31,2.046875,-5.25
m18->logits,-0.84375,0.18359375
m18->m31,0.578125,0.103515625
m29->m31,-0.4765625,-3.5
m30->a31.h11<q>,-0.23828125,1.6328125
m27->m31,-0.21582031,-0.1796875
m15->m17,-0.17773438,-0.053710938
m17->logits,0.17382812,0.0546875
m9->logits,-0.16503906,0.06225586
m19->m31,-0.16503906,0.50390625
m30->a31.h11<v>,0.15917969,0.76953125
m18->a30.h31<v>,-0.15527344,0.39453125
m6->m7,0.15136719,0.06347656
m12->m31,-0.15039062,0.100097656
m3->m4,0.14648438,-0.061767578
m8->m13,0.13183594,-0.053710938
input->m0,-0.12890625,0.18847656
input->m1,-0.12451172,-0.06542969
a30.h31->logits,-0.11669922,-0.083984375
m19->logits,0.11669922,-0.31054688
m26->m31,-0.115234375,-0.125
m16->logits,-0.110839844,-0.26171875
m30->a31.h10<q>,0.109375,0.045410156
m15->logits,0.10644531,0.07763672
m8->m14,0.10546875,0.053466797
m11->logits,-0.100097656,0.0625
m17->m18,-0.09765625,0.04248047
m13->m14,-0.091796875,0.061767578
m7->m9,-0.091308594,-0.046142578
m18->m29,-0.08935547,-0.47265625
m15->m16,0.08935547,0.08544922
m16->m31,-0.084472656,0.3671875
m19->m29,-0.08203125,0.6640625
m28->m31,0.080566406,-0.076171875
m4->m5,-0.07763672,0.10888672
m6->m9,0.07763672,-0.043701172
m28->m30,-0.07763672,-0.05029297
m28->logits,-0.076171875,-0.18261719
m7->m31,0.07421875,0.064453125
m29->m30,0.071777344,-1.921875
m14->m18,0.071777344,0.049316406
m30->a31.h22<q>,-0.06933594,0.13671875
m30->a31.h4<v>,0.068847656,-0.103515625
a31.h4->logits,-0.06738281,0.111328125
m19->m20,0.06689453,0.05883789
m16->m17,-0.06640625,0.061035156
m27->a30.h31<v>,-0.06591797,0.05810547
m4->logits,-0.06591797,0.107421875
m9->m14,0.06542969,0.068847656
m9->m31,0.06347656,-0.07861328
m8->m31,0.06298828,0.08886719
m0->m1,-0.06225586,0.13085938
m21->m31,-0.061523438,-0.079589844
m16->m30,-0.061279297,0.06225586
m18->a31.h11<q>,0.061279297,0.06982422
m26->logits,0.060058594,-0.06591797
m18->m30,0.059570312,-0.063964844
m11->m15,-0.05908203,0.048828125
m12->m15,0.05883789,0.05493164
a31.h4->m31,0.05444336,0.080078125
m9->m10,-0.053955078,-0.04663086
a28.h31->logits,-0.05126953,0.079589844
m18->m19,0.05029297,0.08691406
m6->m8,-0.05029297,0.07080078
m1->logits,-0.048828125,8.625
m13->m17,-0.048095703,-0.061279297
a15.h11->logits,-0.047851562,-0.053222656
m30->a31.h4<q>,0.046142578,-0.12792969
m15->a16.h26<q>,0.045410156,0.044677734
m15->m18,0.03857422,0.0625
a30.h12->logits,-0.037353516,0.07080078
m18->a26.h10<q>,0.036865234,0.056152344
m11->m12,0.036621094,-0.06591797
m18->a31.h15<q>,0.036376953,-0.36523438
m30->a31.h8<q>,-0.036132812,0.36914062
m29->a31.h4<v>,-0.035888672,-0.08300781
m8->a30.h31<v>,-0.03491211,0.10107422
