edge,score_own,score_cross
m1->m2,3.4375,-0.47265625
m1->a6.h6<q>,-3.015625,0.041503906
m1->a3.h17<q>,-2.8125,-0.12207031
m1->a6.h8<q>,-2.265625,0.03466797
m1->a4.h23<q>,2.140625,-0.13476562
m1->a2.h27<q>,-1.921875,0.075683594
m1->a5.h31<q>,1.8671875,0.048095703
m1->a3.h9<q>,-1.7109375,-0.16601562
m1->a2.h4<q>,-1.7109375,0.041503906
m1->m6,-1.4375,0.03515625
m1->a11.h13<q>,1.40625,0.050048828
m1->a3.h22<q>,-1.328125,0.078125
m1->a2.h23<q>,1.3203125,-0.12695312
m1->a8.h20<q>,1.2578125,-0.05053711
m1->a4.h19<q>,1.234375,-0.032226562
m1->a2.h30<k>,-1.21875,-0.053955078
m1->a2.h7<q>,-1.1875,-0.050048828
m1->a4.h26<q>,1.09375,0.119140625
m1->a2.h25<q>,1.078125,-0.063964844
m1->m3,-1.0625,-0.08496094
m1->a3.h29<q>,1.0390625,-0.118652344
m1->a8.h24<q>,-1.0234375,0.04321289
m1->a2.h5<k>,-1.0234375,-0.06298828
m1->a7.h21<q>,0.984375,0.060302734
m1->a2.h29<k>,-0.92578125,-0.03491211
m1->a4.h14<q>,-0.8984375,-0.03491211
m1->a5.h12<q>,0.88671875,0.115234375
m1->a5.h22<q>,0.828125,-0.08203125
m1->a4.h4<q>,-0.81640625,-0.12451172
m1->a10.h15<q>,-0.78125,-0.0546875
m1->a2.h16<q>,-0.73828125,0.04248047
m1->a3.h3<k>,0.734375,-0.051757812
m30->m31,0.7265625,5.0
m1->m8,-0.66015625,-0.033691406
m30->logits,-0.6328125,-2.703125
m1->m7,-0.62890625,-0.048828125
m1->a2.h23<k>,0.62109375,-0.04663086
m1->a8.h11<q>,-0.62109375,0.032470703
m1->a11.h10<q>,-0.61328125,-0.057861328
m1->a3.h19<q>,-0.609375,0.03466797
m1->a2.h15<q>,-0.578125,0.13671875
m1->a4.h0<q>,0.578125,0.06225586
m1->a4.h11<q>,0.56640625,0.032714844
m1->a4.h21<q>,-0.52734375,-0.05053711
m1->a4.h18<q>,-0.4921875,0.040527344
m1->a5.h12<k>,-0.46484375,-0.033691406
m1->a6.h0<q>,0.45703125,-0.03564453
m1->a8.h12<q>,0.45507812,0.045410156
m1->a2.h15<k>,0.45507812,-0.042236328
m1->a9.h27<q>,0.44921875,0.036132812
m1->a7.h11<q>,0.44726562,-0.040039062
m1->a3.h16<q>,-0.41992188,0.095703125
m1->a2.h16<k>,0.4140625,-0.037597656
m1->a3.h25<k>,0.41210938,0.037597656
m1->a3.h16<k>,-0.40039062,-0.032714844
m1->a9.h4<k>,-0.39453125,0.041992188
m1->a11.h20<q>,-0.39453125,0.035888672
m1->a12.h8<q>,-0.390625,0.03881836
m1->a3.h21<q>,-0.38671875,-0.034179688
m1->a5.h13<q>,-0.38671875,0.032714844
m1->a5.h28<q>,0.37304688,0.06933594
m1->a8.h16<q>,-0.37304688,-0.033203125
m1->a3.h11<q>,-0.37304688,0.053222656
m1->a4.h27<q>,-0.3671875,-0.09375
m1->a3.h13<q>,0.34570312,-0.040039062
m1->a3.h12<q>,0.33789062,0.05102539
m1->a9.h4<q>,0.33007812,-0.05053711
m1->a4.h1<q>,-0.32226562,0.07910156
m1->a9.h26<q>,-0.32226562,0.11669922
m1->a6.h27<k>,-0.31640625,-0.033691406
m1->a6.h14<k>,0.3046875,-0.036132812
m1->a6.h4<q>,0.30273438,0.06347656
m1->a4.h17<q>,-0.28515625,-0.07128906
m1->a5.h19<q>,0.28515625,0.087402344
m1->a3.h10<k>,0.28320312,0.10888672
m1->a2.h21<q>,0.27929688,-0.045410156
m1->a3.h28<q>,-0.2734375,0.038085938
m1->a9.h28<q>,0.2734375,0.033203125
m1->a3.h31<k>,0.2734375,-0.036865234
m1->a2.h10<q>,-0.27148438,0.044433594
m1->a5.h1<q>,-0.26171875,-0.072265625
m11->m15,-0.24609375,0.049072266
m1->a4.h16<q>,-0.24511719,0.072753906
m1->a3.h23<q>,-0.23535156,0.060546875
m1->a8.h10<q>,-0.23242188,0.079589844
m31->logits,0.23144531,3.484375
m1->a9.h13<q>,-0.22460938,-0.047607422
m1->a6.h13<q>,-0.22363281,-0.10253906
m1->a2.h22<q>,-0.22265625,0.265625
m1->a2.h10<k>,-0.21875,-0.04711914
m1->a2.h24<k>,0.21777344,-0.05102539
m1->a2.h7<k>,0.20703125,0.053222656
m1->a6.h21<q>,0.20703125,-0.03540039
m1->a8.h28<q>,-0.20507812,-0.057128906
m1->a11.h4<q>,0.20507812,0.044433594
m1->a6.h19<q>,0.19628906,-0.075683594
m20->logits,-0.1953125,-0.15722656
m1->a2.h30<q>,0.18457031,0.10498047
m7->m8,0.18164062,0.03466797
m1->a2.h9<q>,-0.18164062,-0.048339844
m1->a9.h21<q>,0.1796875,-0.032226562
m1->a5.h9<q>,0.17578125,-0.033447266
m1->a9.h16<k>,0.17382812,0.05126953
m1->a8.h29<q>,-0.17285156,-0.05834961
m1->a5.h7<q>,0.17285156,0.04272461
m16->m17,-0.16894531,0.060058594
m18->logits,-0.16210938,-0.31054688
m10->m13,-0.16210938,0.0390625
m30->a31.h11<q>,-0.16113281,-0.33984375
m18->m19,0.15039062,0.040039062
m1->a4.h9<k>,-0.14746094,-0.035888672
m3->m7,0.14746094,0.040527344
m1->a3.h14<q>,-0.14257812,0.04248047
m1->a4.h4<k>,0.14257812,0.10546875
m9->m10,0.13964844,-0.06640625
m18->m22,-0.13671875,-0.032714844
