edge,score_own,score_cross
m15->logits,1.6484375,-0.25976562
m14->logits,-0.55859375,0.12011719
m5->m6,0.4609375,0.19628906
m7->m9,0.41992188,0.17773438
m4->m5,0.40820312,0.14257812
m6->m7,0.3984375,0.15527344
m11->m15,-0.39453125,-0.40429688
m3->m4,0.37304688,0.36523438
m11->m12,-0.35742188,-0.17089844
a10.h12->m10,-0.32421875,0.07763672
m9->m11,-0.31640625,-0.23339844
a10.h12->m11,0.31445312,0.10205078
m10->m11,0.30078125,0.2421875
m2->m10,-0.30078125,-0.17578125
m9->m12,0.2890625,0.10986328
m12->m13,0.28320312,0.15917969
m1->m3,0.265625,-0.20019531
m1->m9,0.25585938,0.050048828
m4->m7,-0.25,0.16210938
m8->logits,-0.24902344,-0.072265625
m7->m10,0.24511719,0.07519531
a5.h27->m10,0.23144531,0.11328125
m3->m7,0.22753906,-0.110839844
m5->m8,-0.20898438,-0.15917969
m12->m15,-0.20703125,-0.22460938
m8->m15,0.19335938,0.111328125
m0->m10,-0.19335938,-0.05883789
m4->m12,-0.17578125,-0.047851562
a3.h21->m9,-0.17480469,-0.08105469
m13->m15,0.17382812,-0.14355469
m6->m13,-0.17285156,0.096191406
m11->logits,0.16601562,0.20410156
m2->m9,-0.16210938,-0.21484375
a10.h15->m10,-0.16113281,0.059326172
m10->m13,0.15332031,-0.13183594
a10.h12->m15,0.15234375,0.100097656
a6.h0->m10,0.15136719,0.08203125
m8->m12,0.14746094,-0.08691406
a6.h6->m7,-0.14648438,-0.22460938
m5->m12,0.14453125,0.11376953
a1.h26->m1,0.14160156,-0.055664062
m1->m15,-0.14160156,-0.04711914
m8->m10,0.14160156,0.15332031
a3.h22->m9,-0.13964844,-0.059326172
m6->m11,-0.13671875,-0.09814453
m4->m8,0.13671875,-0.115722656
m7->logits,-0.13671875,-0.15722656
a13.h20->logits,0.1328125,0.061767578
a8.h29->m11,0.1328125,0.16503906
a5.h25->m10,0.12792969,0.09814453
m10->m12,-0.12792969,0.12060547
m3->m8,-0.125,-0.07128906
a10.h12->m12,-0.123535156,-0.119140625
m11->m14,0.123046875,-0.1328125
a6.h7->m7,-0.118652344,-0.21777344
m4->logits,0.118652344,0.15527344
m6->m15,0.11767578,0.100097656
a6.h4->m7,-0.11669922,-0.18164062
a6.h5->m7,-0.11669922,-0.19238281
m3->m11,0.11621094,0.091308594
a7.h8->m8,0.115722656,-0.068847656
m3->m6,-0.11425781,-0.12451172
a10.h12->m13,0.11376953,0.07714844
a6.h15->m9,0.11376953,-0.047851562
m1->m14,0.111816406,0.052246094
a3.h23->m9,-0.10986328,-0.068847656
m0->m7,0.109375,0.15039062
a7.h7->m9,0.10888672,0.0703125
a6.h0->m8,-0.107910156,0.12695312
m9->m15,0.10449219,-0.115722656
a15.h2->m15,0.103515625,0.06982422
a15.h1->m15,0.10205078,0.068847656
m5->logits,-0.10107422,-0.053222656
a10.h15->m12,-0.10107422,-0.07910156
a5.h24->m10,0.100097656,0.08496094
a9.h31->m11,-0.099609375,-0.09375
m6->m12,0.099609375,-0.15722656
a6.h5->m8,-0.09863281,-0.06225586
m2->m12,0.09863281,0.05029297
a6.h7->m8,-0.09863281,-0.06982422
a6.h6->m6,0.09814453,0.056884766
a2.h24->m2,-0.09765625,-0.053710938
