edge,score_own,score_cross
m31->logits,-0.61328125,1.453125
m30->m31,0.40039062,-43.5
m1->m3,-0.3046875,-0.09423828
m7->m8,-0.27929688,-0.10888672
m11->m12,-0.23730469,-0.111816406
m9->m12,-0.23144531,-0.072265625
m18->m19,0.21875,0.07861328
m26->logits,0.21777344,0.080078125
m19->m20,0.17089844,0.07519531
input->m0,-0.15722656,0.96875
m3->m4,-0.15332031,-0.1875
m7->m11,0.15039062,-0.061767578
m30->logits,-0.13964844,39.0
m18->m21,0.13671875,0.09375
m28->m29,0.123046875,-0.14160156
m7->m9,0.118652344,-0.07128906
m25->logits,0.10986328,0.12792969
m8->m10,-0.10498047,-0.092285156
input->a0.h25<k>,-0.103515625,-0.14160156
m0->m3,0.095703125,-0.059570312
m4->m9,0.09375,-0.079589844
