edge,score_own,score_cross
m11->logits,-6.0,-0.032714844
m10->logits,-2.234375,-0.5
m9->logits,-1.78125,-0.21289062
m0->m1,1.0703125,0.26757812
input->m0,1.0234375,0.99609375
m7->logits,-1.0078125,-0.12988281
m8->logits,-0.94921875,-0.1875
m7->m11,0.59375,0.00970459
m6->logits,-0.5546875,0.009521484
m0->m10,-0.48242188,0.011169434
m0->m8,-0.4609375,-0.017333984
m0->logits,-0.4375,-0.091796875
m0->m3,0.38671875,0.07421875
m4->logits,-0.37304688,0.012878418
m9->m11,0.36328125,0.13671875
m5->logits,-0.35546875,-0.053466797
m0->m9,0.34960938,0.083984375
m3->logits,-0.29492188,-0.064941406
m8->m11,0.2890625,0.08984375
m8->m9,0.27929688,-0.019165039
m8->m10,-0.27539062,0.016845703
m5->m11,0.2734375,0.041015625
m6->m10,-0.24511719,0.026855469
m10->a11.h8<v>,-0.24121094,-0.0074157715
m4->m11,0.23144531,0.030517578
m3->m8,-0.20996094,0.013916016
m1->m8,-0.20605469,-0.053222656
m3->m11,0.18359375,-0.017456055
m6->m8,-0.17773438,-0.017700195
m7->m10,-0.17089844,-0.040039062
m4->m10,-0.16210938,-0.010498047
m3->m4,0.15820312,-0.008850098
m9->m10,-0.14453125,-0.12792969
m1->m2,0.14453125,-0.015625
m1->logits,-0.1328125,-0.016479492
m0->m11,0.13183594,0.063964844
m1->m6,0.12988281,-0.01953125
m3->m10,-0.12597656,-0.009765625
m2->m10,-0.123046875,-0.021972656
m0->m4,-0.12207031,-0.072265625
m0->a1.h7<v>,-0.12109375,0.009155273
m2->m7,-0.12011719,0.021850586
input->a0.h5<q>,0.11621094,0.012878418
m5->m8,-0.11230469,-0.06298828
m10->a11.h0<q>,-0.110839844,0.008239746
input->a0.h10<v>,-0.110839844,-0.04248047
a0.h4->m0,0.10498047,-0.018066406
m0->m2,-0.10107422,0.015014648
m10->a11.h0<v>,0.096191406,-0.012207031
m0->a7.h9<q>,0.08691406,0.019897461
m1->a3.h1<q>,-0.080566406,-0.01373291
m3->m7,0.07714844,0.011474609
m2->m9,0.076171875,0.008605957
m0->a8.h10<q>,0.075683594,-0.015075684
m2->a5.h9<q>,0.07324219,0.009155273
a0.h5->m0,0.06689453,0.036376953
input->m3,-0.06542969,0.010986328
m0->a2.h10<v>,-0.06542969,-0.016601562
m7->m9,0.06542969,0.08496094
m6->m9,0.060302734,-0.014587402
m6->m7,-0.055664062,0.013916016
input->a0.h11<v>,-0.05444336,-0.048828125
input->a0.h8<k>,0.052734375,0.03540039
m1->m11,-0.051757812,0.021972656
m7->m8,0.051757812,0.049072266
input->m6,-0.05102539,0.0072631836
input->a0.h1<v>,0.05029297,0.06298828
m0->a7.h3<q>,-0.049072266,0.015319824
m4->m7,0.049072266,-0.010375977
m0->m5,0.046875,-0.036376953
m4->m5,0.044921875,-0.059570312
m0->a5.h8<q>,-0.04345703,0.014465332
a0.h8->m0,-0.042236328,-0.0087890625
m3->a4.h7<v>,0.041259766,0.014587402
input->a0.h10<k>,0.041015625,-0.040527344
m0->a1.h10<v>,-0.038330078,0.012084961
m0->a5.h11<q>,-0.036865234,0.008972168
m0->a1.h2<v>,0.036621094,-0.016601562
input->m2,-0.035888672,-0.010925293
m2->logits,0.03515625,0.013122559
m0->a4.h7<v>,-0.03491211,0.010681152
m0->a5.h0<v>,0.03466797,-0.012573242
m2->a5.h5<q>,-0.033691406,-0.010681152
m5->a6.h0<v>,-0.033447266,-0.0074157715
m5->m6,0.033203125,0.084472656
m0->a6.h5<q>,0.031982422,0.008972168
a0.h2->m0,0.03173828,0.0079956055
input->a0.h5<k>,0.03149414,0.020263672
m0->a7.h3<k>,0.030761719,0.018798828
m0->a6.h5<k>,-0.029541016,0.028930664
m0->a9.h3<k>,-0.029052734,0.020751953
m1->a6.h8<q>,0.029052734,0.008300781
m0->a4.h6<k>,0.028930664,-0.007446289
input->a0.h9<q>,-0.02746582,0.0078125
m3->m6,0.026611328,-0.03857422
m3->a5.h0<q>,0.026367188,-0.010070801
m0->a2.h7<k>,0.026245117,-0.029663086
m9->a11.h0<v>,0.026123047,-0.008972168
m0->a2.h7<v>,-0.025878906,0.008178711
m0->a2.h11<v>,0.025878906,0.009399414
m2->m8,-0.025512695,-0.028320312
m7->a8.h2<k>,-0.025268555,-0.012634277
m6->a11.h5<q>,-0.025146484,0.0077209473
m1->m7,0.024902344,0.027832031
m0->m7,0.024902344,0.021606445
m0->a5.h9<q>,0.024169922,0.0234375
m1->a3.h2<v>,0.023925781,0.009277344
input->a0.h2<k>,0.023803711,0.016113281
m0->a8.h5<v>,-0.02355957,-0.010253906
m9->a11.h5<q>,-0.023071289,0.017333984
input->a0.h6<v>,-0.022827148,0.047851562
m0->a2.h11<q>,0.022827148,0.023071289
m0->a2.h4<v>,0.022338867,-0.016601562
m4->a7.h3<q>,0.022338867,-0.007293701
m0->a3.h3<k>,-0.022216797,-0.022338867
m0->a2.h6<k>,0.022216797,0.021728516
m0->a5.h10<k>,0.021850586,0.0079956055
input->m7,-0.021850586,-0.007507324
m0->a3.h6<k>,-0.021606445,0.01574707
m3->a11.h5<q>,-0.021240234,0.00970459
m1->m10,0.021240234,-0.021362305
input->a0.h10<q>,0.021118164,-0.052734375
m2->a3.h4<q>,0.020996094,-0.007659912
m0->a3.h6<v>,-0.020751953,-0.009094238
