edge,score_own,score_cross
m1->a6.h30<k>,-4.875,-0.21777344
m1->a6.h6<q>,4.75,0.73046875
m1->m2,3.78125,0.80078125
m1->m4,-3.484375,-0.23632812
m1->a4.h17<q>,-2.1875,-0.37304688
m1->a5.h4<q>,2.015625,0.69921875
m1->a2.h30<k>,1.9296875,-0.18164062
m1->a4.h5<q>,1.8203125,0.50390625
m1->a2.h29<q>,-1.78125,-0.87109375
m1->a6.h13<q>,-1.7421875,0.9296875
m1->a5.h1<q>,-1.640625,-0.51171875
m1->a4.h5<k>,-1.421875,-0.640625
m1->a2.h25<q>,-1.3671875,-0.13964844
m1->a7.h21<q>,-1.2890625,0.25585938
m1->a5.h31<q>,1.2578125,-0.921875
m1->a5.h28<q>,1.1796875,0.31445312
m1->a3.h6<k>,-1.15625,0.4140625
m1->a2.h15<q>,-1.1171875,0.47265625
m1->a4.h26<q>,1.0625,0.609375
m1->a3.h21<k>,-1.03125,-0.17871094
m1->a8.h13<q>,-0.96484375,0.115722656
m1->a5.h16<k>,0.85546875,0.28320312
m1->a5.h15<q>,0.83984375,0.20703125
m1->a2.h5<q>,-0.7890625,0.13671875
m1->a3.h23<k>,0.7890625,0.14550781
m1->a8.h16<q>,0.76953125,0.390625
m1->m7,0.76171875,-1.53125
m1->a6.h8<k>,0.6953125,0.13085938
m1->m5,-0.69140625,-0.55078125
m1->a8.h11<q>,-0.6796875,0.21484375
m1->a7.h25<q>,-0.67578125,0.39453125
m1->a2.h18<k>,0.6640625,-0.16210938
m1->a2.h22<q>,-0.62890625,0.2890625
m1->a4.h0<q>,0.62109375,0.2578125
m1->a4.h10<q>,-0.62109375,-0.48242188
m1->a3.h15<q>,0.6171875,0.24609375
m31->logits,-0.61328125,3.1875
m1->a3.h30<q>,-0.6015625,0.41210938
m1->a4.h4<k>,-0.59375,-0.24121094
m1->a2.h27<k>,0.57421875,0.119140625
m1->a2.h16<k>,0.5703125,0.24511719
m1->a6.h1<k>,-0.56640625,-0.46484375
m1->a6.h28<q>,-0.5546875,-0.12988281
m1->m8,-0.515625,0.3046875
m1->a2.h26<q>,0.515625,0.43945312
m1->a5.h28<k>,-0.51171875,-0.19628906
m1->a3.h27<q>,0.49414062,0.421875
m1->a4.h7<k>,-0.48242188,0.30664062
m1->a8.h23<q>,-0.48046875,-0.19042969
m1->a2.h24<q>,-0.47070312,0.109375
m1->a4.h24<q>,0.46484375,0.45507812
m1->a2.h8<q>,0.453125,0.28320312
m1->a5.h12<q>,-0.44335938,-0.32226562
m1->a3.h16<q>,0.43945312,-0.11767578
m1->a4.h4<q>,0.43164062,0.15917969
m1->a5.h19<q>,0.421875,0.19042969
m1->a6.h2<q>,-0.41015625,0.36523438
m1->a6.h27<k>,0.40820312,-0.22851562
m1->a5.h13<q>,0.40429688,0.1328125
m1->a2.h27<q>,-0.40234375,-0.96875
m30->m31,0.40039062,0.31835938
m1->a4.h7<q>,0.38671875,-0.41796875
m1->a8.h26<k>,-0.38476562,0.14648438
m1->a4.h27<q>,0.375,-0.23730469
m1->a7.h9<q>,-0.36914062,0.15332031
m1->a3.h17<k>,-0.36523438,-0.52734375
m1->a3.h4<k>,0.36328125,0.19042969
m1->a6.h27<q>,-0.35742188,-0.11621094
m1->a2.h23<q>,0.33203125,-0.7734375
m1->a8.h10<q>,0.33007812,-0.22851562
m1->a4.h12<k>,-0.32421875,0.19238281
m1->a9.h15<q>,-0.31640625,0.7109375
m1->a3.h3<q>,-0.31054688,-0.21484375
m1->a7.h26<q>,0.30664062,-0.125
m1->m3,-0.3046875,-0.17871094
m1->a5.h21<q>,-0.30078125,0.21484375
m1->a3.h7<q>,-0.29101562,0.10888672
m1->a3.h22<q>,-0.2890625,-0.1640625
m1->a4.h17<k>,0.28320312,-0.14550781
m1->a11.h12<q>,-0.27539062,0.33203125
m1->a5.h0<q>,-0.27539062,0.984375
m1->a6.h0<q>,0.27539062,-1.1015625
m1->a3.h29<q>,0.26953125,0.123535156
m1->a4.h10<k>,0.265625,0.36914062
m1->a2.h0<k>,0.25585938,-0.30664062
m1->a4.h16<k>,-0.25585938,0.3046875
m1->a6.h8<q>,-0.25585938,-2.203125
m1->a11.h23<q>,-0.25390625,-0.2734375
m1->a5.h8<q>,0.25,0.6484375
m1->a4.h26<k>,-0.24414062,-0.19726562
m1->a3.h19<k>,0.23730469,-0.12109375
m1->a5.h19<k>,-0.23339844,0.22460938
m1->a2.h16<q>,-0.23339844,0.12597656
m1->a5.h21<k>,0.23242188,-0.5
m1->a9.h5<q>,-0.23242188,0.21386719
m1->a4.h30<q>,-0.22460938,0.19238281
m1->a5.h22<k>,-0.21972656,0.11230469
m1->a2.h20<q>,-0.21875,0.21386719
m26->logits,0.21777344,0.118652344
m1->a6.h4<q>,-0.21289062,-0.39453125
m1->m10,0.20507812,0.41992188
m1->m12,0.20507812,0.23339844
m1->a9.h11<k>,0.19921875,-0.12060547
m1->a4.h16<q>,0.19921875,0.19238281
m1->a2.h1<k>,-0.19628906,0.23828125
m1->a8.h28<q>,0.19335938,-0.43554688
m1->a4.h21<q>,-0.1796875,0.20605469
m1->a3.h2<q>,0.17480469,-0.1484375
m1->a4.h12<q>,0.17089844,-0.515625
m1->a4.h9<q>,-0.17089844,-0.14160156
m1->a2.h29<k>,0.16894531,0.33984375
m1->a4.h14<k>,0.16796875,0.16210938
m1->a5.h6<k>,0.16601562,0.44726562
m1->a4.h18<q>,0.16601562,0.5234375
input->m0,-0.15722656,0.19726562
m1->a9.h29<q>,-0.15625,0.3515625
m1->a11.h6<q>,0.15625,-0.14941406
m1->a6.h13<k>,0.15625,-0.23144531
m1->a4.h14<q>,-0.15234375,0.36328125
m1->a5.h30<q>,0.15039062,0.4296875
m1->a3.h10<q>,-0.14941406,0.19628906
m1->a9.h4<q>,0.14746094,-0.13085938
m1->a5.h2<q>,-0.14160156,0.13671875
m30->logits,-0.13964844,-3.015625
m1->a11.h4<k>,-0.13769531,0.15234375
m1->a6.h1<q>,-0.13671875,0.875
m1->a2.h23<k>,0.13671875,0.15820312
m1->a3.h20<k>,-0.13671875,0.17578125
m1->a3.h13<q>,-0.1328125,-0.33984375
m1->a2.h19<q>,-0.12890625,0.4609375
m1->a4.h28<q>,0.12890625,-0.6796875
m1->a4.h20<k>,0.12792969,-0.11669922
m1->a3.h21<q>,-0.125,-0.51171875
m1->a14.h16<k>,0.12451172,-0.17382812
m1->a6.h3<q>,0.123535156,-0.62890625
m1->a8.h21<k>,0.12011719,0.18652344
m1->a5.h7<q>,0.12011719,-0.21875
m1->a2.h7<q>,-0.119140625,-0.34570312
m1->a2.h10<k>,0.118652344,0.3203125
m1->a2.h11<q>,0.11425781,-0.12109375
m1->a4.h18<k>,-0.11425781,-0.115234375
m25->logits,0.10986328,0.1796875
m1->a8.h31<q>,-0.10888672,0.12207031
m1->a16.h6<k>,0.107421875,0.14453125
m1->a8.h9<q>,0.106933594,0.11376953
m1->a10.h2<k>,-0.10449219,-0.12695312
m1->a10.h5<q>,0.10449219,0.31835938
m1->a8.h6<k>,-0.10253906,0.19921875
m1->a15.h21<q>,-0.100097656,0.16601562
m1->a4.h22<q>,0.099609375,-0.16796875
m1->a2.h19<k>,0.09863281,-0.21386719
m1->a12.h29<q>,-0.09863281,-0.35742188
m1->a3.h25<q>,0.09667969,-0.118652344
m1->a4.h25<q>,0.095214844,-0.19921875
