edge,score_own,score_cross
m30->logits,-4.21875,-0.23730469
m30->m31,3.3125,0.17578125
m31->logits,3.265625,-0.31445312
m1->a2.h0<k>,-1.1484375,0.07763672
m1->a2.h11<q>,-0.64453125,-0.13574219
m1->a6.h6<q>,-0.56640625,-0.15332031
m1->a2.h2<k>,-0.47460938,0.026123047
m1->a2.h0<q>,0.43164062,-0.059570312
m18->logits,-0.4140625,-0.021118164
m1->m3,-0.38671875,0.020019531
m1->m30,0.35546875,-0.028320312
m1->a3.h0<q>,-0.33984375,0.07861328
m1->a5.h4<q>,0.33203125,0.14160156
m1->a2.h23<q>,0.32226562,-0.118652344
m1->m8,0.3046875,-0.21582031
m1->m5,0.28125,0.14453125
m1->a4.h7<q>,-0.27929688,0.13769531
m1->a4.h1<q>,-0.27539062,-0.26953125
m1->a10.h15<q>,-0.2734375,-0.05126953
m1->a4.h5<q>,-0.26953125,0.22460938
m1->a7.h21<q>,0.26953125,0.13867188
m1->a5.h0<q>,0.265625,-0.049316406
m1->m7,-0.265625,0.26757812
m1->a3.h13<q>,-0.265625,-0.041992188
m1->a8.h19<q>,-0.25,0.109375
m30->a31.h11<q>,0.24609375,0.030273438
m1->a4.h16<k>,-0.24023438,0.018310547
m1->m2,0.23730469,-0.5078125
m1->a3.h25<q>,-0.23535156,0.08935547
m1->a4.h2<q>,-0.23242188,0.055908203
m18->m31,0.23046875,-0.017822266
m1->a2.h5<q>,-0.22265625,0.017944336
m1->a4.h27<q>,0.21386719,0.22851562
m1->a3.h19<k>,-0.20996094,0.03857422
m1->a3.h9<q>,-0.20898438,0.048828125
m1->a3.h20<q>,0.20117188,0.03515625
m1->a6.h12<q>,-0.19335938,-0.08642578
m1->a14.h8<q>,0.18652344,0.026123047
m1->m6,-0.18457031,-0.084472656
m1->a5.h1<q>,-0.18261719,0.13671875
m1->a4.h13<q>,-0.17773438,0.019165039
m1->a4.h22<q>,0.17578125,0.03173828
m1->a5.h6<q>,0.17578125,0.018066406
m1->a5.h12<q>,-0.17089844,-0.096191406
m1->a2.h7<q>,-0.17089844,-0.050048828
m1->a6.h20<q>,0.15429688,-0.025756836
m1->a3.h0<k>,0.15039062,-0.06982422
m1->a6.h19<q>,-0.15039062,-0.060058594
m1->a8.h21<q>,-0.14648438,-0.05883789
m1->a5.h21<k>,-0.14355469,-0.043701172
m1->a5.h13<k>,0.14257812,0.024902344
m1->a2.h8<q>,0.14160156,-0.05126953
m1->a10.h5<q>,0.13964844,0.060546875
m1->a2.h20<k>,0.13867188,0.029541016
m1->a4.h28<q>,-0.13769531,-0.05053711
m1->a8.h21<k>,0.13671875,0.059570312
m1->a4.h21<k>,0.1328125,-0.19042969
m1->a9.h13<q>,0.13085938,-0.029541016
m1->a6.h1<q>,0.12988281,-0.08642578
m1->a2.h30<k>,-0.12792969,-0.14453125
m1->a7.h25<q>,-0.12597656,0.061523438
m1->a8.h8<q>,0.125,-0.03125
m1->a5.h19<q>,-0.123535156,0.025146484
m16->m31,-0.123046875,-0.020019531
m1->a16.h6<q>,0.12207031,0.022949219
m1->a4.h30<q>,-0.11767578,-0.024414062
m1->a3.h21<q>,-0.11621094,0.110839844
m28->m30,-0.111816406,0.04321289
m1->a9.h27<q>,-0.10986328,0.032958984
m1->a2.h26<q>,0.10888672,-0.061523438
m19->m31,-0.10888672,-0.017456055
m1->a2.h23<k>,0.107910156,-0.07080078
m25->logits,0.10449219,-0.052490234
m1->a2.h10<q>,-0.103515625,-0.017089844
m1->a2.h13<k>,-0.103027344,0.024658203
m1->m10,0.10058594,0.017822266
m1->a5.h21<q>,0.100097656,0.024902344
m1->a7.h1<q>,0.09814453,-0.043701172
m1->a4.h21<q>,-0.09814453,0.017211914
m1->a4.h0<q>,0.096191406,0.061279297
m16->logits,0.096191406,-0.028808594
m1->a14.h14<q>,-0.095214844,0.017944336
m1->a4.h10<q>,0.09423828,-0.061767578
m1->a3.h24<q>,-0.09375,-0.019165039
m1->a4.h12<q>,0.09326172,-0.091308594
m19->logits,0.09326172,-0.064453125
m1->a8.h10<q>,0.09082031,0.040283203
m1->a7.h29<q>,0.08984375,-0.01965332
m1->a2.h12<k>,0.08886719,-0.020263672
m1->m16,0.087890625,-0.06738281
m1->a2.h16<q>,0.08691406,0.10205078
m1->a5.h15<v>,-0.08544922,0.021972656
input->m0,-0.084472656,0.044921875
m1->a9.h5<q>,0.084472656,-0.06738281
m1->a4.h22<k>,-0.08300781,-0.07763672
m27->logits,-0.08251953,-0.08691406
m1->a8.h16<q>,-0.08203125,0.020141602
m1->a3.h15<q>,-0.08203125,0.122558594
m1->a4.h1<k>,0.08105469,-0.03540039
m1->a3.h3<k>,-0.079589844,-0.03955078
m1->m14,-0.07861328,-0.022827148
m1->a15.h24<q>,0.07763672,-0.018554688
m1->a3.h15<k>,-0.07714844,0.024414062
m1->a4.h24<q>,0.076660156,-0.053222656
m1->a4.h13<k>,0.076660156,-0.020629883
m1->a10.h3<q>,-0.076171875,-0.03540039
m1->a5.h17<q>,0.076171875,-0.083984375
m1->a7.h17<q>,0.076171875,0.03881836
m1->a6.h13<q>,0.075683594,-0.08105469
m1->a8.h26<k>,-0.07519531,0.041259766
m1->a4.h18<q>,-0.07324219,-0.076660156
m1->a3.h10<k>,0.07324219,0.025878906
m1->a4.h23<q>,-0.07324219,0.17773438
m1->a3.h3<q>,-0.072753906,0.04272461
m1->a6.h0<q>,0.072753906,-0.036376953
m28->logits,-0.071777344,-0.07763672
m1->a3.h11<q>,0.071777344,-0.18359375
m30->a31.h10<q>,0.07128906,0.044921875
m1->a9.h4<k>,-0.06933594,-0.017578125
m1->a10.h27<q>,-0.068847656,0.092285156
m1->a6.h27<q>,-0.068847656,0.028930664
m1->a6.h8<q>,0.068359375,-0.07470703
m1->a7.h3<q>,-0.06591797,-0.017333984
m24->m31,-0.06542969,-0.042236328
m1->a8.h17<k>,0.064453125,-0.021972656
m3->m4,0.064453125,0.028320312
m1->a8.h17<q>,-0.06298828,-0.020751953
m1->a6.h30<k>,-0.0625,-0.04272461
m1->a2.h24<q>,0.06225586,0.06298828
m1->a8.h13<q>,-0.061279297,0.017944336
m1->a3.h13<k>,0.061279297,0.019042969
m1->m9,0.060302734,0.060058594
m1->m11,0.05908203,-0.037597656
m1->a4.h4<q>,-0.05834961,0.0390625
m1->a31.h25<k>,0.05834961,-0.023803711
m1->a7.h6<k>,-0.057128906,0.038085938
m29->logits,-0.056884766,-0.060058594
m1->a16.h7<q>,-0.055419922,0.037109375
m21->m31,-0.055419922,0.032226562
m1->a8.h15<k>,-0.05493164,-0.01965332
m25->m30,-0.05493164,0.018066406
m1->m15,0.05444336,-0.030761719
m1->a2.h1<k>,0.053710938,0.043945312
m1->a7.h8<q>,0.053466797,0.05126953
m14->m15,0.052490234,0.040283203
m1->a5.h14<q>,0.052490234,-0.03491211
m1->a9.h11<k>,0.05102539,-0.053466797
m1->a7.h7<k>,-0.05053711,-0.048339844
m1->a8.h10<k>,0.049804688,-0.022705078
m1->a9.h17<q>,0.049072266,0.029541016
m25->m31,-0.048828125,0.021240234
m1->a14.h25<q>,0.048828125,-0.027709961
m1->a10.h2<k>,-0.048339844,-0.04321289
m13->m15,0.047607422,0.019042969
m1->a4.h19<q>,-0.04711914,-0.057861328
