edge,score_own,score_cross
m1->m30,-26.375,0.96484375
m29->m30,25.25,-0.984375
m1->m31,22.5,-5.8125
m30->m31,-20.375,6.09375
input->a0.h9<k>,-11.5,0.32226562
m1->a31.h15<q>,11.25,0.099609375
m0->a1.h8<v>,-11.1875,-0.080566406
m1->a31.h24<q>,-9.5625,-0.24609375
m30->a31.h12<v>,8.0625,-0.2734375
m1->a31.h12<v>,-7.8125,0.296875
m30->a31.h24<q>,7.53125,0.36328125
m1->a31.h24<v>,-7.1875,-0.06298828
m1->a31.h5<q>,7.1875,0.24902344
m1->a31.h15<v>,-7.15625,-0.21289062
m30->a31.h24<v>,6.90625,0.0625
m30->a31.h15<v>,6.75,0.17285156
m30->a31.h15<q>,-6.59375,-0.19921875
m30->a31.h5<q>,-6.4375,-0.2734375
input->a0.h22<k>,6.25,-1.7890625
m0->m1,-6.03125,0.6328125
input->a0.h22<v>,-5.875,1.1328125
input->a0.h17<q>,-5.3125,1.5390625
m29->a31.h15<q>,-4.875,0.09326172
m30->a31.h15<k>,4.75,-0.4453125
input->a0.h8<k>,4.75,-0.24414062
input->m0,-4.625,0.64453125
m30->a31.h6<k>,-4.34375,-0.123535156
m1->a31.h24<k>,-3.765625,-0.28515625
m30->a31.h24<k>,3.4375,0.26171875
m1->a31.h6<k>,3.4375,0.11230469
m31->logits,3.375,3.59375
m1->a31.h15<k>,-3.078125,0.41015625
input->a0.h9<v>,-2.484375,0.1484375
m1->logits,-2.453125,5.125
input->a0.h17<v>,-2.390625,0.13183594
m29->m31,-2.375,0.28320312
m30->a31.h12<k>,2.3125,0.063964844
input->a0.h9<q>,-2.265625,0.2109375
input->a0.h15<v>,-2.25,0.16015625
input->a0.h4<v>,-2.1875,0.20410156
input->a0.h23<q>,2.125,-0.24511719
input->a0.h23<k>,-1.890625,0.22753906
input->a0.h22<q>,-1.5625,0.39257812
input->a0.h14<q>,-1.546875,0.07714844
m29->a31.h24<q>,1.5234375,-0.067871094
input->a0.h1<v>,-1.5078125,0.071777344
m30->a31.h5<k>,1.453125,0.115234375
input->m1,-1.390625,0.07714844
m30->a31.h11<k>,-1.2421875,-0.11621094
m1->a31.h11<k>,1.1953125,0.12109375
m1->a31.h5<k>,-1.1875,-0.13964844
input->a0.h21<v>,1.171875,-0.08935547
input->a0.h12<q>,-1.078125,0.20117188
input->a0.h17<k>,-1.03125,0.36914062
input->a0.h2<q>,-1.0234375,0.16113281
input->a0.h15<k>,1.0078125,0.16894531
m1->a31.h22<q>,1.0,-0.5
m30->a31.h22<q>,-0.9140625,0.515625
input->a0.h28<k>,-0.87890625,-0.12597656
input->a0.h26<v>,0.86328125,-0.16113281
input->a0.h3<q>,-0.765625,0.25585938
m30->logits,0.71484375,-7.3125
input->a0.h3<v>,0.671875,0.10058594
m1->a31.h10<k>,-0.64453125,-0.075683594
m28->m30,0.63671875,-0.1484375
input->a0.h23<v>,-0.62109375,0.07421875
input->a0.h30<v>,0.61328125,-0.17285156
input->a0.h12<v>,0.6015625,-0.06982422
a0.h15->m0,0.58203125,-0.099609375
m30->a31.h29<k>,0.53515625,0.107421875
m1->a31.h29<k>,-0.49023438,-0.103027344
input->a0.h28<q>,0.47265625,-1.3671875
input->a0.h7<q>,-0.44726562,-0.17871094
m30->a31.h10<k>,0.4453125,0.10449219
m18->m31,0.34960938,0.31054688
m1->a31.h20<q>,-0.34570312,-0.099609375
input->a0.h1<q>,0.3359375,-0.056152344
m19->logits,-0.33007812,0.06933594
m30->a31.h20<q>,0.32421875,0.10107422
input->a0.h11<v>,0.31054688,-0.16796875
m16->logits,-0.2578125,0.08105469
m29->logits,-0.24707031,0.34960938
input->a0.h8<q>,0.20214844,-0.06689453
m1->a31.h17<v>,-0.17578125,0.067871094
m30->a31.h17<v>,0.17285156,-0.060546875
input->a0.h25<k>,0.16503906,-0.0625
m30->a31.h8<k>,0.15722656,-0.06738281
m1->a31.h8<k>,-0.15234375,0.061767578
a31.h12->logits,-0.14453125,-0.06640625
m28->m29,0.12890625,0.08544922
a0.h22->m0,-0.115722656,-0.11621094
m30->a31.h4<v>,-0.09667969,-0.09082031
