edge,score_own,score_cross
m14->logits,-0.48242188,1.9609375
m12->m15,-0.38085938,-1.0703125
m8->m11,-0.31445312,0.30273438
m11->m12,-0.29882812,1.7421875
m11->m15,-0.29492188,-2.109375
a15.h14->logits,-0.23144531,-0.296875
m9->m15,-0.22851562,0.73828125
m12->m13,0.22753906,1.2265625
m15->logits,-0.22753906,2.859375
m7->m9,0.22363281,0.37304688
m4->logits,0.22167969,0.107910156
m5->m9,0.20703125,0.5859375
input->m0,-0.19921875,-0.8515625
m13->logits,-0.19726562,-1.296875
m7->m11,0.18164062,0.71484375
m6->m9,-0.18164062,0.23535156
m13->m15,-0.17285156,0.34570312
m2->m10,-0.16796875,0.24023438
m8->m10,0.15917969,0.5390625
m5->m6,0.15917969,-0.3515625
a8.h29->m9,-0.15136719,0.15527344
m10->m11,0.15136719,-0.14941406
m7->m15,-0.14746094,0.1484375
m2->m9,-0.14746094,0.30078125
m4->m10,-0.14648438,-0.50390625
m9->m14,-0.14648438,-1.15625
m5->m7,-0.14453125,0.48242188
m6->m7,0.13964844,0.765625
m1->m2,0.13476562,0.2578125
m13->m14,0.13183594,0.6328125
m10->m13,-0.12988281,0.31445312
m14->m15,-0.12792969,-4.40625
m7->logits,-0.12451172,0.58203125
m5->m12,0.123046875,0.49414062
m7->m10,0.122558594,-0.296875
m12->logits,0.11816406,-0.71875
a8.h29->m11,0.11669922,0.10888672
m5->m8,-0.10546875,-0.20019531
m11->m14,-0.09863281,1.0078125
a8.h29->m10,-0.09667969,-0.14746094
m6->m10,0.095703125,0.1953125
m6->m11,-0.09326172,0.38085938
m2->m8,0.092285156,-0.5390625
m10->m15,-0.091796875,0.55859375
m8->m12,0.091308594,-0.14941406
a6.h2->m9,0.08691406,-0.15527344
m10->logits,0.08496094,-0.5078125
a6.h2->m10,0.08496094,0.14941406
m9->m12,0.07910156,-0.46679688
m0->m12,-0.07861328,0.32421875
a4.h10->m8,0.076171875,-0.11328125
m2->m15,0.076171875,-0.43164062
input->m1,-0.076171875,-0.16992188
a9.h26->m11,0.07470703,-0.125
m8->m13,0.07470703,0.5390625
a6.h15->m7,0.072753906,-0.11621094
a5.h31->m9,-0.072265625,0.123535156
m2->m4,0.068359375,0.2578125
a6.h15->m8,-0.067871094,0.19042969
a9.h13->m9,0.06738281,-0.17480469
a7.h21->m8,0.06542969,-0.16992188
a10.h12->m15,0.064453125,-0.3203125
a7.h31->m10,-0.064453125,-0.12792969
input->a0.h9<q>,0.063964844,-0.12890625
a11.h17->m11,0.06298828,0.12597656
m1->m3,-0.061523438,0.18164062
a10.h12->m10,0.060058594,-0.23730469
a8.h9->m10,-0.060058594,-0.17089844
m6->m13,0.059570312,-0.123535156
a9.h14->m9,0.05834961,-0.27539062
m1->m9,0.05810547,0.123535156
m3->m12,0.057861328,-0.26171875
a4.h9->m6,0.056640625,-0.11767578
a5.h14->m7,-0.056640625,-0.15039062
m1->m14,0.056640625,-0.73046875
a9.h25->m11,0.056152344,-0.11669922
m6->m14,0.056152344,-0.4609375
m0->m10,-0.055664062,0.49414062
m0->m5,-0.0546875,-0.47265625
m0->m8,0.053466797,0.2265625
a6.h2->m12,-0.053222656,0.20898438
m1->m6,-0.053222656,0.16113281
a6.h29->logits,0.053222656,-0.11816406
m3->m5,-0.052246094,0.15625
a11.h19->m11,0.052246094,0.15234375
a10.h12->m12,-0.052246094,0.33984375
a8.h10->m11,-0.052246094,0.1640625
m5->m14,0.051757812,0.3984375
a9.h14->m10,0.051757812,-0.106933594
a6.h8->m7,-0.05126953,0.13867188
a5.h15->m7,-0.050048828,-0.14355469
a8.h9->logits,0.049072266,-0.1796875
a8.h8->m11,-0.049072266,0.14550781
a12.h1->m13,-0.048828125,-0.15332031
a8.h8->m10,-0.04663086,-0.16210938
m9->m13,0.046142578,-0.15722656
a3.h28->m15,-0.045410156,0.122558594
a6.h15->m10,0.045410156,-0.111816406
a8.h9->m11,-0.045410156,0.15039062
m5->logits,0.044921875,-0.44921875
m5->m11,-0.044677734,-0.37695312
a8.h8->logits,0.044677734,-0.14648438
m10->m14,0.043701172,0.29882812
m12->m14,-0.043701172,1.71875
a13.h10->m15,-0.04321289,-0.11816406
a4.h14->m12,0.042236328,-0.10888672
m2->m5,-0.040527344,0.2578125
m5->m15,0.040283203,-0.39257812
