edge,score_own,score_cross
m23->logits,1.1171875,-12.5
m22->logits,-0.296875,-0.921875
m20->logits,0.26953125,-2.078125
m18->logits,0.26171875,0.37695312
m16->m23,-0.21484375,-0.61328125
m21->m23,-0.20117188,-4.53125
m6->m7,0.1953125,0.20898438
m10->m11,0.19238281,-1.6484375
m20->m22,-0.18457031,-1.296875
m8->m10,0.18261719,0.734375
m10->logits,-0.18164062,0.43554688
m22->m23,0.16894531,-1.046875
m7->m16,-0.16796875,0.23242188
m2->m9,-0.16503906,0.59375
m7->m9,0.16210938,0.21875
m10->m12,-0.14550781,0.47460938
m16->m17,0.14355469,-0.43164062
m6->logits,-0.14257812,0.27539062
m8->m11,0.14160156,-0.9453125
m14->m23,-0.13769531,-1.4375
m14->logits,0.13476562,-1.5234375
m3->logits,0.1328125,-0.484375
m5->m10,0.13085938,-0.69140625
m15->logits,-0.12988281,0.40234375
m11->m16,0.12695312,0.96875
a7.h12->logits,0.12451172,-0.33789062
m9->m12,-0.123046875,0.296875
m21->logits,-0.122558594,-1.1796875
a7.h12->m9,-0.11376953,-0.20898438
m20->m21,-0.107421875,5.625
m13->m17,-0.10546875,0.80078125
m12->logits,-0.10449219,0.64453125
a23.h6->m23,0.10107422,-0.20996094
m10->m14,-0.099609375,-0.21777344
a7.h10->logits,0.09814453,-0.26171875
m13->m16,-0.09765625,-0.26953125
a10.h12->m12,-0.09667969,0.19726562
m15->m16,0.096191406,0.80859375
m11->m17,-0.09326172,-0.2578125
a23.h3->m23,0.09326172,-0.31054688
m18->m23,-0.091796875,-0.52734375
a23.h4->m23,0.091308594,-0.4140625
m14->m18,-0.087890625,-0.43164062
m4->m9,-0.08691406,0.609375
m0->m5,0.08642578,-0.67578125
a7.h13->logits,0.08544922,-0.23828125
a12.h0->logits,-0.08496094,-0.26953125
m18->m19,-0.084472656,0.36914062
m11->logits,-0.08251953,0.26171875
a23.h2->m23,0.080566406,-0.47460938
a23.h1->m23,0.07861328,-0.48242188
a5.h5->m8,-0.07763672,0.20898438
a23.h5->m23,0.075683594,-0.43945312
m6->m13,0.07519531,-0.36328125
m7->m11,-0.07421875,1.5703125
a5.h5->m6,0.07421875,-0.25195312
m3->m8,-0.07373047,0.26953125
a23.h0->m23,0.07324219,-0.5
m12->m23,0.07324219,0.24902344
m7->m10,0.07324219,-0.32226562
m12->m16,-0.072265625,-0.2890625
m8->m9,-0.071777344,0.7109375
input->m0,-0.07128906,-1.1015625
a10.h7->m13,0.068847656,0.39257812
m9->m10,-0.068359375,-0.9765625
m7->m12,-0.064453125,-0.46484375
m6->m11,-0.064453125,0.61328125
m17->m21,-0.0625,0.8515625
m1->m8,-0.06225586,0.22363281
m4->m6,-0.06225586,0.21875
m10->m15,0.061279297,-0.41210938
a8.h6->m12,0.060546875,0.5234375
m1->m2,0.060302734,-0.46289062
a14.h7->m15,-0.05834961,-0.20117188
m7->logits,-0.05810547,0.36328125
m16->m20,0.05810547,0.3671875
m4->m7,-0.057861328,0.47460938
m11->m13,-0.057617188,-0.359375
a6.h3->m10,0.056884766,0.47265625
a8.h10->m10,0.055908203,0.265625
a14.h1->m15,-0.055908203,-0.22265625
m13->m19,-0.055908203,0.23242188
m1->m12,0.055664062,-0.29296875
a7.h5->m11,0.05493164,-0.25195312
m0->logits,0.0546875,-0.23535156
m4->m8,0.053710938,-0.43554688
m17->logits,0.053466797,0.53515625
m8->m17,-0.052490234,-0.23046875
m17->m19,-0.051757812,0.47460938
m6->m22,0.051757812,-0.30859375
a17.h4->logits,0.05126953,-0.26367188
m7->m20,0.05126953,-0.75
m2->m14,-0.05126953,0.296875
m3->m16,-0.05053711,-0.33984375
m0->m14,-0.05029297,0.27148438
a7.h5->logits,-0.049072266,0.21875
m0->m20,-0.046875,-0.94140625
m15->m19,-0.046875,-0.90625
m12->m21,0.046875,-0.69140625
a10.h0->m10,0.04663086,0.27148438
m9->m18,0.046142578,-0.20117188
m11->m14,0.045898438,-0.57421875
m11->m12,-0.045654297,-0.80859375
a10.h0->m11,0.044677734,-0.56640625
a16.h11->m20,0.044433594,0.4921875
m0->m3,-0.044433594,0.34570312
a6.h3->m8,0.043945312,0.21386719
a10.h7->m21,-0.04345703,-1.0234375
a6.h2->m11,0.042236328,-0.25585938
m9->m14,0.041503906,0.20996094
m6->m20,-0.041503906,0.51171875
a1.h1->m1,-0.040527344,0.20117188
m16->m21,-0.040039062,0.2734375
m9->m21,0.039794922,0.3359375
m4->m14,-0.039794922,-0.24707031
m20->m23,-0.03930664,-4.03125
a7.h13->m9,-0.03930664,-0.19238281
m1->m4,-0.03881836,-0.62109375
m6->m16,-0.03881836,-0.23046875
m9->m20,-0.038330078,-0.1953125
a8.h7->m11,0.038085938,0.19726562
a7.h5->m14,0.037841797,0.1953125
a16.h11->m22,0.037597656,-0.21386719
m10->m19,-0.036621094,-0.38476562
m19->m23,0.036376953,-1.7890625
