edge,score_own,score_cross
m0->a1.h23<q>,0.8984375,-0.27929688
m4->m7,0.7890625,-0.65625
m6->m7,0.78515625,-0.4921875
m5->m7,-0.6640625,0.6953125
m0->m1,-0.6015625,0.30664062
m5->m6,-0.59375,-0.14453125
m5->m8,0.5234375,-0.12597656
m3->m5,-0.49023438,-0.1796875
m3->m8,0.421875,-0.390625
m3->m6,0.39453125,0.6484375
m1->m2,-0.390625,-0.2578125
m2->m6,-0.38476562,-0.21875
m7->m8,0.34570312,0.4921875
m6->m8,-0.32421875,-0.25976562
m2->m5,0.2890625,-0.75390625
m9->m10,-0.28515625,0.14355469
m2->m3,-0.27929688,-1.21875
input->m0,-0.27929688,0.30078125
m5->m10,-0.27734375,-0.23535156
m3->m7,-0.26953125,-0.32421875
m1->m6,0.26757812,-0.21484375
m8->m9,0.25976562,0.67578125
input->m4,-0.24609375,-0.20019531
m15->logits,0.24121094,0.83984375
m7->m9,0.24121094,-0.625
m0->m3,0.23730469,0.17578125
m1->m3,0.23242188,0.42578125
m2->m7,-0.21875,0.15429688
m2->m9,0.20605469,0.44726562
input->logits,0.19335938,0.73828125
m1->m10,-0.19238281,-0.18457031
m4->a6.h8<q>,0.19140625,0.13574219
m1->m9,0.19042969,-0.18847656
m8->m12,-0.18261719,0.19140625
input->m2,0.17773438,0.62890625
m10->m12,0.17382812,-0.2578125
m4->m10,0.16503906,0.34960938
a1.h20->m1,0.16503906,0.26171875
m4->m6,-0.16015625,0.94140625
a0.h2->m1,-0.15722656,-0.11621094
m8->m10,0.15722656,-0.3671875
a4.h7->m6,-0.15527344,-0.18847656
a3.h5->m5,0.14648438,-0.13867188
input->m1,0.14550781,-0.55078125
m0->m9,0.14355469,0.21289062
a0.h2->m3,-0.13867188,-0.17773438
m12->logits,-0.13769531,0.15039062
m12->a13.h27<q>,-0.13574219,-0.40234375
m5->a6.h9<q>,-0.1328125,-0.31445312
input->m6,-0.13085938,-0.13378906
a3.h31->m4,-0.12988281,-0.15429688
m6->m11,-0.12988281,-0.19042969
a4.h1->m4,0.12207031,-0.21289062
a5.h18->m5,-0.12109375,0.12207031
a4.h16->m4,0.12060547,-0.19335938
a6.h9->m8,-0.12060547,0.17382812
m9->m12,0.12011719,0.27929688
m4->m13,-0.119140625,-0.115722656
m11->a13.h27<q>,-0.118652344,-0.33789062
a6.h8->m6,-0.11767578,-0.25976562
a6.h9->m6,-0.11767578,-0.27148438
a1.h4->m1,-0.11621094,0.1875
m0->m2,-0.115722656,-0.31054688
a6.h15->m6,0.115234375,-0.16503906
m6->a7.h26<q>,-0.11425781,0.11376953
m0->m7,0.11230469,0.22265625
input->m7,0.111816406,-0.3125
a6.h31->m11,0.111816406,-0.123046875
m1->a2.h5<q>,-0.111328125,-0.26171875
m7->a8.h6<q>,0.10986328,-0.12011719
m12->a13.h26<q>,0.106933594,0.328125
m0->m4,-0.106933594,0.46484375
m4->m5,0.10644531,-0.88671875
a2.h12->m3,0.10546875,-0.115722656
a7.h15->m7,0.10546875,-0.2109375
m1->m11,0.10253906,-0.16113281
m5->a6.h8<q>,0.10253906,0.36914062
m3->m10,0.10253906,-0.26367188
a6.h28->m6,-0.10058594,0.111328125
a5.h8->m6,0.100097656,0.110839844
a7.h5->m8,-0.099609375,0.20117188
a6.h11->m6,-0.09814453,-0.24121094
m3->a6.h11<q>,0.096191406,0.19921875
m0->m8,0.096191406,-0.18847656
a8.h4->m8,-0.095703125,-0.23632812
input->m3,0.095703125,-0.2265625
a5.h28->m5,0.095214844,-0.19238281
m0->logits,-0.095214844,-0.17578125
m5->a6.h14<q>,-0.095214844,0.14550781
m11->m12,-0.092285156,0.44726562
m5->a7.h22<q>,0.092285156,-0.15234375
m2->m4,-0.091308594,0.73828125
input->a0.h9<q>,-0.09082031,-0.18457031
a8.h23->m10,-0.08984375,0.18164062
a0.h23->m0,0.08935547,0.122558594
a8.h22->m10,-0.087402344,0.16210938
m0->a2.h20<q>,-0.087402344,0.20019531
m0->m5,0.087402344,-0.15820312
m6->a7.h15<q>,-0.08642578,0.16601562
a1.h25->m1,0.08496094,-0.1484375
m10->m11,-0.08496094,0.98828125
a5.h25->m5,0.084472656,0.16796875
a9.h12->m11,0.08300781,-0.118652344
a6.h9->m7,-0.08251953,0.1953125
a8.h20->m8,0.08203125,0.18261719
a6.h11->m7,-0.08105469,0.20117188
a7.h1->m7,0.08105469,0.12451172
a3.h19->m3,-0.080566406,-0.16210938
m5->a6.h5<q>,-0.079589844,-0.12792969
a7.h20->m8,0.07861328,0.11621094
m2->a5.h4<q>,0.076660156,-0.14257812
a4.h12->m8,-0.076171875,-0.11328125
input->a0.h28<q>,0.075683594,0.11669922
m4->a5.h19<q>,-0.07519531,0.11621094
a7.h23->m8,0.07324219,0.19042969
a5.h4->m8,0.072753906,-0.11669922
a6.h8->m8,-0.072265625,0.26171875
m3->a4.h11<q>,0.068847656,0.12011719
m5->a6.h6<q>,0.068359375,0.19628906
a7.h22->m8,0.068359375,0.15527344
a7.h8->m7,-0.068359375,0.12792969
a1.h23->m1,0.067871094,0.22167969
a6.h8->m7,-0.06738281,0.122558594
m2->a3.h23<q>,0.06542969,0.18457031
a0.h24->m0,-0.06542969,-0.12451172
input->m15,-0.064453125,-0.1328125
a8.h21->m10,-0.063964844,0.18359375
