edge,score_own,score_cross
m14->logits,-0.48242188,-0.11376953
m12->m15,-0.38085938,-0.13476562
m8->m11,-0.31445312,-0.028442383
m11->m12,-0.29882812,-0.030517578
m4->m6,-0.296875,0.025512695
m11->m15,-0.29492188,-0.08984375
m6->m12,-0.24414062,-0.040527344
a15.h14->logits,-0.23144531,0.033691406
m12->m13,0.22753906,0.061035156
m9->m11,-0.22363281,-0.025756836
m7->m9,0.22363281,-0.03491211
m3->m9,-0.21289062,0.080566406
m6->m15,0.20996094,0.024414062
m5->m9,0.20703125,0.022827148
input->m0,-0.19921875,-0.096191406
m13->logits,-0.19726562,-0.2890625
m7->m11,0.18164062,-0.025268555
m6->m9,-0.18164062,-0.0390625
m4->m5,0.17480469,0.021118164
m13->m15,-0.17285156,0.032226562
m2->m10,-0.16796875,-0.02331543
m4->m11,-0.16113281,0.044677734
m8->m10,0.15917969,-0.09667969
m5->m6,0.15917969,0.076171875
m0->m2,-0.15332031,-0.07714844
m10->m11,0.15136719,0.075683594
m7->m15,-0.14746094,-0.03881836
m2->m9,-0.14746094,-0.016113281
m9->m14,-0.14648438,-0.04345703
m4->m10,-0.14648438,0.021362305
m6->m7,0.13964844,0.08105469
m1->m2,0.13476562,0.061767578
m13->m14,0.13183594,0.06640625
m10->m13,-0.12988281,-0.06225586
m14->m15,-0.12792969,-0.026855469
m7->logits,-0.12451172,-0.032470703
m5->m12,0.123046875,0.03112793
m7->m10,0.122558594,0.043701172
m12->logits,0.11816406,-0.30859375
m9->m10,-0.115722656,0.10644531
a14.h25->logits,-0.11376953,-0.043701172
m5->m8,-0.10546875,-0.018188477
a7.h21->m7,-0.103027344,0.030761719
a10.h9->m10,-0.10107422,-0.01977539
m11->m14,-0.09863281,0.020263672
m6->m10,0.095703125,-0.020996094
m3->logits,-0.09375,-0.01965332
m6->m11,-0.09326172,-0.048828125
m2->m8,0.092285156,0.017944336
m10->m15,-0.091796875,-0.024414062
m8->m12,0.091308594,-0.06542969
m10->logits,0.08496094,-0.12890625
a8.h23->m10,0.08300781,-0.020263672
a3.h5->m4,-0.08300781,-0.018432617
a15.h15->logits,-0.08203125,0.018798828
m0->m12,-0.07861328,0.025756836
m5->m13,-0.07763672,-0.031982422
a10.h17->m10,0.07714844,0.02331543
a4.h8->m8,0.076660156,-0.024658203
input->m1,-0.076171875,-0.053222656
a5.h17->m5,-0.076171875,-0.027832031
a5.h17->m7,-0.072265625,-0.025878906
a15.h23->logits,-0.072265625,-0.02746582
a4.h11->m8,0.071777344,-0.024169922
m4->m13,-0.071777344,-0.064453125
m4->m7,0.07080078,0.041992188
a11.h14->m11,-0.07080078,0.016845703
a15.h12->logits,-0.06933594,0.016357422
m2->m4,0.068359375,0.041259766
a6.h3->m10,0.068359375,0.015991211
a6.h9->m10,0.06542969,-0.026855469
a5.h29->m9,-0.064453125,0.018920898
m0->m7,0.064453125,0.025878906
input->a0.h9<q>,0.063964844,-0.045654297
a6.h11->m10,0.063964844,-0.016357422
m7->m14,0.063964844,0.024414062
a5.h29->m8,-0.06298828,-0.024414062
m1->m3,-0.061523438,0.118652344
a15.h14->m15,-0.061279297,0.030761719
a10.h12->m10,0.060058594,-0.016357422
m6->m13,0.059570312,0.060058594
m0->m11,0.05834961,-0.041503906
m1->m9,0.05810547,0.020507812
a14.h27->logits,-0.057128906,-0.016967773
m6->m14,0.056152344,-0.036621094
input->m2,-0.056152344,0.03466797
m0->m10,-0.055664062,0.025268555
a6.h12->m8,-0.055419922,0.018066406
m0->m5,-0.0546875,0.03881836
m0->m8,0.053466797,-0.029418945
m1->m6,-0.053222656,0.04711914
a6.h29->logits,0.053222656,0.018554688
a15.h25->m15,0.052734375,0.03149414
a4.h12->m6,-0.052734375,0.047851562
m3->m5,-0.052246094,0.020629883
a5.h8->m7,0.052246094,0.025634766
m5->m14,0.051757812,0.023803711
a6.h8->m9,-0.05126953,0.025756836
a2.h31->m2,-0.05126953,0.017700195
a7.h27->m8,0.05029297,-0.016967773
m8->m9,-0.050048828,0.0546875
a5.h14->m6,-0.048095703,-0.020507812
a10.h15->m10,0.048095703,-0.020996094
a10.h19->logits,-0.048095703,0.017456055
a4.h24->m7,-0.047607422,-0.016723633
a14.h24->logits,-0.046875,-0.025512695
a0.h21->m0,-0.046142578,-0.015991211
m5->logits,0.044921875,-0.022338867
m5->m11,-0.044677734,-0.071777344
a5.h19->m5,-0.044677734,-0.0154418945
a15.h8->logits,-0.044677734,0.018554688
a6.h1->m9,0.043945312,0.0154418945
m12->m14,-0.043701172,0.05102539
a7.h25->m7,-0.04345703,0.01953125
a13.h10->m15,-0.04321289,-0.018066406
a7.h26->m11,0.04272461,-0.025268555
a3.h19->m6,0.04272461,0.01940918
a8.h19->m11,0.041992188,-0.018554688
a5.h16->m5,-0.041015625,-0.024536133
m1->m5,0.040527344,0.044433594
m2->m5,-0.040527344,-0.061767578
a9.h28->m11,-0.040283203,-0.020996094
