edge,score_own,score_cross
m1->m2,3.4375,0.484375
m1->a6.h6<q>,-3.015625,-0.26171875
m1->a3.h17<q>,-2.8125,0.44726562
m1->a4.h5<q>,-2.5,-0.6484375
m1->a5.h24<q>,2.40625,-0.18652344
m1->a2.h21<k>,-2.28125,-0.22753906
m1->a6.h8<q>,-2.265625,0.5234375
m1->a4.h23<q>,2.140625,0.44921875
m1->a8.h28<k>,2.09375,0.09814453
m1->a5.h31<q>,1.8671875,-0.13867188
m1->a3.h9<q>,-1.7109375,-0.98046875
m1->a2.h4<q>,-1.7109375,0.08300781
m1->a3.h17<k>,-1.5703125,-0.22265625
m1->a5.h8<q>,-1.5078125,-0.13476562
m1->m6,-1.4375,-0.09667969
m1->a11.h13<q>,1.40625,0.47460938
m1->a4.h5<k>,-1.3984375,-0.28125
m1->a3.h3<q>,1.359375,-0.3984375
m1->a11.h21<q>,-1.328125,-0.12451172
m1->a2.h23<q>,1.3203125,0.390625
m1->a8.h20<q>,1.2578125,0.21289062
m1->a2.h11<k>,-1.25,0.080078125
m1->a4.h19<q>,1.234375,-0.1484375
m1->a2.h30<k>,-1.21875,0.14648438
m1->a2.h7<q>,-1.1875,-0.15820312
m1->a3.h30<q>,1.1484375,-1.140625
m1->a4.h29<q>,1.1171875,-0.4453125
m1->a4.h26<q>,1.09375,-0.14355469
m1->a3.h0<q>,1.078125,-0.61328125
m1->a2.h29<q>,-1.0703125,-0.55078125
m1->m3,-1.0625,-0.65625
m1->a8.h24<q>,-1.0234375,0.122558594
m1->a2.h5<k>,-1.0234375,0.25585938
m1->a7.h21<q>,0.984375,0.4140625
m1->a2.h29<k>,-0.92578125,-0.15527344
m1->a9.h3<q>,0.921875,-0.38476562
m1->a4.h14<q>,-0.8984375,0.4609375
m1->a4.h1<k>,-0.87109375,0.115234375
m1->a5.h30<q>,-0.87109375,-0.4375
m1->a5.h22<q>,0.828125,0.21386719
m1->a6.h22<q>,-0.81640625,-0.10644531
m1->a4.h28<q>,0.8046875,0.26367188
m1->a7.h16<q>,0.7890625,-0.10058594
m1->a10.h15<q>,-0.78125,0.21484375
m1->a3.h27<q>,0.78125,-0.1484375
m1->a6.h3<q>,-0.734375,0.3671875
m1->m9,0.7265625,-0.22167969
m30->m31,0.7265625,1.671875
m1->m8,-0.66015625,-0.24511719
m30->logits,-0.6328125,-2.375
m1->a11.h31<q>,0.62890625,0.19140625
m1->m7,-0.62890625,-0.3203125
m1->a2.h23<k>,0.62109375,0.40234375
m1->a8.h11<q>,-0.62109375,-0.16503906
m1->a2.h17<k>,-0.6171875,0.76953125
m1->a8.h8<k>,-0.609375,0.07910156
m1->a3.h19<q>,-0.609375,0.103027344
m1->a8.h21<k>,0.5859375,0.13964844
m1->a2.h15<q>,-0.578125,0.546875
m1->a5.h28<k>,-0.578125,0.1953125
m1->a3.h20<q>,-0.56640625,0.12988281
m1->a5.h21<k>,-0.55859375,0.08251953
m1->a8.h21<q>,-0.5546875,-0.16503906
m1->a7.h19<q>,0.53125,0.095703125
m1->a4.h21<q>,-0.52734375,-0.65625
m1->a4.h30<q>,0.515625,-0.453125
m1->a8.h6<k>,-0.51171875,0.07128906
m1->a4.h18<q>,-0.4921875,-0.47265625
m1->a5.h12<k>,-0.46484375,-0.20605469
m1->a6.h0<q>,0.45703125,1.3671875
m1->a9.h27<q>,0.44921875,-0.2421875
m1->a2.h27<k>,0.43945312,0.08105469
m1->a11.h6<q>,0.4375,0.096191406
m1->a4.h6<q>,0.4375,0.22851562
m1->a15.h6<q>,-0.43164062,-0.484375
m1->a5.h10<q>,0.43164062,0.23730469
m1->a4.h11<k>,0.421875,0.096191406
m1->a3.h16<q>,-0.41992188,-0.21777344
m1->a2.h16<k>,0.4140625,0.23144531
m1->a3.h25<k>,0.41210938,0.076660156
m1->a9.h12<q>,0.41015625,0.11669922
m1->a5.h0<q>,-0.40234375,-0.12207031
m1->a11.h0<q>,0.39453125,-0.10253906
m1->a11.h20<q>,-0.39453125,0.21777344
m1->a12.h8<q>,-0.390625,-0.10986328
m1->a5.h13<q>,-0.38671875,-0.17578125
m1->a3.h21<q>,-0.38671875,-0.3828125
m1->a3.h11<q>,-0.37304688,0.33984375
m1->a8.h16<q>,-0.37304688,-0.55859375
m1->a10.h2<q>,-0.37304688,0.22460938
m1->a5.h28<q>,0.37304688,-0.29101562
m1->a7.h17<k>,0.36914062,0.084472656
m1->a4.h27<q>,-0.3671875,0.42578125
m1->a6.h29<q>,-0.36328125,0.13085938
m1->a8.h20<k>,0.35742188,-0.13574219
m1->a3.h19<k>,0.35742188,-0.1953125
m1->a3.h13<q>,0.34570312,0.33007812
m1->a5.h20<q>,0.33203125,0.07324219
m1->a4.h24<q>,0.33203125,0.4296875
m1->a3.h30<k>,-0.32421875,0.09326172
m1->a4.h1<q>,-0.32226562,-0.7265625
m1->a4.h12<q>,0.32226562,0.27148438
m1->a6.h27<k>,-0.31640625,-0.07128906
m1->a2.h26<q>,-0.3125,0.123535156
m1->a2.h20<q>,0.30859375,-0.265625
m1->a7.h1<q>,-0.30859375,0.21777344
m1->a9.h5<q>,0.30664062,0.07324219
m1->a11.h31<k>,-0.3046875,-0.09375
m1->a6.h4<q>,0.30273438,-0.546875
m1->m4,-0.29882812,0.90625
m1->a7.h9<k>,-0.2890625,-0.08691406
m1->a2.h1<k>,-0.2890625,-0.11669922
m1->a3.h9<k>,0.2890625,0.23242188
m1->a5.h19<q>,0.28515625,-0.10449219
m1->a4.h17<q>,-0.28515625,0.24707031
m1->a3.h10<k>,0.28320312,0.34960938
m1->a5.h0<k>,0.28320312,-0.08105469
m1->a5.h6<k>,-0.27539062,-0.74609375
m1->a8.h6<q>,0.2734375,0.09082031
m1->a2.h22<k>,0.2734375,0.09765625
m1->a3.h28<q>,-0.2734375,-0.17480469
m1->a11.h12<q>,-0.2734375,-0.19238281
m1->a2.h10<q>,-0.27148438,-0.122558594
m1->a7.h22<q>,0.26757812,0.3359375
m1->a7.h25<q>,-0.26757812,-0.43554688
m1->a5.h1<q>,-0.26171875,0.875
m1->a4.h21<k>,-0.25195312,0.39257812
m1->a6.h24<q>,0.24511719,0.17089844
m1->a4.h16<q>,-0.24511719,0.08251953
m1->a5.h2<q>,0.24414062,-0.10253906
m1->a2.h18<k>,0.2421875,-0.08642578
m1->a9.h6<k>,0.24023438,-0.2578125
m1->a2.h0<k>,0.23730469,-0.2890625
m1->a4.h13<q>,-0.23632812,0.071777344
m1->a8.h10<q>,-0.23242188,0.10644531
m31->logits,0.23144531,3.546875
m1->a12.h0<q>,-0.22460938,-0.11376953
m1->a6.h13<q>,-0.22363281,0.14453125
m1->a5.h21<q>,0.22363281,-0.11328125
m1->a2.h13<k>,-0.22363281,0.0703125
m1->a2.h22<q>,-0.22265625,-0.27148438
m1->a2.h10<k>,-0.21875,0.095703125
m1->a10.h8<q>,0.21777344,0.091796875
m1->a8.h16<k>,-0.21777344,0.096191406
m1->a2.h24<k>,0.21777344,0.48046875
m1->a14.h6<k>,0.20996094,-0.08642578
m1->a8.h2<q>,0.20703125,0.14453125
m1->a7.h8<q>,0.20703125,0.14453125
m1->a6.h21<q>,0.20703125,0.09814453
m1->a2.h28<q>,-0.20605469,-0.2109375
m1->a3.h4<k>,0.20605469,0.08544922
m1->a11.h4<q>,0.20507812,-0.091308594
m1->a6.h12<k>,0.20410156,-0.07861328
m1->a6.h10<q>,0.20019531,0.32421875
m1->a6.h19<q>,0.19628906,0.21484375
m1->a7.h3<q>,-0.1953125,-0.15136719
m1->a2.h20<k>,-0.1953125,0.18261719
m1->a2.h8<q>,-0.19042969,-0.11425781
m1->a2.h30<q>,0.18457031,-0.15820312
m1->a13.h17<q>,0.1796875,0.2890625
m1->a6.h1<k>,0.17578125,0.20019531
m1->a8.h9<q>,-0.17382812,-0.11767578
m1->a8.h29<q>,-0.17285156,-0.10888672
m1->a5.h7<q>,0.17285156,-0.17480469
m1->a6.h19<k>,0.16894531,-0.20410156
m16->m17,-0.16894531,0.09082031
m1->a2.h14<k>,-0.16796875,-0.080566406
m1->a7.h18<q>,-0.1640625,0.17773438
m18->logits,-0.16210938,-0.41796875
m30->a31.h11<q>,-0.16113281,0.16503906
m1->a2.h2<k>,-0.16015625,-0.28515625
m1->a8.h30<q>,-0.15625,0.14453125
m1->a6.h0<k>,-0.15527344,-1.1484375
m1->a4.h27<k>,0.15332031,-0.08642578
m1->a9.h17<q>,0.15039062,0.068847656
m1->a11.h6<k>,-0.15039062,-0.07421875
m1->a9.h2<q>,-0.14941406,-0.087402344
m1->a4.h9<k>,-0.14746094,0.100097656
m1->a3.h24<k>,0.14550781,0.13085938
m1->a10.h25<q>,0.14355469,0.14160156
m1->a3.h14<q>,-0.14257812,0.09667969
m1->a11.h13<k>,0.14160156,0.08300781
m1->a10.h30<k>,0.14160156,0.096191406
m1->a7.h11<k>,-0.140625,-0.068847656
m1->a5.h4<q>,-0.13769531,0.62890625
m1->a6.h25<k>,0.13769531,-0.10546875
m1->a4.h23<k>,0.13769531,0.111816406
